"","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"13750_6450",1.40737951567623e-06,3.01342298844593e-07,1.11703948722199e-06,0.0138703092214688,0.0355890358659082,0.00724542365413519,0.663071190359808,1.67980459412419e-06,1.90431630230847e-06,4.25748984926176e-08,7.52717676122968e-10,0.246203482009441,2.06836085317594e-05,9.29270776931075e-07,1.63878847594413e-07,3.55690919441729e-07,1.16841532994556e-07,0.0339918563888158
"13750_6550",4.36170882746879e-08,2.0908338661201e-09,1.53807090268725e-08,0.00319491320363572,0.00307325803731256,0.00252606847646212,0.585667717806966,1.05419582977968e-07,2.69524477887986e-08,1.94399308774857e-11,4.24074353183538e-12,0.36137380273614,4.81864144427075e-07,5.95718610395175e-07,1.39162259520179e-09,9.16258190975512e-12,1.37929159286813e-12,0.0441629672702214
"13750_6650",5.81735301861184e-06,5.37994496112334e-07,4.17964101919812e-07,0.0123748156433426,0.023518910728892,0.00461918349792912,0.599826362220523,4.49986056313623e-06,3.32534691718094e-07,3.18547885434968e-08,5.61729428894351e-09,0.32527363649717,7.07893597129867e-06,0.000188876944333768,4.26641016266704e-07,9.39243025799003e-09,1.00447013040736e-08,0.0341790462747366
"13750_6750",2.53389179800775e-08,4.31786123896456e-09,5.46773225914646e-09,0.0174544892690505,0.00214564706493441,0.00254962965480411,0.530943585123136,3.49966505271603e-08,5.82073411317776e-09,2.92322167343524e-10,2.0433980459685e-11,0.423655304389699,1.71085002599424e-08,1.97328659495186e-05,1.21336735054746e-09,8.56316371107199e-11,3.6228174223177e-11,0.023231516934047
"13750_6850",6.524932624914e-09,1.82934962490369e-09,1.0205502516206e-07,0.0487942137802298,0.00126468151264862,0.00247516613149474,0.56148130236863,5.2591517235306e-08,3.55467498406285e-07,5.55600410096109e-10,2.43624882145886e-10,0.341655352617555,9.58608625677357e-09,5.26443631563899e-06,2.44924044365743e-09,1.3572620278271e-08,6.75205599035473e-09,0.0443234675255742
"13750_6950",4.85602224155001e-10,6.31096520244506e-11,5.86122435467129e-09,0.0206239282363103,0.00298286589215376,0.0026520932015549,0.573847504497347,1.96242817608232e-08,7.84613331238448e-09,1.23938321477445e-11,1.68805291102231e-12,0.362687998119703,2.03491739892126e-09,1.62598728351745e-07,7.16690287847122e-11,2.09113190846278e-10,9.60131272530072e-11,0.0372054111480558
"13750_7050",1.41214601917064e-08,9.79483286077256e-09,1.03625190589338e-06,0.0255751171970604,0.0121652453808524,0.00273798310445818,0.593796738130453,4.73085372048907e-08,3.23812830135692e-06,1.22188622016978e-08,6.2623868764149e-10,0.325047606248719,2.70486528712759e-08,2.34229750326052e-07,9.29459469054237e-09,1.06483821834323e-07,1.05000947047317e-07,0.040672469430551
"13750_7150",3.12793389015781e-08,1.0583170263438e-08,1.68398462278373e-06,0.0879733097464697,0.0219170995990485,0.00153608356630671,0.556392555630212,6.33495246362123e-07,2.35820063287623e-06,3.86423170680143e-08,2.25873265213943e-09,0.317655987520424,1.94123460268362e-07,1.24160026553394e-06,6.99023360463091e-08,1.15301515385575e-06,6.51522345973594e-07,0.0145168953299161
"13750_7250",3.36442238121012e-08,1.11130319507133e-07,9.97910945130472e-05,0.023560116502777,0.0968934359419423,0.00254420891204904,0.589518036176655,1.96998056260503e-05,4.79123920998905e-05,1.29398678053241e-07,1.50778014977735e-09,0.274619208022869,4.44666509857473e-07,2.68878375019047e-07,6.30497858248699e-08,1.52296290615681e-05,9.89373074727955e-06,0.0126714155159875
"13750_7350",1.25355920877849e-08,6.11722538114045e-09,0.000461654740322829,0.00675349828965595,0.138865280997025,0.0028902409140732,0.585577307834613,1.86990145741563e-05,0.000282748982644222,1.10323614915394e-07,3.47388226729227e-09,0.264352211155224,4.47825540879619e-07,1.27198036367602e-07,4.65143683338876e-08,0.000107140328843078,4.31632469404774e-05,0.000647300507822888
"13750_7450",7.75057530475144e-08,4.63508612697049e-08,0.00166806615817937,0.00528494145356347,0.175039162537737,0.00248380138854349,0.591523282709181,0.000411782968698947,0.000307442052057676,6.63652829179323e-07,2.40020861124649e-08,0.221320621103467,2.41645028051682e-06,1.55689049782841e-07,2.04002255599233e-07,0.00112800757920726,0.000124533560813788,0.00070477083543513
"13750_7550",7.33369244983191e-08,1.1830098726098e-07,0.000558526535933344,0.00849037154293578,0.152142491780192,0.00204140893172544,0.589080839378987,5.37967008906394e-05,0.000303384402844758,2.224794963911e-07,8.90354145395513e-09,0.243673054417268,4.82756074233408e-06,5.12322962231187e-07,5.67027570450854e-08,0.000205906308555034,4.55401387089846e-05,0.00339886025454727
"13750_7650",2.12713437176526e-08,1.83084097443998e-09,0.000104364599619676,0.00749504333586599,0.157058276653264,0.00142674107392869,0.561509080252718,2.14128809933588e-05,1.1827257368387e-05,7.53253500922178e-08,2.8167643470437e-10,0.269400718363846,8.79916910036588e-06,6.42334936886007e-08,4.9296808157459e-08,1.72887786392798e-05,7.16328664244893e-07,0.00294551906647918
"13750_7750",1.15809367876637e-06,4.74397263367093e-07,0.00105613957580328,0.0108613359012776,0.195513784655843,0.00258274019920033,0.537820311027739,0.0026796284922992,0.000121672073550826,2.34668191930785e-06,8.17224995290983e-08,0.246111111857569,0.000301514563063237,6.94061605116771e-07,1.22961625018278e-06,0.000247277924710585,3.76555697751782e-05,0.00266084358595325
"13750_7850",5.32226030799359e-07,9.60469494566229e-08,0.000856941460225577,0.0172119476426826,0.18615115796991,0.00271106992627595,0.558276637879271,0.000668811309892061,0.00012795406637859,3.16754016042014e-06,1.62443501830028e-08,0.229669741256345,0.00100850883381621,1.76255293970688e-06,6.24460740589729e-07,0.000132169500555114,1.90766863021832e-05,0.00315978439717491
"13750_7950",6.27363750156451e-07,2.0240083119714e-07,0.001322108972943,0.0106404770743814,0.247797281699775,0.00429458805070282,0.509858037962674,0.00500121387103072,0.000260825411315757,8.43691238656487e-06,1.33224936067855e-07,0.214935543972603,0.00158365341013045,1.66165770141562e-06,2.09040277922057e-06,0.00046625588242088,7.43064783771644e-05,0.00375255525126166
"13750_8050",9.04581960421637e-07,3.24471131064559e-07,0.000562585921970536,0.0154621047366274,0.180989852342829,0.00338540368711858,0.546412519807183,0.000318652151342763,0.000130392174621807,7.2576075613778e-07,1.11547313605185e-08,0.237541388098055,0.00100464407431753,1.60667645865899e-06,3.66439877029913e-07,2.66434963722396e-05,3.10291127326406e-06,0.0141587715133741
"13750_8150",2.48285197227358e-07,1.16981291261445e-07,0.000365489352825215,0.00831433896748923,0.205452230248835,0.00290176263684125,0.546019280465974,0.000480839124090735,0.000143054888026297,1.11532192691964e-06,3.97719108174145e-09,0.232208117752619,0.000683178717204621,4.61247964492624e-07,3.23877293160633e-07,0.000140906894754333,3.17654066198103e-05,0.00325676585385601
"13750_8250",4.35484826336007e-07,5.23757163639681e-07,0.00195318921086674,0.0129128567273992,0.211397307602767,0.0036375690664654,0.547663583554066,0.00112003455227581,0.000840263836854955,1.67579715250065e-06,6.65119638353695e-09,0.214735371518702,2.66810738830718e-05,4.49897576932173e-07,4.99286745174974e-07,0.000565439383569317,4.23482605180995e-05,0.00510176433797148
"13750_8350",1.29592176152057e-06,1.59077937778224e-06,0.00379387852065607,0.0112391353521306,0.189976832116315,0.00495445542323063,0.577372763425365,0.00192285690998077,0.000718011072130477,2.85812216590538e-06,1.01628624545159e-07,0.200652963423799,1.23817417904286e-05,1.14613874089002e-05,2.92674950001799e-06,0.000561204202024313,0.000307325126244507,0.00846795809749453
"13750_8450",1.70565187971155e-07,3.6824122856837e-07,0.00525069182218002,0.0181866663506113,0.221593988621145,0.0033409642374855,0.544388159376379,0.000234733170550842,0.00254714010537867,3.66053728489331e-06,1.06446042862574e-07,0.197518415190431,1.29826157940591e-05,1.63435823339026e-06,2.2580841475972e-06,0.00134998039575254,0.00114662966839387,0.00442145021377316
"13750_8550",1.83521058259635e-07,1.59430603159582e-07,0.00348676828401453,0.0163201149696483,0.19679576650374,0.00310626740189757,0.550440136402683,8.23858499952728e-05,0.00267698576829602,2.39046816844294e-06,6.70465532166153e-08,0.221339763615927,9.12053225617697e-06,1.2311879289873e-06,6.26691443324658e-07,0.000366457098764703,0.000779106829963057,0.00459246839705993
"13750_8650",1.34025015451477e-06,2.38765128855981e-06,0.000683735480727417,0.0623626480916306,0.146330030561608,0.00388573275607602,0.552352660108625,8.40652747195417e-05,0.00051540206992746,7.79132280735726e-06,9.75434290638252e-07,0.222232712508259,3.44143743324861e-06,4.8083879518116e-06,4.80649269648907e-06,0.000518277783807878,0.0014798857036525,0.00952929868434435
"13750_8750",1.51044793931395e-06,1.71879082935416e-06,2.66338983972141e-06,0.171984570700217,0.0119643629347407,0.00322164625889999,0.544914072929818,1.08607548896607e-05,2.5233954824876e-06,3.16786962933462e-07,4.17259291231066e-08,0.234250625633843,5.19477510134708e-07,2.2953213317195e-05,4.98840896206246e-07,1.67838339487727e-06,5.17272171486522e-06,0.0336142636137754
"13750_8850",1.37398353698357e-06,1.0087043696574e-06,1.00373676822601e-05,0.0510801878708242,0.0153162337091179,0.00294445617076006,0.583877154068016,3.65641223175372e-06,9.12870429367842e-06,1.11920084739899e-07,7.27924606061992e-09,0.297168835127668,2.00963303327272e-07,2.28943266003281e-05,3.71418284762663e-08,1.44495138026503e-06,1.49386438476521e-06,0.049561737434671
"13750_8950",1.41027185610784e-08,3.24734132241373e-09,6.28122732078336e-09,0.089014435810573,0.000171820193233311,0.00229783797296007,0.522239819386056,2.27527531474384e-08,4.07364729624346e-08,3.11227848552135e-10,5.47115681732279e-11,0.324911241490744,9.36112226394252e-09,7.85528962291597e-05,2.44002121977685e-09,6.4132396468707e-10,6.48874646791435e-10,0.0612861916724104
"13750_9050",3.11476243570769e-06,3.52123474396861e-06,2.84015217798821e-07,0.0154368726468251,0.0100928138836304,0.0034484838998298,0.567945809058185,4.47700186061959e-07,6.0972679476873e-07,2.28571808069566e-08,2.56715686330833e-08,0.365152581357899,3.99484318198717e-07,2.84601029963746e-05,5.57032270352234e-08,1.49627706303569e-08,6.92294556996343e-09,0.0378864760092452
"13750_9150",2.36703591911711e-05,1.77355202510793e-06,2.82531132166601e-07,0.0126586659260615,0.0165986164261975,0.00538495006066398,0.598342918730495,3.66513029173826e-06,6.02642657764855e-07,3.52920876217674e-08,8.96139477073321e-08,0.321902571314093,1.16017063972526e-05,7.96644726975102e-05,1.36167604642108e-07,1.7503407174835e-08,1.59369361920973e-09,0.0449907369773554
"13750_9250",2.1618827806878e-05,4.16558992063158e-06,0.000644146524883695,0.0170591614998024,0.105268361991898,0.00873403087193258,0.619911714081486,0.000143522009261416,0.000291055028959253,1.63808857543785e-06,2.12493747001103e-08,0.21744569742045,0.000322846659192093,0.00275352738196172,1.85935613229945e-05,2.80627511071815e-06,9.01153171287787e-06,0.0273680814063483
"13750_9350",7.14741892594715e-08,2.40390520993765e-08,3.38729874674274e-07,0.0174195202032508,0.0146411469933245,0.00520702873072524,0.586944564778201,5.31915978728818e-07,3.51930190059695e-07,4.07366994092132e-09,5.56169363315954e-10,0.331856790692117,8.96586567547137e-08,9.23645039294812e-07,4.8896646763851e-09,4.3367007095492e-08,8.62481639367045e-09,0.0439285556980723
"13750_9450",9.51313504864247e-07,1.17241774397359e-06,1.19382741984723e-05,0.0228679928674343,0.0556411902489814,0.00263227305410778,0.567777431057123,1.02168673600171e-05,3.78205364647907e-06,1.44641608750979e-08,2.05724427166602e-09,0.314923423155742,5.47415775218697e-06,3.23271765244262e-05,2.12713237397637e-08,4.03075381896685e-07,2.19006107323608e-07,0.0360911674816626
"13750_9550",3.51334309892446e-07,1.58410373980504e-07,1.67195444675645e-06,0.0587759882995118,0.0161851693557068,0.00234273858591306,0.571174436665297,8.30083938260332e-06,1.09668369353773e-06,1.48789303348877e-08,7.16356437610755e-09,0.291943389894655,2.5508734891082e-07,0.00013528810635264,4.64708276231821e-08,1.51183781138088e-07,4.20397373001868e-08,0.0594308930461672
"13750_9650",8.24873717863127e-08,6.74481350405492e-08,1.77522203929793e-07,0.0571472045191644,0.00126384270507037,0.00331711244959551,0.560719948090327,5.60520074468079e-07,4.80802660264185e-07,9.89208821431124e-09,1.18848976196427e-09,0.321239023193234,3.29893044612746e-08,0.000109709907648502,1.14978084294651e-08,1.39995108360807e-08,8.04977226927939e-09,0.0562017127375409
"13750_9750",5.77574216892188e-08,4.23207137529653e-08,4.50008622378242e-06,0.0596731534198944,0.0301485686081925,0.00188291214369956,0.55538284877686,5.05903032892954e-06,4.34279640435963e-06,6.44015911210832e-08,1.24899111933965e-09,0.306887972064935,4.42427537344307e-07,7.65644780257978e-06,1.20588922845691e-08,5.54960538011416e-07,4.35903950610272e-07,0.046001375546023
"13750_9850",2.27816888356866e-07,3.6444055305911e-07,4.43013077246766e-05,0.0585746787215424,0.0528650526571266,0.00320403949688854,0.585768711838759,3.57867463852801e-05,4.7898962615739e-05,2.33072312109501e-07,1.32339215023189e-08,0.279776575659664,2.03911410135011e-06,5.87353141086849e-06,3.47409052847939e-07,1.59160808621615e-05,2.17548659132473e-05,0.0196361850442792
"13750_9950",2.89506981118796e-07,2.02079832334771e-07,0.00250677315148208,0.0116948613366789,0.160265206670333,0.00419391338376376,0.580448646438481,8.39075829443777e-05,0.00080615570699199,6.59159416091243e-07,2.40100848800575e-08,0.235775780853131,7.1782639816016e-07,1.56862130771365e-06,8.67693306773358e-07,0.000568448368505493,0.000379645503597946,0.00327233210676316
"13850_10050",2.05410418942122e-07,7.77536788074475e-08,0.000606359086699432,0.0111172920967082,0.141660536643255,0.0035784765311021,0.618482657832911,0.00068587787434056,0.000648153533117264,4.08999602208493e-06,6.14901330920811e-08,0.218139068760771,8.6937769216036e-06,1.0409831896319e-06,2.24660404884145e-06,0.0011975133408066,0.000484247150335029,0.00338340113554075
"13850_10150",1.87019200637434e-07,6.92938832016429e-08,0.00109402613531435,0.0064458842748393,0.177073399419204,0.00331851665910231,0.571645789236246,0.00146071728140248,0.000334681540403565,3.27516575762749e-06,2.58006073589993e-08,0.235837861889935,3.66186153871134e-05,5.81368515896798e-07,4.84479508201627e-07,0.00060549525352565,0.000192310257924332,0.00195007630924263
"13850_10250",1.59585415685643e-06,1.96904395909174e-07,0.00108375277693133,0.00684404811035165,0.1599790355763,0.00299648681771986,0.598251474581924,0.00143039341407394,0.000181575484542814,2.16465530210687e-06,1.76044969723797e-08,0.222813331651739,0.000388287036412415,1.22468426971789e-06,2.22914239734087e-06,0.000429731636543881,6.74171013991946e-05,0.00552703696704225
"13850_10350",2.86224421759687e-06,1.0196374783729e-06,0.00324355515230595,0.0196022097852823,0.195846703838338,0.00420100820072225,0.563630461337277,0.00586673487267556,0.00146647856285238,3.77311905426184e-06,1.36502253627541e-07,0.200283985861566,0.000268861861932143,6.63364453568872e-06,2.21202357552449e-06,0.0011888888252913,0.000175150319628063,0.00420932421101421
"13850_10450",5.90795963010031e-07,4.61544783422205e-07,0.00092577333475363,0.00436360272569907,0.144266163841239,0.00331550149425353,0.61646126036196,0.00151930180370021,0.000406425357712613,1.81335988573812e-06,2.41649945095847e-08,0.225466042299672,4.76634863415881e-05,9.89377186049575e-07,6.6274482643416e-07,0.000865578712062429,8.17138987910238e-05,0.00227643069617555
"13850_10550",2.73942038068252e-07,5.063600526658e-08,0.000277091946845344,0.0138339706964933,0.153866454579956,0.00570202246661595,0.599180500389278,0.00172744938597532,0.000116420943952943,3.94293814924773e-06,1.36787420308996e-07,0.221774230199191,0.00016895392169588,3.35719982156765e-06,2.78290385977063e-06,0.00130567118994262,0.000103653704767372,0.0019330361679918
"13850_10650",1.64955400862927e-07,1.16594565886384e-07,0.00212284649559112,0.01713227409262,0.182257292251248,0.00257366263592438,0.574316245094652,0.00157522476902993,0.000516608790931971,7.61716934125688e-06,3.02993252304049e-08,0.216352444731558,1.50381282790134e-05,2.16426187742627e-06,1.52787275610032e-06,0.000753972866273472,0.000195249619234076,0.00217751937139056
"13850_10750",1.0249570410285e-07,9.36897219355764e-08,0.0127205982844868,0.015222023314742,0.205500178665276,0.00295966097753418,0.529607441474988,0.000337528394034609,0.00789880361105196,1.63433569970237e-05,1.27427135152026e-07,0.222032214802526,1.83829750059288e-06,7.82505341051072e-07,2.28278110263004e-06,0.00159672457468903,0.00142903583282472,0.000674219514343144
"13850_10850",5.73325525339755e-07,1.96098415116723e-06,0.00534534994101903,0.00795446473763338,0.179916369586228,0.00487958158532627,0.572672398970806,0.00148368078581454,0.00236898889780584,3.64214680942172e-06,1.56485600939706e-07,0.21617011436127,7.3500667729435e-06,2.62157297295098e-06,7.65012663810621e-07,0.00530787956582963,0.000549235064810108,0.00333486690896114
"13850_10950",5.81200700712125e-07,1.92350323075514e-07,0.000192981940248519,0.0109786861361577,0.100299166537064,0.00353272721901812,0.633963963032177,6.41853373857323e-05,0.000143324903191102,9.11662315543174e-07,1.28188045400717e-07,0.247406967296669,1.90564384956886e-06,6.21277486503551e-07,5.4536489239991e-07,0.000165945230149875,0.000317799933553904,0.00292936674677255
