"cell_ID","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"12850_9150",0,0.180252753563809,0,0.108035671170319,0,0,0,0.314785798048424,0.225037635184623,0,0,0,0,0,0,0,0,0.171888142032824
"12850_9250",0.21978472945863,0,-1.56288514099644e-19,0.211396639408238,0.508631665416097,0.0601869657170348,0,0,0,0,0,0,0,0,0,0,0,0
"12850_9350",0.0099656132505548,0.104525595861812,0,0.177955848233468,0.000304171137972922,0.40778294747979,0,0,0,0,0,0.115146423860047,0.0185664356760753,0,0,0,0,0.165752964500279
"12850_9450",0.0608430406556646,0.22367132795298,0,0.122158864140677,0,0,0.582482909799648,0,0,0,0,0,0,0,0,0,0,0.0108438574510305
"12850_9550",0,0.393248886351063,0,0.120082510421593,0,0,0,0,0,0,0,0.0884817213677401,0,0.269008225672962,0,0.00751540200094961,0.121663254185693,0
"12850_9650",0,0.248404740870808,0,0.599505388951866,0.0425953595408325,0,0,0,0,0,0.0825491056427267,0,0,0.0250992614715479,0,0,0.00184614352221927,0
"12850_9750",0,0,0,0.785897679854556,0,0,0,0.105259573892023,0,0,0,0,0,0,0,-3.33136334721775e-18,0,0.10884274625342
"12850_9850",0,0.000217132734459158,0,0.535889753149833,0,0,0,0.261865705015168,0,0,0,0,0,0,0,0,0.175205410358353,0.0268219987421879
"12850_9950",0,0.0127038739971253,0,0.707540449564833,0,0,0,0,0,0,0,0,0,0,0,0.221401121039793,0.0227589951542899,0.0355955602439593
"12950_10050",0.0807549455982531,0,0,0.366993173926911,0,0,0,0,0,0,0,0.454040111677362,0,0,0,0.0665238589990598,0.00908693719824806,0.022600972600166
"12950_10150",0,0,0,0.0495044342663685,0,0,0,0,0.422238961657459,0,0,0,0,0,0,0.528256604076172,0,0
"12950_10250",0,0,0,0.114273329144802,0,0,0,0,0,0,0,0,0,0,0,0.885726670855198,1.05474797061168e-17,0
"12950_10350",0,0,0,0.000953865602326332,0,0,0,0.10062651903457,0.00338225768948293,0,0,0,0,0,0,0.895037357673621,0,0
"12950_10450",0,0,0,0.0555085312725845,0,0,0,0.0748609855992493,0.00254791999075135,0,0,0,0.102840850166312,0,0,0.764241712971103,0,0
"12950_10550",0,0,0,0.0730956303970781,0,0,0,0,0.369701324735304,0,0,0,0.553709341672005,0,0,0,0.00349370319561279,0
"12950_10650",0,0,0,0.0891183754633014,0,0,-1.04066134600452e-19,0.229032078866309,0,0,0,0,0.149291609043868,0,0,0.532557936626521,0,0
"12950_10750",0,0,0,0.104039316086914,0,0,0,0,0,0,0,0,0,0,0,0.895960683913086,0,0
"12950_10850",0,0,0,0,0,0,0,0.17966349859828,0,0,0,0,0,0,0,0.82033650140172,0,0
"12950_10950",0,0,0,0.066430289452818,0,0,0,0.328812807021434,0,0,0,0.00899145969555404,0,0,0,0.595765443830194,0,0
"12950_11050",0,0,0,0.000180580759963326,0,0,0,0.334707800420676,0.000540866351629079,0,0,0,0,0,0,0.664570752467731,0,0
"12950_11150",0,0,0,0.00132630024044308,0,0,0,0.162417386975509,0.408581299612485,0,0,0,0,0,0,0.427675013171563,-1.30991370866169e-18,0
"12950_11250",0,0,0,0.0587085520223164,0,0,0,0.19507897117187,0,0,0,0,0,0,0,0.746212476805814,1.21459980115608e-17,0
"12950_11350",0,0,0,0.0648533458812579,0,0,0.736653933577166,0,0.0164842718728231,0,0,0,0,0,0,0.169100581864696,0.0129078668040568,0
"12950_11450",0.126418181702583,0,0,0.63339607760047,0,0,0,0,0,0,0,0,0,0,0,0.0653249609841296,0.174860779712818,0
"12950_11550",0.0168589709571365,-5.30601451324687e-21,0,0.606777004386508,0,0,0,0,0,0,0,0,0,0,0,0.36369486137753,0.0126691632788262,0
"12950_11850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12950_11950",0.223672848808111,0.00370132505567889,0,0.327965848181033,0,0.0989330828752471,0,0.0743224881895001,0,0,0,0.125845966283103,0,0,0,0,0.0852006457548301,0.0603577948524969
"12950_12050",0,0.365907173460052,0,0.0510562079620901,0.00192547156492093,1.22434563897605e-17,0.39271349204675,0,0.129644527622562,0,0,-2.27496927473189e-18,0,0,0,0,0.058753127343625,0
"12950_6250",0.223686246284012,0,0,0.125829898777828,0.1254146508144,0.320913053703227,0,0,0,0,0,0,0,0,0,0.204156150420533,0,0
"12950_6350",0.277838318984968,0,0,0.157847409273564,0,0.485253649585679,0,0,0,0,0,0,0,0,0,0,0,0.079060622155789
"12950_6450",0,0.196334132295062,0,0.162620624702662,0,0.335655762952164,0,0.178145798077914,0,0,0,0.019947772119629,0,0,0,0,0,0.107295909852568
"12950_6550",0.142682045347137,0.0760659889494246,0,0.22609730927262,-6.08327681076442e-21,0.352542563543654,0,0,0,0,0,0.122423888128203,0,0,0,0,0,0.0801882047589607
"12950_6650",0,0.243219805852858,0.00110638091977104,0,0,0.327410760710695,0,0,0,0,0,0,0,0.211155563110309,0,0,0.0445930248634606,0.172514464542905
"12950_6750",0.366408876862095,0.00195156057116965,0,0.340664833992342,0,0,0,0,0,0,0,0.226410161815576,0,0,0,0,0.00415151873318368,0.0604130480256333
"12950_6850",0.0381720603740428,0,0,0.778060798105695,0,0,0,0.0943961024003439,0,0.0397459322867497,0,0,0,0,0,0,0.0496251068331685,0
"12950_6950",0,-3.26917394814553e-20,0,0.659580097698097,0,0,0,0.144996877428633,0,0,0,0,0,0,0,0.033851089667088,0.0204134516384715,0.14115848356771
"12950_7050",0,0.0913424149548915,0,0.402538161043215,0,0,0,0,0,0,0,0.209873086095289,0,0,0,0.107507647460639,0.117714564441712,0.0710241260042537
"12950_7150",0,0.0678524778893883,0,0.848593477942501,0,0,0,0,0,0,0,0,0,0,0,0,0.0444306605944338,0.039123383573677
"12950_7250",0.115138932731285,0,0.336093554238053,0.48472729197331,0,0,0,0,0,0,0,0,0,0,0,0,0.0640402210573516,0
"12950_7350",0,0,0,0.145508056354836,0,0,0,0.0874817051689074,0,0,0,0.322042981943279,0,0,0,0.313661468210897,0.13130578832208,0
"12950_7450",0,0,0.0360476346688326,0.104288036950711,0,0,0,0.233435038439399,0.225122860686569,0,0,0.0544389649129037,0,0,0,0.345234033967842,0.00143343037374183,0
"12950_7550",0,0,0,0,0,0,0,0,0.82365725887982,0,0,0,0,0,0,0.176342741120181,-1.3008544260776e-18,0
"12950_7650",0,0,0.453596922291131,0,0,0,0,0,0,0,0,0,0,0,0,0.541413521858731,0.00498955585013755,0
"12950_7750",0,0,0,0.0726387245580415,0,0,0,0.0826375210456817,0,0,0,4.69007339906603e-20,0,0,0,0.844723754396277,0,0
"12950_7850",0,0,0,0.003427866305718,0,0,0,0.133611478357482,-9.70484544904437e-20,0,0,0,0,0,0,0.8629606553368,0,0
"12950_7950",0,0,0,0.0098597670511859,0,0,0,0.21216879969358,0,0,0,0,0.186388347245828,0,0,0.591583086009406,0,0
"12950_8050",0,0,0.00145786897481733,0.0250810470985446,0,0,0,0.158439461728844,0,0,0,0,0,0,0,0.815021622197794,0,0
"12950_8150",0,0,0,0,0,0,0,0,-2.47420131807624e-18,0,0,2.59650425669626e-17,0,0,0,1,0,0
"12950_8250",0,0,0,0.00372708433980059,0,0,0,0,0.662846650923793,0,0,0,0,0,0,0.333426264736407,0,0
"12950_8350",0,0,0,0.523717709997653,0,0,0,0,0,0,0,0,0,0,0,0.469925583099218,0.00635670690312907,0
"12950_8450",0,0,0,0.396109537614487,0,0,0,0,0,0,0,0.424513437567666,0,0,0,4.94120018461253e-21,0.153524636192767,0.0258523886250799
"12950_8550",0,0,0.096562521437693,0.378954552992991,0,0,0,0.446661629957311,0,0,0,0,0,0,0,0,0.000940130918781368,0.0768811646932242
"12950_8650",0,0,0,0.581154937420391,0,0,0,0.0972706335442022,0,0,0,0,0,0,0,0.098803942459419,0.000456427953846859,0.22231405862214
"12950_8750",0,0.0991045494118751,0,0.802509992072922,0,0,0,0,0,0,0,0,0,0,0,0,0.0983845022593377,9.56255865784642e-07
"12950_8850",0.306713035874185,9.69663653596531e-20,0,0.200240894437892,0,0,0,0.138955264382577,0,0,0,0.110304904153131,0,0.243785901152215,0,0,0,1.53336048550405e-20
"12950_8950",0.049497868696409,0.395392416338226,0,0.124051123488181,4.55204986562944e-19,0,0.304681786070151,0,0.000836505754793883,0,0,0.00403554016048648,0,0,0,0,0,0.121504759491752
"12950_9050",0.20599724209272,0.0729663087129528,0,0.053931452361393,0,0.302483682118427,0,0,0.00601598287298478,0,0,0.276894149961553,0,0,0,0,0,0.0817111818799697
"12950_9150",0,0.117839505971627,0,0.176584025461424,0.00652200209799491,0.456997055816485,0,0.185606587288936,0,0,0,0,0,0,0,0,0,0.0564508233635321
"12950_9250",0.197065314301712,0,0,0.0513240010131953,0.319134903530769,0.154617683899536,0,-1.38200314481789e-18,0,0,0,0.277858097254788,0,0,0,0,0,0
"12950_9350",0.124830412262876,8.76977126505008e-20,0.0530808813289482,0.0839068905048681,0,0.303057442451628,0,0.0836330563247968,-5.2227368094574e-20,0,0,-2.51090024984932e-19,0,0.221453565852149,0.0821904481666215,0,0.0478473031081128,0
"12950_9450",0.30758054043561,0.255424151149938,0,0,0.000250197882971781,0.330631314311041,0,0,0,0,0,0.0646096083747713,0,0,0,0,0,0.0415041878456688
"12950_9550",0,0.219355041562652,0,0.105522333538911,0,0,0,0.185134154771927,0,0,0,0,0,0.416481632921949,0,0,0.0735068372045611,0
"12950_9650",0.348255710484894,8.26622929093968e-19,0,0.651744289515106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12950_9750",0,0,0,0.838369262104655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161630737895345
"12950_9850",0.0644381570142919,-2.17549313981421e-20,0,0.436459447484079,0,0,0,0.124182837036616,0,0,0,0,0,0,0,0.374919558465014,0,0
"12950_9950",0.0594604559224872,0,0,0.486192971300031,0.182641049373885,0,0,0.0243484000331395,0,0,0,0,0,0,0,0.247357123370458,0,0
"13050_10050",0,0,0,0.772594641520414,0,0,0,0,0,0,0,0,0,0,0,0.226362754065698,0.00104260441388795,0
"13050_10150",0,0,0,8.73776238541261e-05,0,0,0,0.174308540879816,0.565805833862418,0,0,0,0,0,0,0.259798247633912,0,0
"13050_10250",0,0,0,0.0125557029499103,0,0,0,0,0.00430004551012109,0,0,0,0,0,0,0.983144251539969,0,0
"13050_10350",0,0,0,7.74568360279737e-05,0,0,0,0.102294605216456,0.172498810040642,0,0,0,0,0,0,0.725129127906874,0,0
"13050_10450",0,0,0.472375176584451,0.048702332900467,0,0,0,0,0,0,0,0,0.22962597416739,0,0,0.249296516347692,0,0
"13050_10550",0,0,0.0023065119579,0.0514010246352608,0.386996986919336,0,0,0.0485064502681938,1.20275462081454e-17,0,0,0,0.510789026219309,0,0,0,0,0
"13050_10650",0,0,0,0.000254968797124334,0.0936319645560066,0,0.000267208814137325,0.117820376804169,0.505855790219114,0,0,0,0.202913944789943,0,0,0,0,0.0792557460195052
"13050_10750",0,0,0,0.0324063795607322,0,0,0,0.108777534981324,0.0689743071012129,0,0,-1.85818922905471e-19,0.026110168984343,0,0,0.763731609372388,0,0
"13050_10850",0,0,0,0.0325014809322517,0,0,0,0.33405243861532,0.000458052932037692,0,0,0,0,0,0,0.63298802752039,0,0
"13050_10950",0,0,0,0.00730734296078335,0,0,0,0.19547250632258,0,0,0,0,0,0,0,0.797220150716636,0,0
"13050_11050",0,0,0,0.0248428473261757,0,0,0,0.135616401647876,1.8026581712098e-17,0,0,2.84030293032256e-19,0,0,0,0.839540751025949,0,0
"13050_11150",0,0,0,0.0019379014518301,0,0,0,0.165900542135398,0.475652431468857,0,0,0,0,0,0,0.356509124943916,-4.05720824313939e-18,0
"13050_11250",0,0,0,5.274786383061e-19,0,0,0,0,0.108514526508164,0,0,0,0,0,0,0.891485473491836,0,0
"13050_11350",0,3.11235410071516e-21,0,0.0661447006051306,0,0,0,0,0.513997484052255,0,0,0.000468054934473485,0,0,0,0.41604751361642,0.00334224679172115,0
"13050_11450",0,0,0,0.297436692577876,0,0,0,0,0,0,0,0.277513245328468,0,0,0,0.424348475772353,0.000701586321302155,0
"13050_11550",0,0,0.0634992082173293,0.78159893621033,0,0,0,0,0,0.150225620177608,0,-1.05403180328751e-18,0,0,0,0,0,0.0046762353947323
"13050_11650",0.402720530586245,0,0,0.597279469413755,0,0,0,0,0,0,0,0,0,0,9.10356085910117e-18,0,0,0
"13050_11750",0.0559096600492993,0,0,0.780115111239981,0,0,0,0,0,0,0,0,0,0,0,0.139962221995134,0.0240130067155857,0
"13050_11850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13050_11950",0.367443006236595,0.131055912482367,0,0.270052461083704,0,0,0,0.205993049718167,0,0,0,1.85274770060243e-05,0,0,0,0,0,0.0254370430021621
"13050_12050",0.173736211498244,0.175995761357301,0,0,0,0.410470997352443,0,0,0,0,0,0.0985836704685423,0,0,0,0,0,0.141213359323469
"13050_6250",0,0.101400299818234,0.10783852689283,0.330071407067384,0,0,0,0,0,0,0,0,0,0,0,0.403012624133492,0.00236892469300279,0.055308217395057
"13050_6350",0,0,0,0,0,0.413836023421943,0,0.143464760648805,0.335233332748262,0,0,0.00214032560596135,0,0,0,0,0,0.105325557575029
"13050_6450",0,0.141756158304562,0.219861737788636,0.00640914231269352,0,0.503793359314617,0,0.0960923909788003,0.00139630940970038,0,0,0.030690901890991,0,0,0,0,0,0
"13050_6550",0.437025668651995,-1.64438939710702e-18,0,0.218371243810359,0.0855218560105817,0.259081231527065,0,-1.32582171062059e-18,0,0,0,0,0,0,0,0,0,0
"13050_6650",0.198141408555591,0.000591188634627508,0,0.22227575192649,0.281229412085557,0.0752214760821495,0,0.0685004544302103,0.154040308285375,0,0,0,0,0,0,0,0,0
"13050_6750",0,0.18502788075083,0,0.701627667407779,0,0,0,0,0,0,0,0,0,0,0,0,0.0809252725166341,0.0324191793247574
"13050_6850",0,0,0,0.605265168847632,0,0,0,0.350663090996536,0,0,0,0,0,0,0,0,0.0440717401558313,0
"13050_6950",0,0,0,0.284337521735559,0.00747293548739159,0,0.688390972104756,0,0,0,0,0,0,0,0,0.0197985706722932,0,0
"13050_7050",0,0,0,0.518383735229848,0,0,0,0.308290931418066,0,0,0,0,0,0,0,0.169053328383847,0.00427200496823955,0
"13050_7150",0,0,0,0.88931562259535,0,0,0,0,0,0,0,0,0,0,0,0,0.11068437740465,0
"13050_7250",0,0,0,0.140952541646461,0,0,0,0,0.562917286945174,0,0,0.058052353868292,0,0,0,0.15177213517674,0.0863056823633338,0
"13050_7350",0,0,0,0.056817590319495,0,0,0,0.133731521859151,0.438164342225033,0,0,-1.29829762658043e-19,0,0,0,0.368971825687229,0.00231471990909149,0
"13050_7450",0,0,0,0.000307459585534007,0,0,0,0.129407798716384,0.330868853496529,0,0,-3.73358035493412e-19,0,0,0,0.539415888201553,0,0
"13050_7550",0,0,0,0,0,0,0,0,7.94050289627589e-19,0,0,0,0,0,0,1,0,0
"13050_7650",0,0,0,0.00360876816043971,0,0,0,0.176046611085718,0,0,0,6.20161161495287e-20,0,0,0,0.820344620753842,4.63286669867529e-19,0
"13050_7750",0,0,-7.54880935699319e-19,0.00470358038079519,0,0,0,0.126198338047579,0.330541891928652,0,0,0,0,0,0,0.538556189642974,0,0
"13050_7850",0,0,0.373011800224783,0.0077005756336101,0,0,0,0.193112843919996,0,0,0,0,0.0112676959803798,0,0,0.414907084241231,0,0
"13050_7950",0,0,0,0.0414788340869066,0,0,0,0,0.142392077478098,0,0,0,0.308850138438447,0,0,0.507278949996548,0,0
"13050_8050",0,0,0,0.00770962774166362,0,0,0,0.2319691835499,0,0,0,0,0,0,0,0.760321188708436,0,0
"13050_8150",0,0,0,0.046313419332991,0,0,0,0,0,0,0,0.125363702813407,0,0,0,0.828322877853602,-7.04939348278076e-19,0
"13050_8250",0,0,0.155103379192849,0.0135242991084546,0,0,0,0.193117768644343,0.239040722304357,0,0,0,0,0,0,0.399213830749997,-8.83849621410693e-20,0
"13050_8350",0.0347143007579723,0,0,0.348768872611123,0,0,0,0.156358417604873,0,0,0,0,0,0,0,0.456693871971899,0.00346453705413291,0
"13050_8450",0.0456278350817937,0,0,0.862640549998282,0,0,0,0,0,0,0,0,0,0,0,0.0884394334455324,0.00329218147439247,0
"13050_8550",0,0.0128982197914244,0.281305677605936,0.376112473257684,0,0,0,0.266678691134648,0,0,0,0,0,0,0,0.00343953540740474,0,0.0595654028029028
"13050_8650",0,0,0,0.780812240030481,0,0,0,0,0,0,0,0,0,0,0,0,0.128718355678835,0.0904694042906837
"13050_8750",0.0641182790098018,0,0,0.703456219543199,0,0,0,0.201227347792112,0,0,0,0,0,0,0,0,0.00125950158466975,0.0299386520702168
"13050_8850",0.385850836648812,3.51522255463794e-19,0,0.0854068536764416,0,0,0,0.136765968725036,0,0,0,4.43737625915028e-20,0,0.358025526113288,0,-4.38223387048646e-19,0.0339508148364217,0
"13050_8950",0.361089708793433,2.22780966198735e-19,0,0.00328193269779139,0,0,0,0.165093274282047,0,0,0,0.0362943558807097,0,0.434240728346018,0,0,0,0
"13050_9050",0.305936046346779,0.0304843778075391,0,0.119548522159235,0,0.118258576015763,0,0,0.148854177613468,0,0.182525899592962,0.000135595252378607,0,0.0942568052118755,0,0,0,1.09606634935568e-20
"13050_9150",0.0376695789449967,0,0.217999150023526,0.181085269763233,0,0.464821274155297,0,0.0920647402109053,0,0,0,0,0,0,0,0,0.00635998690204172,0
"13050_9250",0.214140416261443,0,0,0.235581557629837,0.165708408977852,0,0,0.28176293607477,0.102806681056097,0,0,0,0,0,0,0,0,0
"13050_9350",0,0.0809392527893641,0,0.0809948112996048,0,0.465655010465285,0,0,0.193355344743171,0,0,0,0,0,0,0,0,0.179055580702575
"13050_9450",0,0.339305815233296,0,0.110871907624009,0,0.200504720081983,0,0,0,0.138551487490978,0,0,0,0.129902111836078,0,0,0.00172261845874224,0.0791413392749134
"13050_9550",0.377626704407569,0.0855707132158348,0,0.449293180796844,0,0,0,0,0,0,0,0,0,0,0,0,0.0875094015797519,0
"13050_9650",0,0.139174403062704,0,0.708578164361541,0,0,0,0.0737107603185645,0,0,0,0,0,0,0,0,0,0.0785366722571905
"13050_9750",0,0.0928574373784866,0,0.528075968575554,0,0,0,0,0,0,0,0,0,0,0,0.199112305114832,0.00423189343641812,0.17572239549471
"13050_9850",0,0.0328470151837387,0,0.721289965594732,0,0,0,0.0838242853632747,0,0,0,0,0,0,0,0,0.162038733858254,0
"13050_9950",0,0,0,0.492609462979515,0,0,0,0,0,0,0,0.230200709443632,0,0,0,0.133874361549597,0.085574493641593,0.0577409723856628
"13150_10050",0,0,0,0.252810734817396,0,0,0,0,0,0,0,0.0849809678257745,0,0,0,0.658273352399115,0.00393494495771501,0
"13150_10150",0,0,0,0.0509827170247697,0,0,0,0.167758169515549,0,0,0,0,0,0,0,0.781259113459681,4.04130092401486e-19,0
"13150_10250",0,0,0,0.0548895689981603,0,0,0,0,0.324415058244923,0,0,0,0,0,0,0.620695372756917,-1.08764727575392e-17,0
"13150_10350",0,0,2.81643806085516e-19,0.000621735654506871,0,0,0,0.195880420525887,0,0,0,0,0,0,0,0.803497843819606,0,0
"13150_10450",0,0,0.476684992971379,0.0302829814140403,0,0,0,0,0,0,0,0,0.198059116508952,0,0,0.294972909105628,0,0
"13150_10550",0,0,0,0.0552348915734917,0.300134558671215,0,0,0.113690601691022,0.10588826577581,0,0,0,0.424745559328644,0,0,0.000306122959817102,0,0
"13150_10650",0,0,0,0.00325752162344578,0.974872215365771,0,0,0.00864449638150606,0.00203164780763948,0,0,0,0.0111941188216381,0,0,0,0,0
"13150_10750",0,0,0,0.0254328704823664,0,0,0,0.19509206199193,0.357241090865327,0,0,0,0,0,0,0.422233976660377,-1.42129152664961e-18,0
"13150_10850",0,0,0,0.000572953435142964,0,0,0,0.0277087967914909,-3.02860219211697e-17,0,0,2.91230309374699e-18,0,0,0,0.971718249773366,0,0
"13150_10950",0,0,0,0.00696268085816593,0,0,0,0.263172908553253,0.180297435552198,0,0,0,0,0,0,0.549566975036383,-8.99090665128609e-19,0
"13150_11050",0,0,0.0212609425225324,0.00930595073123616,0,0,0,0,0.146018776985401,0,0,0,0,0,0,0.823414329760831,0,0
"13150_11150",0,0,0,0.0164919318971326,0,0,0,0.175662377066162,0.367725599335988,0,0,0,0,0,0,0.440120091700717,-7.29895472574759e-18,0
"13150_11250",0,0,0,8.35872399206618e-05,0,0,0,0,0.613750789263699,0,0,0,0,0,0,0.38616562349638,0,0
"13150_11350",0,0,0,7.59053804545905e-05,0,0,0,0.18640275953364,0.588383535861004,0,0,0,0,0,0,0.225137799224902,0,0
"13150_11450",0,0.0332452418378519,0,0.163145194192705,0,0,0.224342124969022,0,0,0,0,0.535069985602723,0,0,0,0.0441974533976983,0,0
"13150_11550",0,0,0,0.554123508000505,0,0,0,0,0,0,0,0,0,0,0,0.44365625937959,0.00222023261990443,0
"13150_11650",0.0570073010734591,1.41680066442649e-18,0,0.58205479705415,0,0,0,0.148536601083263,0,0,0,0,0,0,0,0.210922963407245,0.00147833738188354,0
"13150_11750",0,0.0339056764260779,0,0.61010309395205,0,0,0,0.170370809498946,0,0,0,0,0,0.147305088338641,0,0,0.038315331784285,0
"13150_11850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13150_11950",0,0.0360267322996107,0,0.249699449725282,0,0.501869660675435,0,0.08363652954278,0.0508825101523093,0,0,0,0,0,0,0,0,0.077885117604583
"13150_12050",0.0792986389324585,0,0,0.104617029982174,-2.01666668328785e-18,0.645727487303974,0,0.0858993843212361,0,0,0,0.00352590822466127,0,0,0,0,0,0.0809315512354966
"13150_6250",0,0.105748892684664,5.81838880693041e-20,0.0773710464202178,0.505050856856093,0,0,0,0,0,0,0.00146831246786351,0,0,0,0.191274442856967,0.119086448714195,0
"13150_6350",0.141191158238017,0,0,0.171452301513139,0,0.687356540248844,0,0,0,0,0,0,0,0,0,0,0,0
"13150_6450",0,0.236124524053982,0,0.0317537520838206,0,0.458793182078655,0,0.157460222411022,0,0,0,0.0972162554313899,0,0,0,0,0,0.0186520639411309
"13150_6550",0,0.348187838238592,0,0.279573973548779,-1.40286552168297e-18,0.285352944759312,0,0,0,0,0,0,0,0,0,0,0.0868852434533177,0
"13150_6650",0,0.299025100893254,0,0.60777563999544,0,0,0,0.0528006766355215,0,0,0,0,0,0,0,0,0.0403985824757848,0
"13150_6750",0,0.0854148443682123,0,0.740939804655251,0,0,0,0.0909486763822491,0,0,0,0,0,0,0,0,0.0192617550890753,0.0634349195052125
"13150_6850",0,0,0,0.865774749314426,0,0,0,0,0,0,0,0,0,0,0,0,0.0763315209883195,0.0578937296972543
"13150_6950",0,0.0499828107553444,0,0.361789293191529,0,0,0,0.0148275214070149,0.326080854510442,0,0,0.00306586371455429,0,0,0,0,0.135795629535432,0.108458026885685
"13150_7050",0.0710428924826615,0,0,0.469632178684963,0,0,0,0,0,0,0,0.258722671712698,0,0,0,0.182571775384935,0.018030481734743,0
"13150_7150",0.0899502346947928,0,0,0.596440870793451,0,0,0,0,0,0,0,0,0,0,0,0.264825491674311,0.0487834028374456,0
"13150_7250",0,0,0,0.00990094996048414,0,0,0,0.114578128377394,0.557207926128963,0,0,0,0,0,0,0.31831299553316,0,0
"13150_7350",0,0,0,0,0,0,0,0.179155340809171,0.0791084583497435,0,0,1.46636834939666e-19,0,0,0,0.741736200841086,-1.22118433428002e-17,0
"13150_7450",0,0,0,0.0595042268928571,0,0,0,0,0.191511624452169,0,0,2.10443666810109e-19,0,0,0,0.748984148654974,4.91459053264053e-21,0
"13150_7550",0,0,0,0.0242217623063139,0,0,0,0.179767200369432,0.461794331408064,0,0,0,0,0,0,0.33421670591619,0,0
"13150_7650",0,0,0.0751120151829715,0,0,0,0,0.307940110172135,0,0,0,0.0418911043993726,0,0,0,0.57505677024552,0,0
"13150_7750",0,0,0,0.0608634474026635,0,0,0,0.0835381041461132,0,0,0,0,0,0,0,0.855598448451223,0,0
"13150_7850",0,0,0,0.0551594053571871,0,0,0,0.0784804400308172,0,0,0,0,0.0462623045537339,0,0,0.820097850058262,0,0
