"cell_ID","33 Vascular","05 OB-IMN GABA","34 Immune","32 OEC","30 Astro-Epen","03 OB-CR Glut","31 OPC-Oligo","13 CNU-HYa Glut","02 NP-CT-L6b Glut","11 CNU-HYa GABA","10 LSX GABA","09 CNU-LGE GABA","29 CB Glut","12 HY GABA","06 CTX-CGE GABA","14 HY Glut"
"1119",0,0.547957953630096,0.0709879385135344,0,0,0,0.292589160341486,0,0,0,0,0.0884649475148835,0,0,0,0
"1120",0,0.744065532972067,0,0.0244625794394222,0,0,0.231471887588511,0,0,0,0,0,0,0,0,0
"1121",0,0.974008826199092,0.0129690463026901,0,0,0,0,0,0.0130221274982178,0,0,0,0,0,0,0
"1122",0,0.962422504116604,0,0,0,0,0,0,0.0375774958833956,0,0,0,0,0,0,0
"1123",0.950638929720457,0.0493610215055992,0,0,0,0,0,0,0,0,0,4.8773943573597e-08,0,0,0,0
"1124",0,0.998760194197026,0,0,0,0,0,0,0,0,0,0.00123980580297385,0,0,0,0
"1125",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126",0.347790356791965,0,0,0,0,0,0,0,0.0999436763555217,0,0,2.31075514524986e-19,0.552220518062612,0,0,4.54487899006625e-05
"1127",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1130",0.120354510803813,0.743261067869476,0,0,0,0,0,0,1.46187911607495e-05,0,0,0,0,0.136340988997838,0,2.88135377117251e-05
"1131",0,0.13564275241718,0,0,0,0,0,0,0,0,0,-2.21697847157982e-19,0.127139182227883,0.737218065354937,0,0
"1132",0,0,0.247586213264463,0,0.317213984111819,0,0,0.0602204734394549,0.335892925220559,0,0,0,0.0390864033303986,6.33305185507864e-10,0,0
"1133",0,0,0,0.878169861874575,0.121830138125425,0,0,-2.87724633062351e-18,0,0,0,0,0,0,0,0
"1134",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1135",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1136",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1137",0.479793991462085,0,0.0118566751898727,0.335894578131888,0,0,0,0.172454755216155,9.46702764855054e-20,0,0,0,0,0,0,0
"1138",0,0,0.762920267426671,0.237079732573329,0,0,0,0,0,0,0,0,0,0,0,0
"1139",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1140",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1143",0,0,0,0.748349152412523,0,0,0,0,0.251650847587477,0,0,0,0,0,0,0
"1144",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1145",0,0,0,1,0,0,0,-4.68735797142712e-18,0,0,0,0,0,0,0,0
"1146",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1148",0,0,0.195087877289919,0.606402717840423,0,0,0,0,0.198509404869658,0,0,-1.50822561433075e-18,0,0,0,0
"1149",0,7.72448736190959e-23,0.240962248390307,0,0,0,0,0,0,0,0,0.198276249148989,0,0.491205914275331,0.0695555881853734,0
"1150",0,0.000747421579631331,0,0,0,0,0.0640685797764184,0,0.0281445422882944,0,0,0.148562943902084,0,0.758476512453572,0,0
"1151",0,0.00756058058259686,0,0,0,0,0,0,0,0,0,0,0,0.992439419417403,0,0
"1152",0,0.00192351766377276,0,0,0,0,0,0,0,0,0,0,0,0.976845237277963,0,0.0212312450582646
"1153",0,0.462025093137678,0,0,2.75948840707142e-06,0,0,0.0747560066702835,0,0,0,0,0,0.463216140703631,0,0
"1154",0.401206669734117,0,0.113712995296799,0,0,0,0,0,0,0,0,8.18450159427056e-05,0.432168058176439,0.0528304317767023,0,0
"1155",0,0,0.0162115731230032,0,0.878678717110392,0,0,0,0,0,0,0,0.104930175727826,0,0.000179534038778934,0
"1156",0,0,1,0,0,0,-3.28868321048614e-19,0,0,0,-4.29174199047514e-18,0,0,0,0,0
"1158",0,0,0,0,0,0.999709224141752,0,0,0,0,0,0,0,0.000290775858247633,0,0
"1159",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160",0,0.836991224067249,0.0270232901463416,0,0,0,0.13598548578641,0,0,0,0,0,0,0,0,0
"1161",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1162",0,0.438775946930905,0,0,0,0,0,0,0,0,0,0.561224053069095,0,0,0,0
"1163",0,0.338821443853509,0,0,0,0,0.0964461650287571,0,0,0,0,0.564732391117734,0,0,0,0
"1164",0,0.145099843476746,0,0,0.293348573507923,0,0.0378055783507856,0,0,0,0,0.523746004664545,0,0,0,0
"1165",0,0.839598679310285,0,0,0,0,0.159527470005959,0,0,0,0,0.000873850683755664,0,0,0,0
"1166",0,0.246108749110536,0,0,0,0,0.176363997990013,0,0,0,0,0.577527252899452,0,0,0,0
"1167",0,0.998805338394882,0,0,0,0,0,0,0,0,0,0.00119466160511759,0,0,0,0
"1168",0,0.893247926598838,0.106752073401162,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169",0,0.0263019226337664,0,0,0,0.307204092470644,0,0,0,0,0,0.000354581443189718,-1.50134350827995e-18,0.6661394034524,0,0
"1170",0,0.647356485195843,0,0,0,0,0,0,0,0,0.352643514804157,0,0,0,0,0
"1171",0,0,0,0,0,0.902633717427883,0,0,0,0,0,0,0.0644839746514041,0.0328823079207132,0,0
"1172",0,0,0,0,0,0.46414914897624,0.515965016282907,0,0.0198708226110024,0,0,0,1.50121298507028e-05,0,0,0
"1173",0,0,0,0,5.06100091631018e-07,0.837634824317806,0,0,0,0,0.0202530046863357,0,0,0.142111664895767,0,0
"1174",0,0,0,0,0,0,0,0,0,0,0,0,0.844893055826453,0,0,0.155106944173547
"1175",0,0,0,0.246780668767006,0,0,0,0,0,0,0,0,0.132510081629201,0.620709249603793,0,0
"1176",0,0,0.11202181539634,0.791625315895676,0,0,0,0,0.0714989084562866,0,0,0.0248539602516976,0,0,0,0
"1177",0.811376748884773,0,0,0.188623251115227,0,0,0,0,0,0,0,0,0,0,0,0
"1178",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1179",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1180",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1181",0,0,0.326068171202057,0.673931828797943,0,0,0,0,0,0,0,0,0,0,0,0
"1182",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1183",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1185",0,0,0,0.999367006333217,0.000632993666782954,0,0,0,0,0,0,0,0,0,0,0
"1186",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1188",0,0,0,0.895631379286917,0,0,0,0,0,0,0,0,0.104368620713083,0,0,0
"1189",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1190",0.413131794628877,0,0.0500996668691213,0.536695624904416,0,0,0,7.29135975852193e-05,0,0,0,0,0,0,0,0
"1191",0,0,0,0.540320430202863,0.0913814841939015,0,0,0.000233501267315801,0.36806458433592,0,0,0,0,0,0,0
"1192",0.440660247451192,0.463730788084215,0.0152140356161357,0,0.000115085050839315,0,0,0,0,0,0,0.0802798437976179,0,0,0,0
"1193",0,0,0.0607539818037835,0,0.241860406012316,0,0,0,0,7.71320756219108e-05,0,0.12731935211319,0,0.569989127995089,0,0
"1194",0,0.1005333667688,0,0,0,0,-2.72452338671968e-20,0,0,0,0.000361638764953636,0,0.057093102962774,0.842011891503473,0,0
"1195",0,0,0.0473879038007743,0,0,0,0,0,0,0,0.0490077348363086,0,0.128863996409128,0.594775434165256,0.179964930788534,0
"1196",0,2.9126806508885e-19,0,0,0,0.599504871063159,0,0,0,0,0,0,0.0300051439559088,0.370489984980932,0,0
"1197",0.40155243389324,0,0,0,0.202279974124179,0,0,0,4.28949435079013e-21,0,0,0,0.396167591982581,0,0,0
"1198",0.204742922657491,0,0,0,0.795257077342509,0,0,0,0,0,0,0,0,0,0,0
"1199",0,0,0.901615839189752,0,0.0500640464472976,0,0,0,0.000249657315947692,0,0,0,0.0480704570470033,0,0,0
"1200",0.549401498210468,0,0,0,0,0.450598501789532,0,0,0,0,0,0,1.35182441410326e-20,0,0,0
"1201",0.396047129967463,0.46948855810649,0.114742313135658,0,0,0,0,0.0197219987903887,0,0,0,0,0,0,0,0
"1202",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203",0,0.998928339086684,0,0,0,0,0,0,0,0,0,0.00107166091331555,0,0,0,0
"1204",0,0.945735505687091,0,0,0,0,0,0,0,0.0541434185810894,0,0.000121075731819539,0,0,0,0
"1205",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206",0,0.878057409974016,0,0,0,0,0.121942590025984,0,0,0,0,0,0,0,0,0
"1207",0,0.967873630255626,0.0321263697443736,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208",0.310355086942688,0.256922280773237,0,0,0,0,0,0,0,0,0,0.432722632284074,0,0,0,0
"1209",0,0.998949123351693,0,0,0,0,0,0,0,0,0,0.00105087664830729,0,0,0,0
"1210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212",0,0,0,0,0,0,0,0,0,0,5.24499296542137e-05,0.332364504327872,0.667439544181515,0,0.000143501560959298,0
"1213",0.860547791442341,0,0,0,0,0,0.139452208557659,0,0,0,0,0,0,0,0,0
"1214",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215",0,0,0,0,9.78506138328833e-05,0,0,0,0.0239577840112231,0,0,0.0517329591710244,0.103763863225407,0.820447542978513,0,0
"1216",0,0,0,0,0,0.242851171056307,0,0,0.0750397410994956,0,0.172052530888685,-8.24343014224179e-21,0,0.510056556955513,0,0
"1217",0.0981672262199083,0,0,0.000102301627829488,0,0,0,0,0,0.0236595952946681,0,0,0,0.768789788853939,0.109281088003655,0
"1218",0,0,0,0.144359884113319,0.0475663265221101,0,0,0,0.426118555671804,0,0,0.381955233692767,0,0,0,0
"1219",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1220",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1221",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1222",0.650035952579613,0,0,0.349964047420387,0,0,0,0,0,0,0,0,0,0,0,0
"1223",0.439198474183059,0,0,0.560141360206426,0,0,0,0,0,0,0,0,0,0,0,0.000660165610514702
"1225",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1226",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1228",0.716217030408852,0,0,0.283782969591148,0,0,0,1.37651077152621e-20,0,0,0,0,0,0,0,0
"1229",0,0.0949806455603779,0,0.905019354439622,0,0,0,0,0,0,0,0,0,0,0,0
"1230",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1231",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1232",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1233",0,0,0,0.733037123974262,0,0,0,0.266962876025738,0,0,0,0,0,0,-9.19544541094477e-20,0
"1234",0.404342687926694,0,0,0.109488993072625,1.47716459282986e-06,0,0,0,0.4861520814994,0,0,0,7.93384304702156e-06,6.82649364113931e-06,0,0
"1235",0.357883482514015,0.56571130605664,0,0,0.0763984750164728,0,0,0,0,0,0,6.73641287163845e-06,0,0,0,0
"1236",0.59620441993016,0,0,0,0,0,0,0,0,0,0,0.0109178984505087,0.0110542386684264,0.381823442950905,0,0
"1237",0,0.459830692501328,0,1.06927942636003e-07,0,0.540042958864501,5.65874675915415e-06,0,9.81110033665024e-05,0,0,2.13002370350863e-05,0,1.17171906788873e-06,0,0
"1238",0,0,0,0,0,0,0,0,0,0.668464089671739,0,0,0,0,0.331535910328261,0
"1239",0,0,0.0196379185512214,0,0,0.980356167005559,0,2.26840073493195e-06,0,0,0,0,3.64604248491255e-06,0,0,0
"1240",0.915847174339678,0,0,0,0,0,0,0,0,0,0,0.0381267820041615,0.0460260436561601,0,0,0
"1241",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244",0.802271953713484,0,0,0,0,0,0,0,0,0,0,0,0,0.197728046286516,0,0
"1245",0,0,0,0,0,0,0.86729578587059,0,0,0,2.18537133569986e-05,0,0,0.132682360416053,0,0
"1246",0,0.859591318441269,0.0774756368430879,0,0,0,0,0,0,0,0,0,0,0,0.062933044715643,0
"1247",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248",0,0.873181745633414,0.0363911891438851,0,0,0,0.0885725183295086,0,0.00185454689319243,0,0,0,0,0,0,0
"1249",0,0.40349114691309,0,0,0,0,0.366038515986706,0,0,0,0,0.230470337100204,0,0,0,0
"1250",0.488328988520865,0.511633252437576,0,0,0,0,0,0,0,0,0,3.77590415592954e-05,0,0,0,0
"1251",0,0.74138269850919,0,0,0,0,0.258154054841406,0,0,0,0,0.000463246649404401,0,0,0,0
"1252",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255",0.999994369218474,0,0,0,0,0,0,0,0,5.63078152603343e-06,0,0,0,0,0,0
"1256",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1257",0.587761595732657,0,0,0,0,0.412238404267343,0,0,0,0,0,0,-1.47104292541982e-19,0,0,0
"1258",0.56476120116138,0,0,0,0.0355071088450233,0,4.40532914828133e-05,0,0,0,0,0,0,0.288119840550778,0.111567796151336,0
"1259",0,0.698417625173276,0,0,0,0,0,0,0,0,0,0,0.0773053164130755,0.224264998934028,0,1.20594796210037e-05
"1260",0.508203934201442,0,0,0,6.11860258309855e-05,0,0,0,0,0.0300125994981521,0,0.0912834377919443,0,0.37043884248263,0,0
"1261",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1262",0,0,0,1,0,0,0,-3.99792860284451e-19,0,0,0,0,0,0,0,0
"1263",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1264",0,0,0,0.919322200503646,0,0,0,0,0,0,0,0,0,0,0,0.0806777994963539
"1265",0.616380155134389,0,0,0.383619844865611,0,0,0,0,0,0,0,0,0,0,0,0
"1266",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1267",0,0,0.0357000196596373,0.964299980340363,0,0,0,0,0,0,0,0,0,0,0,0
"1268",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1270",0,0.255729093790366,0,0.572308894673107,0,0,0,0,0.17195812260532,0,0,0,3.88893120639331e-06,0,0,0
"1271",0,0,0,0,0,0,0,0,0.103618288339069,0,0,0,0,0.892855781205088,0.00352593045584233,0
"1272",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1273",0,0,0.473172461765733,0.526827538234267,0,0,0,0,0,0,0,0,0,0,0,0
"1274",0,0,0,1,0,0,0,3.50328275422788e-19,0,0,0,0,0,0,0,0
"1275",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1276",0,0,0,0.966425610864909,0,0,0,0,-3.53584239578548e-20,0,0,0.0335743891350913,0,0,0,0
"1277",0,0,0,0,0.0967484059827356,0,0,2.37339855469822e-05,0.0343982512924537,0,0,0.139308746308259,0,0.729520862431004,0,0
"1278",0.516730209185582,0,0,0,0.191753708944443,0,0,0,0,1.01404019611117e-19,0,0,0,0.269965542102282,0,0.0215505397676932
"1279",0,0,0,0,0,0,0,0.106773554614381,0,0,0,0.307720079151798,0,0.402706111256248,0.126182024879733,0.0566182300978398
"1280",0,0,0,0,0.0021586671434217,0,0,0,0,0,-3.70647636445546e-20,0,0,0.997841332856578,0,0
"1281",0.559291064048336,0,0,0,0,0.000535039507585318,-5.36448052071153e-19,0,0,0,0.311240658938968,0.128933237505111,0,0,0,0
"1282",0.342446987139254,0.0840179342937535,0.0969231564024356,0,0,0,0,0,0,0,0,0,0.476611922164557,0,0,0
"1283",0.904001003430693,0,0.0959989965693075,0,-7.4290615835899e-20,0,0,0,0,0,0,0,0,0,0,0
"1284",0.618577628106879,0,0,0,0.324946869509438,0,0,0,0,0,0,0.0564755023836824,0,0,0,0
"1285",0,0.998523119110177,0,0,0,4.90698184568527e-05,0,0,0,0,0,0.00142781107136584,0,0,0,0
"1286",0,0.806921854435457,0.193078145564543,0,0,0,0,0,0,0,-2.14059755533297e-18,0,0,0,0,0
"1287",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288",0,0.998922633703692,0,0,0,0,0,0,0,0,0,0.00107736629630762,0,0,0,0
"1289",0,0.998920154330813,0,0,0,0,0,0,0,0,0,0.00107984566918746,0,0,0,0
"1290",0,0.21014012405562,0,0,0,0,0,0,0,0,0,0.78985987594438,0,0,0,0
"1291",0,0.174916780866024,0,0,0,0,0,0,0,0,0,0.825083219133976,0,0,0,0
"1292",0,0.998891576191422,0,0,0,0,0,0,0,0,0,0.00110842380857778,0,0,0,0
"1293",0,0.289354685613775,0,0,0,0,0,0,0,-4.53083359505836e-20,0,0.710645314386225,0,0,0,0
"1294",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295",0,0.521894454588559,0,0,0,0,0,0,0,0,0,0.478105545411441,0,0,0,0
"1296",0,0.0446178021865063,0,0,0,0,0.955381802798259,0,0,0,0,3.95015234295773e-07,0,0,0,0
"1297",0.743011754781249,0.0413747073383829,0,0,0,0.215613537880368,0,0,0,0,0,0,0,0,0,0
"1298",0,0.189361223666922,0,0,0,0,0.737316288719881,0,0,0,0,0,0.0733224876131975,0,0,0
"1299",0,0,0,0,0.259352352924522,0,0.670899276609541,0,0,0,0,0,0,0,0.069748370465937,0
"1300",0,0.189620152377689,0,0,0,0.141152838984455,0,0,0,0,0.0827914557445527,0,0.586435552893304,0,4.24598550646085e-19,0
"1301",0,0,0,0,0,0,0,0,0,0,0.182743233674153,2.8113814271995e-21,0,0.817256766325847,0,0
"1302",0.367908837616188,0.337635768774887,0,0,0.0744649361471097,0,0,0,0,0.219990457461816,0,0,0,0,0,0
"1303",0,0.353353465430189,0,0.444321823960134,0,0,0,0,0.202324710609677,0,0,0,0,0,0,0
"1304",0,0,0,1,0,0,0,-4.74352769689689e-19,0,0,0,0,0,0,0,0
"1305",0,0,0,1,0,0,0,1.27821742195092e-18,0,0,0,0,0,0,0,0
"1306",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1307",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1308",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1309",0,0,0,0.97068585731557,0,0,0,0,0,0,0,0,0.0293141426844297,0,0,0
"1310",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1311",0,0,0,1,0,0,0,-3.08677536120197e-17,0,0,0,0,0,0,0,0
"1312",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314",0,0,0,0.927250164913389,0,0,0,0,0,0,0,0.0727498350866111,0,0,0,0
"1315",0,0,0.186822097297162,0.534377822446401,0,0,0,0,0.278800080256437,0,0,0,0,0,0,0
"1316",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1317",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1318",0.824234830005096,0,0.11652794584427,0,0,0,0,0.0592372241506336,0,0,0,0,0,0,0,0
"1319",0.456319106644947,0.0963770852941038,0,0.163242121113699,0,0,0,0,0.220203973953672,0,0,0.0638577129935782,0,0,0,0
"1320",0,0.998959195359286,0,0,0,0,0,0,0,0,0,0.00104080464071357,0,0,0,0
"1321",0,0,0,0,0,0,0,0,0,-7.13943604914822e-18,0,0.935581066068625,0,0,0.0644189339313747,0
"1322",0.000355188196983942,0,0,0,0,0,0,0,0,0,6.62651700291335e-05,0,0.213614178320582,0.785964368312405,0,0
"1323",0.642226843653879,0,0,0,0,0.291302620833401,0,0,0,0,0,0,0,0,0.0664705355127199,0
"1324",0.121275923220486,0,0.00706967979134647,0,0.871654396988167,0,0,0,0,0,0,0,0,0,0,0
"1325",0,0,0,0,0,0,0.380861433103719,0,0,0,0.10770615439081,0,0.478732196783116,0,0,0.0327002157223559
"1327",0,0.998965329693371,0,0,0,0,0,0,0,0.00103467030662893,0,0,0,0,0,0
"1328",0,0.851152664052171,0,0,0,0,0.148847335947829,0,0,0,0,0,0,0,0,0
"1329",0,0.874698570622634,0.125301429377366,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330",0,0.5281147920059,0,0,0,0,0.144255799150127,0,0,0,0,0.327629408843972,0,0,0,0
"1331",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1332",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333",0,0.269126264357138,0,0,0,0,0,0,0,0,0,0.730873735642862,0,0,0,0
"1334",0,8.31537813217082e-21,0,0,0,0,0,0,0.0419684939628741,0,0,0.958031506037126,0,0,0,0
"1335",0,0.625047496442436,0,0,0,0,0,0,0,0,0,0.374952503557564,0,0,0,0
"1336",0,0.154291636965124,0,0,0,0,0,0,0,0,0,0.845708363034876,0,0,0,0
"1337",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1338",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339",0,0,0,0,0,0,0,0,0,0,0,0,0.324344670169906,0.674815476638868,0.000839853191226456,0
"1341",0,0,0,0,0,0.999891345608942,0,0,0,0,3.00219519604195e-17,0,0.000108654391058318,0,0,0
"1342",0,0,0,0,0.999944072882133,0,0,0,0,0,0,0,0,0,5.5927117866706e-05,0
"1343",0,0.0385944275198108,0,0,0.0978411689368564,0,0,0,0.186527378334578,0,0,-1.08273070377374e-18,0.0876663829122361,0.499152228665114,0.0902184136314038,0
"1344",0,0.0854085185361262,0,0,0,0.000478425783333031,0,0,0.0594460715780658,-5.98951890832985e-19,0,0.161677775339428,0,0.561974825947432,0.058476721451676,0.0725376613639382
"1345",0,0,0,0.796941319549407,0.0203256775920125,0,0,0.18273300285858,0,0,0,0,0,0,0,0
"1346",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1347",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1348",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1349",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1350",0.999829646880314,0,0,0.000170353119686147,0,0,0,0,0,0,0,0,0,0,0,0
"1351",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1352",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1353",0,0,0,1,0,0,0,-2.42065210678567e-18,0,0,0,0,0,0,0,0
"1356",0,0,0.26380001502972,0.73619998497028,0,0,0,0,0,0,0,0,0,0,0,0
"1359",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1360",0.517189209145895,0,0,0,2.00459192401138e-22,0,0,0,0.08272953324698,0,0,0.104163136292571,0,0.295918121314553,0,0
"1361",0,0.156614349911114,0,0,0,0,0,0,0,0.0162636219729823,0,0.0731212166464892,0,0.748873434426407,0,0.00512737704300819
"1362",0.448667106055967,0.0833512988581872,0,0,0,0,3.12165993093331e-20,0,0,0,0,-5.59225225907544e-19,0,0.467981595085846,0,0
"1363",0,0,0,0,0,0,0,0,0,0,0,0.287488310035405,0,0.635712916819221,0.0767987731453733,0
"1364",0,0.169622909141556,0,0,0,0.000444296796450635,0,0,0,0,0.829932794061993,0,0,0,0,0
"1365",0.542012021022757,0,0.279046559043654,0,0,0,0.178941419933588,0,0,0,-2.26550573497171e-19,0,0,0,0,0
"1366",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367",0,0,0,0,0.79034100349939,0,0,0,0.0528256833368085,0,0,0,0,0.156823547444405,9.76571939585336e-06,0
"1368",0.751733929661968,0.248266070338032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369",0,0.973906052302058,0,0,0.0254551333760903,0,0,0,0,2.97404332441511e-20,0,0.00063881432185202,0,0,0,0
"1370",0,0.873058393743971,0,0,0,0,0.126896822489383,0,0,0,0,4.47837666457785e-05,2.16099956899515e-18,0,0,0
"1371",0,0.746369001582476,0.113071020645656,0,0,0,0.140559977771868,0,0,0,0,0,0,0,0,0
"1372",0,0.153121918777853,0,0,0,0,0,0,0,0,0,0.846878081222147,0,0,0,0
"1373",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374",0,0.626121755303981,0,0,0,0,0.155116736415382,0,0,0,0,0.218761508280636,0,0,0,0
"1375",0,0.865705637054274,0.0898926865519302,0,0,0,0.0438206983512228,0,0,0,0,0.000580978042573162,0,0,0,0
"1376",0,0.178546861354123,0,0,0,0,0,0,0,0,0,0.821453138645877,0,0,0,0
"1377",0.690792005838944,0.309207994161056,0,0,0,0,0,0,0,5.98419479916757e-19,0,0,0,0,0,0
"1378",0,0.724495395652332,0,0,0,0,0.275504604347668,0,0,0,0,0,0,0,0,0
"1379",0,0.86071649062591,0.138244708892437,0,0,0,0,0,0,0,0,0.00103880048165303,0,0,0,0
"1380",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1382",0.558599510897023,0,0,0,0,0,0,0.34775305819608,0.0936394728513423,0,7.95805555491943e-06,0,0,0,0,0
"1383",0.0297727318614329,0.899161604366405,0,0,0,0,0,0,1.45759411646191e-17,0,0,0,1.89454694861658e-15,0.0495868695595743,0.0214787942125862,0
"1384",0.739781828041248,0.260196976934836,0,0,0,0,0,0,0,0,0,2.11950239150278e-05,0,0,0,0
"1385",0,0,0,0,0.046989878303228,0,0,0.230506381641071,0.31743495066753,0.405068789388171,0,0,0,0,0,0
"1386",0,0,0,0.5826240578235,0,0,0,0,0.342456274280153,0.0749196678963468,0,0,0,0,0,0
"1387",0,0,0.0668159939091763,0.933184006090824,0,0,0,3.91232445845653e-19,0,0,0,0,0,0,0,0
"1388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1389",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1390",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1391",0,0.35192232668364,0,0,0,0,0,0.485050623407997,0,0,0.162866372659038,0.000160677249324578,0,0,0,0
"1392",0.462268401879178,0,0,0.537731598120822,0,0,0,0,0,0,0,0,0,0,0,0
"1393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1395",0,0,0,0,0,0,0,0,0,0,0.189364050002575,0,0,0.810415988024453,0.000219961972972017,0
"1396",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1399",0,0,0,0.928248702070529,0,0,0,0,0.0715418190022501,0,0,0,0,0.00020947892722048,0,0
"1400",0,0,0,0.999492888778915,0.000499937203052324,0,0,7.17401803304781e-06,0,0,0,0,0,0,0,0
"1401",0.446399873467113,0,0.231705539534692,0,0,0,0,0,2.8382454465013e-06,0,0,0.0732963652290395,0,0.248595383523709,0,0
"1402",0.711331984029707,0,0,0,0.0987632416864409,0,0,0,1.89222751438988e-08,0,0,0.0617278348410275,0.0100921955521105,0.118084724968439,0,0
"1403",0.194013231643631,0,0.183940863498841,0,0,0,0,0,0,0,0,0,0.0409896447913844,0.581056260066143,0,0
"1404",0,0,0,0,0,0,0,0,0,0,0,0,0.0487774762195522,0.951222523780448,0,0
