,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,19 MB Glut,20 MB GABA,24 MY Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
1487,2.7978545040241444e-05,0.00025935764133464543,6.858950800960884e-05,4.976136351615424e-05,9.005084866657853e-05,6.785612713429147e-05,1.5367912192232327e-05,2.7800865882454674e-05,1.9697598145285155e-05,3.4164461976615715e-05,2.6931638240057508e-05,2.9929772153991507e-05,2.68464231339749e-05,2.8216446298756637e-05,3.055668365955353,0.0003522718805470504,0.0004287605479476042,0.18415562957525253,0.0027416676399298016
1488,0.00014858122522127816,0.006819727807305754,1.5576923131942748,0.3509686604142189,0.0007589218905195594,0.0006123271101387218,0.0001380941284878645,0.0001621097319002729,0.00011869672380271368,0.00015387330495286733,0.00014215910341590645,8.046775037655608e-05,0.00010015197440225166,0.00015977522925822996,0.30522319823503496,0.0020205517299473285,0.0028530120849609374,1.8035605430603028,0.004327562567777932
1489,0.00030761044181417676,0.004764418536797166,3.4512006521224974,0.00165836043888703,0.002231022238265723,0.0021272095502354207,0.0010956185928080232,0.0008725810097530485,0.0005716568470234052,0.0004623821805580519,0.00021069700887892397,0.00032962623954517766,0.0005633815249893816,0.001699334231670946,2.030411493778229,0.004518116102553904,0.0014758279896341265,0.0017154913395643235,0.0014689471514429896
1490,0.002086023963056505,0.00744057132396847,17.946779441833495,0.0038470189552754163,0.023658567015081646,0.004163575195707381,0.0034421150921843946,0.007385522266849876,0.007544464431703091,0.0052357518812641505,0.0024353338638320567,0.004238734999671578,0.002640412549953908,0.0019009013078175486,0.03729804959148168,0.13922036066651344,0.0013200475310441108,0.00789638226851821,0.0035301286960020663
1491,0.00038809572870377454,0.002228797704447061,6.106346797943115,0.0007063578173983842,0.0015482361777685583,0.0005317264469340444,0.0005781922867754474,0.000488180473621469,0.0003646568409749307,0.00042658957972889765,0.00017186530312756075,0.0002512474282411859,0.00020127594834775666,0.0004360891747637652,0.006477746088057757,0.003496804530732334,0.0015164102311246098,0.16211746037006378,0.0016780633945018054
1492,0.0003922522577340715,0.0040030651492998,9.85824213027954,0.0005297169380355627,0.0022570679779164494,0.0013854160963092,0.0004918759717838838,0.0007400320086162537,0.0005630861502140761,0.0005772480770247057,0.00027447085594758394,0.0008794144203420729,0.00037464197230292485,0.0005111672915518283,0.010210430016741157,0.006568909459747374,0.0021841290756128727,3.304870593547821,0.9256299793720245
1493,0.0017972909787204116,0.006441197218373418,26.85593252182007,0.006400297651998699,0.015947739686816932,0.00680368160828948,0.03868674151599407,0.006030856352299452,0.004731521243229508,0.006514653190970421,0.0014713292359374464,0.010703681455925106,0.0056588265113532545,0.003888262074906379,0.011686840746551753,0.03371833506971598,0.0004941747261909768,0.001512786152306944,0.006060493155382573
1494,0.00043124718649778515,0.004277819790877402,10.93903431892395,0.00038985726278042423,0.0027104168315418065,0.0008956101955845953,0.0007334699854254723,0.0009948641032679008,0.0007223795721074567,0.0006822783849202097,0.00013478630353347398,0.0006867359654279426,0.001777863979805261,0.00048817442293511707,0.003767249279189855,0.00847186497412622,0.0003230058093322441,0.0008302365196868778,0.0006865963281597942
1495,0.00013344880790100436,0.0012137884565163405,6.1960772514343265,0.00024287707929033787,0.0013682278397027404,0.0003306563405203633,0.00025203270051861183,0.00031843328470131387,0.0002750586267211475,0.000143582139571663,0.00010129565780516713,0.00014850243242108265,0.00013235728110885247,0.00014948948955861852,0.004827686492353678,0.0017628162691835315,0.0020819403231143955,0.0017456711910199376,0.0007307814492378385
1496,0.0006913383869687096,0.0012786932638846338,6.242745852470398,0.0006277797801885754,0.001805003610206768,0.0007325215381570161,0.0006042407709173858,0.0007588099397253245,0.0040953082498162985,0.0015434139466378837,0.0008389165304834024,0.000865696114487946,0.000893196710967459,0.001187531929463148,0.015567745873704552,0.8460299104452134,0.0024553370312787592,0.0019004586385563016,0.001010924973525107
1497,0.004030872252769768,0.001509098440874368,16.02127351760864,0.0024216454592533416,0.007687718211673201,0.0034347905893810093,0.0025634860619902613,0.002665675349999219,0.001487656740937382,0.0022240854334086182,0.003242909407708794,0.0023551410995423794,0.0021682088379748167,0.0019637833174783736,0.01933686574921012,1.0639453053474426,0.0012673374032601715,0.0021305118571035564,0.003416890418156982
1498,0.0005765787966083736,0.05972622465342283,3.1062546253204344,0.00041719400469446554,0.002128930052276701,0.0006319453270407394,0.000760587677359581,0.0013338820892386139,0.00046603839291492477,0.00098536666482687,0.0003129205389996059,0.00101682732347399,0.0009207520954078064,0.0012837892631068827,0.013158676819875837,0.008891109563410281,0.0013577968929894269,5.986428141593933,0.011358595080673696
1499,0.005314558558166027,5.168725371360779,15.201784038543702,0.0102904315572232,0.033976781740784646,0.01783513678237796,0.00520266848616302,0.04702831078320742,0.006675086403265596,0.00488775058183819,0.0022079306538216772,0.004122396185994148,0.008749196119606496,0.028040068689733744,0.0574299668893218,0.211827789247036,0.0009204053407302126,0.0014547264145221561,0.006210041115991771
1500,0.00010088037452078424,1.4482006847858429,0.9626484155654907,0.27190656810998914,0.0014180523925460876,0.000722000701352954,0.00016451708361273632,0.00019361073354957626,0.000999972503632307,0.00014268672748585232,8.341660468431656e-05,0.00014752505376236513,7.927986080176197e-05,0.00019301999636809342,0.024442501831799746,0.0010460564983077348,0.0006058288156054914,0.0007288261112989858,0.0008698490506503731
1501,0.00022088409314164893,0.0020461931591853498,0.0002424267207970843,0.0003793258627410978,0.00043648507707985126,0.0002297197592270095,8.891358847904485e-05,0.0001465268011088483,0.00019690150147653185,0.00012085370290151332,0.000143890918843681,0.00028919908072566614,0.00011575066164368767,0.0002772467923932709,0.056469712406396866,2.578192687034607,0.005889067403040827,0.0033008867991156875,0.00039640992763452233
1502,0.00020358794572530314,4.979951786994934,0.000279905011120718,0.00030504242604365576,0.0005529969930648804,0.0011481005989480765,8.01494017650839e-05,0.0002679378259927034,0.0018868601240683348,0.00038467660342575985,0.00012057386666128878,0.00034406315244268627,0.0006119591882452369,0.0002520161695429124,0.5799429982900619,0.00047017221222631637,0.00026633008965291086,0.0005250083020655438,0.000912160033476539
1503,0.001990363933146,2.9234405994415282,3.0775211095809936,0.0055326082510873675,0.015039743669331074,0.02020400417968631,0.001125144772231579,0.022530315164476632,0.001362740295007825,0.001879294984973967,0.000898808886995539,0.0009211873111780733,0.0012553898326586933,0.0011607346474193038,1.4107511639595032,0.16005800813436508,0.011004952574148774,0.12571019232273103,0.004620616394095123
1504,0.0001918766123708338,0.0020687488722614944,0.0008244872384238988,0.00023391833165078423,0.00025202003598678857,0.0002853169949958101,5.491267893376062e-05,0.0001917643690831028,0.0006769694678951055,6.406337633961812e-05,0.00019415983915678227,9.798023384064437e-05,7.097529778548051e-05,0.0001730931406200398,0.1514015056192875,0.024052563309669494,3.157787871360779,0.005697195115499198,0.000949311291333288
1505,0.001132928387960419,0.0014700490864925089,0.009431656589731576,0.001255862379912287,0.0022091485327109697,0.001784631924238056,0.000721970311133191,0.00164020371157676,0.0023922505788505077,0.0012536792608443647,0.002060994482599199,0.001208847831003368,0.0005877567920833826,0.0006726686930051074,1.5847451031208037,0.004024109337478876,13.6554358959198,0.8829738825559617,0.6835049778223038
1506,7.030243614281062e-05,0.0002498644957086071,0.00011612609596340917,2.9403585267573364e-05,9.072141401702539e-05,7.378423688351177e-05,2.8487661711551483e-05,8.553316292818636e-05,5.259225054032868e-05,0.00015894850075710566,0.0001728865201584995,0.0001792150316759944,8.854197621985805e-05,9.11041188373929e-05,0.005835681385360658,0.0007549853180535138,6.233523225784301,1.1344687402248383,1.2979738235473632
1507,0.00015633443181286568,0.0003920417992048897,0.00011201164379599504,0.00011978648071817589,0.00019171146341250282,0.00011763416150643026,4.345541674410924e-05,6.169004518596921e-05,6.140633158793207e-05,0.00011197000967513305,0.0001941150396305602,0.00022986718322499656,0.00010057167055492755,0.00014269778912421316,0.008161462564021348,0.0002841917506884784,3.569857430458069,0.0025129106827080252,0.004575159680098295
1508,0.00015453955420525746,0.0006559104425832629,0.0008651044685393573,0.00014148412228678353,0.00046705232380190865,0.0005923958582570776,0.001334532757755369,0.0002842641551978886,0.0005739485641242936,0.0006193964509293437,0.0004368412264739163,0.0009345863130874932,0.0002026869980909396,0.0004254417464835569,0.012739472324028611,0.0022588482475839554,3.6966514110565187,0.0018766155408229679,0.0010245230922009795
1509,0.0001225863692525309,0.0019317548256367447,0.0005351946601876989,0.00017440167503082193,0.0001441096028429456,0.00012002254588878715,0.00010141769707843196,8.258228299382609e-05,0.00011237530488870107,0.00035219419951317834,0.000163099862402305,0.0001276693743420765,0.0001340134047495667,0.00013811980243190193,0.007593123195692897,0.0003697410749737173,4.0410956859588625,0.001407294551609084,0.0006489167571999133
1513,0.00037738310638815167,1.7686361074447632,0.0004029759133118205,0.0016310705279465765,0.00047412265557795764,0.0013457088090945036,0.00029787721141474324,0.006299419351853431,9.035435396071989e-05,0.0009826772497035564,0.0001324782191659324,0.001969132834346965,0.0007214540295535698,0.044617834873497485,0.010710264788940549,0.0018082652182783933,0.038359409756958486,0.002875009516719729,0.0006205884565133601
1515,0.0014327701705042274,0.05471222680062056,4.102225208282471,0.0027542641502805052,0.012250855285674335,0.008048778073862195,0.0007219760300358757,0.004316111071966589,0.0011047853971831501,0.0007853354938561097,0.06264875903725624,0.0010531051782891154,0.0005433091981103644,0.0029407873516902328,0.16739828288555145,0.013489922462031245,0.01041561756283045,0.017463915422558783,0.26235687732696533
1517,5.596383616648382e-05,0.008457507798448205,0.003250188066158444,7.68583584431326e-05,0.0007589687651488931,0.00043186868133489044,3.180179446644615e-05,7.544788459199481e-05,8.487096274620854e-05,8.660833591420671e-05,2.885457597585628e-05,4.46944497525692e-05,9.202115688822232e-05,7.842932573112193e-05,1.9086133897304536,0.0009284492261940613,0.0004995393843273632,0.002162256685551256,0.0008095371158560738
1518,0.00040445656341034917,0.8675772309303283,3.137938845157623,0.0015115712420083582,0.002154813299421221,0.006761985062621534,0.00040979781915666534,0.0007788317219819874,0.0003923564188880846,0.000388403661781922,0.00025633071636548265,0.00032750107639003547,0.0002012278622714803,0.00034862729226006197,2.3055493116378782,0.0035446046851575377,0.0007346669735852629,0.0008714679192053155,0.0032277158228680492
1519,0.0009983001742511987,8.993359041213989,4.241954374313354,0.003147928055841476,0.026875354070216417,0.01577783515676856,0.0010309102246537805,0.0014187879743985832,0.0013857656449545175,0.0014159276441205293,0.0003235901313018985,0.0007112806109944358,0.0010619558684993537,0.000852916037547402,0.7481119573116303,0.007567322347313166,0.0013873660878743978,0.0027299884357489647,0.004797415342181921
1520,0.00039336532063316554,0.0021488353610038756,1.4128811478614807,0.0011183779919520021,0.0021502391318790615,0.0006946297915419563,0.0002894264995120466,0.00032894367614062504,0.00019587864953791724,0.0004437954048626125,0.0002768452133750543,0.000397536825039424,0.000711998890619725,0.00041796274308580905,2.42792409658432,0.0021256622741930185,0.00047785689966985963,3.114659547805786,0.006008332944475114
1521,0.0002733495246502571,0.00028540048806462436,0.002296555507928133,0.00023399484125548043,0.00027743679384002463,0.00020131471974309533,5.426917305157986e-05,8.406416163779797e-05,0.00012050006662320812,0.00017473618063377217,0.00010477738869667519,0.00018641237693373114,5.335860732884612e-05,5.65245345569565e-05,0.02171443523839116,0.0015627975226379933,0.007355934847146273,1.6518127381801606,0.0017703073506709188
1522,0.0006057716615032405,5.550047039985657,3.419703471660614,0.003974251984618604,0.003421743027865887,0.002271498343907297,0.0008117118355585262,0.0009807636815821752,0.0008326085866428911,0.0008425680396612734,0.00029292369727045297,0.0007314366463106126,0.0009039736149134115,0.0025577190099284053,0.11709545589983464,0.7752265453338623,0.0006381994055118412,0.0016472337301820517,0.0034384714905172586
1523,0.0015183663053903729,0.0018275236361660063,14.104753303527833,0.0015759708476252854,0.010873871389776468,0.006673506391234696,0.002789103030227125,0.0020185886300168932,0.002067992917727679,0.0026386672048829495,0.001870658405823633,0.0070783468196168545,0.001999354804866016,0.0016792953654658049,0.010941759403795003,0.24051282554864883,0.0005338191782357171,0.0048613460734486585,0.0047684829682111745
1524,0.0006474592606537044,0.0008320655470015481,3.9350883603096007,0.00021578163505182603,0.0010939433239400389,0.002054527122527361,0.00021276870465953835,0.00033648066455498337,0.0003180227227858268,0.00029936451901448893,0.00025017013103934005,0.0003150895470753312,0.00014588487902074122,0.0003021716926014051,0.027127222809940576,1.2079618990421295,0.0006065508030587807,0.0009406621742527932,0.0006399053789209575
1525,0.0006120712612755597,0.0015417736838571727,7.363305521011353,0.0005346821330022067,0.0026771552395075562,0.0008840079477522522,0.0006655637756921351,0.0007602666883030906,0.0005977543332846835,0.0010206314094830305,0.0003106704723904841,0.0007588314823806287,0.0006845254480140285,0.0006332708551781253,0.016000972874462605,0.4004614517092705,0.001864723808830604,1.7711210250854492,0.005823373468592763
1526,0.00030178555607562885,0.0010638833977282048,12.119823360443116,0.00027378959639463575,0.002834563050419092,0.0007314708025660366,0.0008028510434087366,0.00038170237094163894,0.00046760073309997096,0.0005498326529050246,0.00018023150696535597,0.00046205023681977764,0.0003666167220217176,0.00031189223227556795,0.003681776358280331,0.005527765909209848,0.0003198500940925442,0.0027158905868418515,0.0009812209376832471
1527,0.00019408919761190193,0.0012527506682090462,7.630902814865112,0.0003248424560297281,0.002969648980069906,0.0010721764876507223,0.0006956373632419855,0.0006345494941342622,0.0005576759635005147,0.0004504309734329582,0.0002926132350694388,0.0006899035011883825,0.001026743307011202,0.0003163622837746516,0.008347407123073936,0.0066871180199086664,0.00212977904593572,0.01843896247446537,0.6210590213537216
1528,0.0004941445484291762,0.0014866134675685318,15.380510950088501,0.0006835498614236712,0.007099204929545522,0.0012504762271419168,0.0011482853675261141,0.00195759849739261,0.0015027367684524507,0.0010756397794466465,0.00048290396807715297,0.0009795030462555587,0.0007221137406304478,0.0005663556832587347,0.0049010917078703645,0.012904547899961472,0.0012379799562040716,0.0023852490121498704,0.0028788393829017878
1529,4.741036736959359e-05,0.0006795310415327549,1.883876758813858,6.262330825848039e-05,0.00030149422091199087,0.00013973665772937238,6.339180035865866e-05,0.0001100341458368348,3.89331082260469e-05,4.7796898434171454e-05,2.1939035468676595e-05,7.139329536585138e-05,2.6089183211297496e-05,4.3904668928007595e-05,0.004033720842562616,0.0010638653591740876,0.00029102124681230636,0.0005787455651443453,0.001607709046220407
1530,0.0001989863463677466,0.0008335110935149715,5.907345533370972,0.0003696624364238232,0.0011876032396685332,0.0004624082124792039,0.00027931095100939277,0.00039407241856679324,0.00022845200437586756,0.00037667631113436073,0.00011352913752489257,0.00037483593914657833,0.00028207948926137764,0.00018341568793402984,0.006875530234538019,0.002680276380851865,0.00026927894796244803,0.4024416387081146,0.0015015384706202894
1531,0.0002513061466743238,2.9752770185470583,3.0389830350875853,0.0019140547781717032,0.0020102920243516564,0.001389850676059723,0.00026293814880773425,0.0004771996129420586,0.0004930451832478866,0.0003002371697220951,0.0002095735093462281,0.00025030016186065044,0.0007442911621183158,0.000444756327487994,0.024848904740065337,0.07044921480119229,0.00020482030158746058,0.000421422666113358,0.0008329713629791514
1532,0.00020824404709856028,0.00103851358871907,0.00027252975414739924,0.00028897869051434103,0.00043130317790200933,0.00044758843432646245,5.84801649893052e-05,0.0002904649416450411,9.198356747219805e-05,0.0002705871855141595,7.046176469884812e-05,0.00017067576409317555,0.00025760533899301665,0.0003697401552926749,0.014758569980040194,1.6118597984313965,0.0008467333856970072,0.0005814461881527678,0.00028794029931304975
1533,3.4960391712957065e-05,0.00046596325119026006,0.0001352183666313067,3.894951278198278e-05,0.00012454767929739318,7.822504776413553e-05,1.900574752653483e-05,9.762419358594343e-05,2.0795526324945968e-05,2.8263183958188167e-05,3.857940337184118e-05,3.791542058024789e-05,2.963007409562124e-05,8.170549808710348e-05,0.027670172415673735,1.6731697261333465,0.001303222303977236,0.0005611313245026395,0.00044744946353603154
1534,0.0004961768136126921,0.06487079933285714,3.8317140340805054,0.00074980654171668,0.0020292749744839967,0.0007573883078293875,0.0008038676343858242,0.00031450046080863105,0.00019358147328603082,0.0005140228837262839,0.00015748323712614365,0.0002544718925491907,0.00037509284884436057,0.0001430346237611957,0.8895558804273606,0.002851523435674608,0.0017707355611491949,0.0024338548304513098,0.009416676452383399
1535,0.0006352113385219127,6.510954976081848,0.2761829286813736,0.10589262582361698,0.00393610141472891,0.005049451976083219,0.0013518583378754555,0.0006149933789856733,0.002121203159913421,0.0006985541869653389,0.0002325891473446973,0.0003717801067978144,0.0006887869618367404,0.00048141909064725047,0.0690477479249239,0.0035716872895136475,0.001113781105959788,0.35697292238473893,0.005038973828777671
1536,0.000806364367599599,0.1762094758450985,2.7775959968566895,0.0025495267123915254,0.0051632835529744625,0.002573918492998928,0.0007723895454546438,0.0013906171021517367,0.0006865745148388669,0.0011176419444382192,0.0005962619732599706,0.0004907003181870096,0.0005319223448168487,0.0004812035374925472,2.87548713684082,0.005522060976363719,0.0021278347936458885,1.9105075359344483,0.009138088813051583
1537,6.791544110456016e-05,1.2733944952487946,0.0017482772993389518,8.834162872517481e-05,0.0001796117583580781,0.0004857371342950501,3.9823516453907365e-05,0.00010608534175844398,8.686778928677086e-05,0.00012902763046440668,1.7973658850678478e-05,5.851718779013027e-05,3.775340010179207e-05,4.4915695434610824e-05,0.015228964621201158,0.0018328575941268354,0.0009809586888877677,0.00038827005337225277,0.0003739843028597534
1538,0.0012366730079520494,0.002085485775023699,1.1613174557685852,0.0018251547415275126,0.0030181335401721298,0.007342631602659822,0.0013358907599467786,0.0020712104509584607,0.0013799318170640618,0.0016297204943839462,0.0019298718369100245,0.0020630825427360834,0.0006114446208812297,0.0005835292336996645,0.23743681609630587,0.0041868193075060844,8.24431471824646,3.736873960494995,0.036516094021499156
1539,6.519658745673951e-05,0.00034806864132406193,0.0002565288406913169,6.415539210138378e-05,0.00012882118680863642,0.00010638891908456572,3.8160252915986345e-05,0.00010231390006083532,7.046281534712761e-05,8.87228801730089e-05,0.00010660520638339221,0.00016847746155690402,5.56746437723632e-05,7.945992656459566e-05,0.007617829809896648,0.0003824919622275047,2.0271833539009094,1.0604476094245912,0.0011646374012343585
1540,0.0006600894092116506,0.0016427938884589822,0.00030652065324829895,0.0003273382390034385,0.00034793816157616673,0.000398936215788126,0.0002666568776476197,0.0006634179764660076,0.00047807840892346583,0.0015251167700625957,0.003967343410477042,0.003800740500446409,0.0008869253797456622,0.0011863395222462714,0.01356823081150651,0.0005504313478013501,10.137302827835082,0.006070296140387655,0.0026040203054435553
1542,0.00080437166034244,0.0052186158718541265,0.0009800698899198323,0.0005441956716822461,0.0004415762581629679,0.00204390287399292,0.0003099348905379884,0.0009676764282630757,0.0007150590914534405,0.0009382848453242333,0.0005863724916707725,0.003085247543640435,0.001210821117274463,0.0003418349573621526,0.020470404531806707,0.0010607985139358788,4.9956834554672245,0.02280776547268033,0.001051787630422041
1547,0.0009099294926272705,0.07331132143735886,0.8787183612585068,0.001386768970405683,0.00254289903678,0.24059499353170394,0.0005237478559138254,0.0011833423341158777,0.0008863433584338054,0.0015479595051147044,0.0007273690338479355,0.0010166566324187444,0.0013045592175330966,0.0031232031527906657,0.025370877422392368,0.0021786854136735204,9.759658861160279,0.10180562809109688,0.0044541324255988005
1548,0.0011881551647093147,0.0674318015575409,4.871283173561096,0.0024531764676794412,0.005890499660745264,0.030856846272945403,0.0006316397688351571,0.001673717808444053,0.0006913199584232644,0.0012503572215791792,0.001048192899907008,0.0008279815519927071,0.0013396262482274323,0.0005105873569846153,0.2660811975598335,0.010648515727370978,6.7438383340835575,0.007970461901277304,0.0050203542225062845
1549,0.0016192115610465408,0.04497392624616623,1.76876100897789,0.0013608952576760203,0.007712003216147423,0.014097079914063216,0.0004238367298967205,0.002133285370655358,0.0027592201950028543,0.0012135275930631906,0.0005207855458138511,0.000859578896779567,0.00046769526670686906,0.0006513795902719721,1.4320038676261901,0.009876468544825911,0.0017112260567955673,1.4896810710430146,0.023913792427629234
1550,0.0011513614444993436,0.01576177664101124,9.577980232238769,0.0018551005050539973,0.017961362097412347,0.012877229135483503,0.0017917138582561165,0.0023140617879107597,0.001794968021567911,0.002435383526608348,0.00138287577428855,0.0007222523854579777,0.0009862072445685046,0.0005544907675357535,0.1242195226252079,0.01593949943780899,0.004741710354574025,0.014815040491521358,0.0026923811296001078
1551,0.002694145729765296,0.14385755807161332,6.060308742523193,0.042437327280640605,0.02823170842602849,0.010586077393963934,0.0013981857453472912,0.003675072058103979,0.001535710389725864,0.003144434920977801,0.001068190106889233,0.002267927443608642,0.0033098928979597986,0.0013586208980996162,2.061623525619507,0.018714677821844817,0.0032180514652282,4.955657577514648,0.019862638693302872
1552,0.0008485249214572832,0.7316064953804016,0.0010418366582598537,0.0015037169214338064,0.0020954530336894095,0.016600737813860178,0.00028818323189625514,0.0008518552029272542,0.00034514411381678654,0.0008554495521821082,0.0005599773227004335,0.0006787489197449759,0.00039047907775966454,0.0010259330738335848,2.8228155970573425,0.0037939149071462455,0.001910227886401117,0.9117119193077088,0.8332374483346939
1554,0.00016773208481026816,4.893558549880981,0.0002797111257677898,0.00042144213366555053,0.0009756339946761728,0.0007507674250518903,0.000186685368680628,0.0005616871581878513,0.0005720599147025496,0.0002185155863116961,5.683712606696646e-05,0.0003042865675524809,0.00025806610065046696,0.00039028841129038486,0.018058821372687817,0.000459836055233609,0.00011645404956652784,0.0007754522521281615,0.2209742061793804
1555,0.0010384649503976107,6.06548056602478,3.4342009305953978,0.015067012095823885,0.004469112446531654,0.004663558653555811,0.00215280702104792,0.006555799418129027,0.005939822387881577,0.0022567005711607636,0.0003985147690400481,0.0010600907728075982,0.002665678318589926,0.010757829248905181,0.035045461170375346,0.00233712192857638,0.0005173649085918442,0.0025957933044992386,0.0028803273453377187
1556,0.0005505446140887216,0.005138788325712085,6.4462039232254025,0.0006762186618288979,0.0040488044498488305,0.0025443510850891474,0.0008488274324918166,0.0005875489499885589,0.00044830799160990866,0.000643598145688884,0.00031446755601791663,0.0004884866430074908,0.0006961824285099283,0.0009169655444566161,0.26908457428216936,0.004817508393898606,0.005007897666655481,0.027531773783266544,0.0012552225904073567
1557,0.0011854438111186028,0.002319253783207387,13.179718160629273,0.001384619262535125,0.007840610644780099,0.0028132344014011323,0.0023008255171589552,0.0018032823805697261,0.0011363048339262604,0.0014920856803655625,0.0007134043495170772,0.0024304730352014306,0.0013459661335218699,0.002179665176663548,0.25244559422135354,0.9174915879964829,0.00680714063346386,0.04744034335017204,0.0036021315027028322
1558,0.002410205057822168,0.0009053115063579754,4.216234421730041,0.0004095855838386342,0.002001931238919497,0.0006230595055967571,0.0004815362161025405,0.001272178423823789,0.0006310191645752639,0.0008388100715819747,0.0005303076701238752,0.001204246928682551,0.0006410302157746628,0.0003702725953189656,0.04962675198912621,0.01884491676464677,0.004512891150079667,2.2934181094169617,0.14804356768727303
1559,0.0008507113787345589,0.0018392295634839684,7.2133362054824826,0.0008696012198925019,0.004111512680537999,0.0010557054192759097,0.0028901895275339484,0.0010804642224684358,0.000463840676820837,0.001312371442327276,0.00021738422874477694,0.0023618505336344244,0.0008300558984046802,0.0016143982182256877,0.009893768979236484,1.4537072002887725,0.000769498830777593,0.0015620838850736618,0.0007132982078474015
1560,0.00014863036340102554,0.0013126612349878997,5.917729783058166,0.00018141732070944274,0.0019522724847774954,0.0004717741743661463,0.00020909400336677209,0.00028521921485662465,0.00016719129125704059,0.0002237772336229682,0.0001366946984489914,0.000206430575781269,9.8499502564664e-05,9.087860889849253e-05,0.00918839881196618,0.06790206991136075,0.0009539163205772639,0.0038601059350185096,0.001560234115459025
1561,0.00024004624574445189,0.0007415747502818704,7.5089994192123415,0.00020644817341235465,0.0016820521384943278,0.0004589965319610201,0.0003698625660035759,0.0003421767352847383,0.0003728565818164498,0.00044975545315537605,0.0001653966472076718,0.0004627085509127937,0.00024904781894292683,0.00025446798244956883,0.005038398155011237,0.0049987333361059426,0.001371819159248844,0.001026200584601611,0.0005919523624470458
1562,0.00015136535948840902,0.04664602372795344,3.855198097229004,0.00031909723038552333,0.0008728963730391115,0.0008494979265378788,0.00028601063968380913,0.0005407091026427226,0.00021646149034495465,0.00046214237227104604,0.0001696722159977071,0.00030374913330888376,0.0008225563127780333,0.0004053340468090028,0.020241369679570197,0.0021031224285252394,0.0003741460823221132,0.005545648862607777,0.001183615013724193
1563,0.0002023983237450011,0.0014162679552100598,1.1527986645698547,0.00010552068342803978,0.00047094850306166335,0.0006154520699055866,0.00011346913925081026,0.00017861439773696474,0.00018633550716913306,0.0002776871624519117,0.00013151132661732846,0.00021266902986099014,0.00016143634566105904,0.0001081393023923738,0.34768091291189196,0.001701815240085125,0.0068796848412603145,2.272386908531189,0.052406235970556735
1564,0.0016929112374782563,0.19850114732980728,1.3331163942813873,0.0817539170384407,0.021716547012329102,0.0023057902464643123,0.004907105420716107,0.0008536206529242918,0.007962813740596176,0.0007454057165887206,0.0002572808225522749,0.0003685663585201838,0.0003117001848295331,0.00045685209915973245,1.4542151391506195,0.0038498535053804518,0.0021683251950889828,0.6825049340724945,0.009101860551163554
1565,5.723699850932462e-05,0.00036152558168396355,0.00019303914377815092,3.919997689081356e-05,0.0001217239292600425,7.284483435796574e-05,2.4183171717595542e-05,4.1087810859607996e-05,3.6934202762495266e-05,4.682347334892257e-05,2.7104161290480988e-05,3.207759746146622e-05,4.003735557489563e-05,2.294533142048749e-05,1.5495402574539185,0.0004445579048478976,0.0003180683488608338,0.0010384325461927802,0.00037056871078675616
1566,6.027041126799305e-05,0.781529900431633,0.00016552689121454022,0.00012479432334657758,0.00015989604071364738,0.00020211825612932445,2.5642130003689095e-05,8.578838278481272e-05,6.015529579599388e-05,9.739538327266928e-05,7.245428350870498e-05,8.749798726057634e-05,8.36250233987812e-05,9.295421114074998e-05,1.7478974044322968,0.00041279567958554255,0.00027110626397188755,0.41733968406915667,0.00113363676937297
1567,0.0009669020975707099,0.2895502164959908,3.411817419528961,0.002636685676407069,0.005083665624260903,0.07638934813439846,0.0014664816088043153,0.001286664279177785,0.00032794005819596355,0.0006332595105050132,0.0003238379038521089,0.0003924627410015091,0.0003074025880778209,0.0004968670866219327,0.2561128854751587,0.006016467860899866,0.007174742035567761,0.0012694779958110302,0.0023606430855579673
1568,0.001373722730204463,3.5431798696517944,1.776513648033142,0.013414411433041095,0.030403123795986177,0.01257539982907474,0.0009455300023546442,0.0021773108979687094,0.0011567297216970474,0.0019402323581743986,0.0012340026209130884,0.0009992637496907264,0.0012807021324988455,0.0034369679633527994,0.21575492322444917,0.40377390980720523,0.0024534025695174934,0.012094793189316989,0.0137512581422925
1569,0.00013167085926397705,0.0012918000982608646,1.9574535727500915,0.0007377539441222325,0.0029903794056735933,0.0012054573046043516,7.61865248932736e-05,0.00027263766241958365,7.288848464668263e-05,0.000137597814318724,0.0001606285026355181,0.00014122050124569798,7.921136202639901e-05,0.00013782505557173862,1.3153297781944275,0.002478043572045863,0.006579178362153471,0.02497776681557298,0.001686535670887679
1570,0.0024659556103870275,0.039862824417650704,3.5856892824172975,0.001397476135753095,0.007326052547432483,0.002833354694303125,0.0021932497853413223,0.001449609169503674,0.0007840071426471696,0.0019198669062461704,0.0007304073689738289,0.0017981242912355811,0.0014382951019797476,0.0007328567327931524,0.2780708849430084,0.0055184946861118085,5.994942975044251,0.9153317958116531,0.011498542921617626
