cell_label,brain_section_label,feature_matrix_label,donor_label,donor_genotype,donor_sex,cluster_alias,z,subclass_confidence_score,cluster_confidence_score,high_quality_transfer,neurotransmitter,class,subclass,supertype,cluster,neurotransmitter_color,class_color,subclass_color,supertype_color,cluster_color,n_counts
179126254423023768931016590071602354452,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5231,0.3,0.999979469526046,0.6870601989775489,True,,31 OPC-Oligo,327 Oligo NN,1184 MOL NN_4,5285 MOL NN_4,#666666,#03045E,#99FFBC,#99CAFF,#5A662E,287.0
180641618161760590225280688690707891058,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1337,0.3,0.9999662305753756,0.5599122442735581,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0554 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#E699FF,188.0
182325746911579115536264481485090285029,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9873847833955106,0.9422190181525504,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,135.0
184176867654668149573365211731869573013,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.99996917946373,0.7371427061000534,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,303.0
187493391143853655005662344190943777713,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1318,0.3,0.9999442022174224,0.5831146820366707,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4F9945,371.0
190352331667985451740671382136881345826,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.9999679583777772,0.6965515540197631,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,48.0
198220449311361355932721073315763775442,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1317,0.3,0.9999752556291772,0.7767268764564979,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0153 OB-in Frmd7 Gaba_4,0556 OB-in Frmd7 Gaba_4,#FF3358,#1b4332,#FF0073,#80FF26,#A8CC7A,393.0
198441960559719191605258675167892596716,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999658362532444,0.6767992801808255,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,364.0
202272544027453543699238168662292677283,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1320,0.3,0.9476836500833544,0.764227609930913,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0153 OB-in Frmd7 Gaba_4,0558 OB-in Frmd7 Gaba_4,#FF3358,#1b4332,#FF0073,#80FF26,#2E4A99,274.0
206465846116840478339660849652682702254,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1320,0.3,0.9999886716251668,0.8083678318519422,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0153 OB-in Frmd7 Gaba_4,0558 OB-in Frmd7 Gaba_4,#FF3358,#1b4332,#FF0073,#80FF26,#2E4A99,153.0
221716402389608937786263439004955972453,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1320,0.3,0.9381952799420358,0.9032925233212942,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0153 OB-in Frmd7 Gaba_4,0558 OB-in Frmd7 Gaba_4,#FF3358,#1b4332,#FF0073,#80FF26,#2E4A99,144.0
224604213517711062537814905124745485060,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1320,0.3,0.823276854169894,0.823276854169894,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0153 OB-in Frmd7 Gaba_4,0558 OB-in Frmd7 Gaba_4,#FF3358,#1b4332,#FF0073,#80FF26,#2E4A99,323.0
230755640064664653493887210091494472422,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.99999122316402,0.5427050151337812,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,45.0
232399039425833612951565800852162709028,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.9999533402082736,0.9074221565611869,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,417.0
236192850115472808739261757573528995788,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9944581320551384,0.5095066867376635,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,152.0
241073230862050351368431850185753918654,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1318,0.3,0.9999645403452346,0.6008277843766703,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4F9945,172.0
244971987034693696295280164228559340209,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999803309369928,0.7682989728876555,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,238.0
246561991649841369023325769501482824012,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999791011418158,0.8660792682831575,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,262.0
248915052844575567593656447021543624641,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1316,0.3,0.9999884579289676,0.8946762359043683,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0549 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A0CC1F,66.0
250718718642663118851963736008638359602,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999906460428044,0.9474032970205596,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,190.0
251425891944228486520842701621224316757,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1334,0.3,0.9999636329199736,0.5933063445153489,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0537 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC3DB0,427.0
252268061576461426347859084654000154290,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.999973001478044,0.5690872194783336,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,161.0
257508078314864104272368829744517496527,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1302,0.3,0.999954915450054,0.5597782023083762,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0538 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00FF8C,216.0
260100809681919070183917904668010543549,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9347067349040908,0.5169933540596918,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,99.0
261862979229190159668258252019772818861,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999567537546644,0.7282081524010381,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,246.0
269949634513168045577207843529505285948,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999629842418816,0.8815400650495542,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,320.0
26997457439984025355948019744207150064,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9039037893691468,0.8143678110735502,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,349.0
277287808504572923754305432672327274895,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999866142893076,0.5219222432958553,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,107.0
283702654705257814823274604941535466361,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1332,0.3,0.9999920427517368,0.6302051945507074,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0546 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#26FF33,316.0
288026848862407184680421747245383445294,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9285320620661128,0.6711676739736305,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,482.0
291607206163564437564489995672782512059,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.99999032706503,0.6050340139532354,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,37.0
292537104656534388431026605149107360100,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1324,0.3,0.9999841008070242,0.9919220803890928,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0551 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#CC0049,210.0
301237202793928331522024178561500885073,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5243,0.3,0.8844662640456554,0.8844662640456554,True,,33 Vascular,331 Peri NN,1191 Peri NN_1,5304 Peri NN_1,#666666,#858881,#82992E,#2F00CC,#BB1FCC,109.0
304718582324080682851268542144009258239,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.999989597479586,0.7698478070544382,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,59.0
305225706138222488553803941735683375541,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.9999886433467632,0.9999886433467632,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,200.0
312096939885155401920161371723768972633,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1326,0.3,0.999982821024525,0.5391738509464904,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0553 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#3D50CC,286.0
317606753994671677854730889511352785543,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1333,0.3,0.999972047610797,0.6005681042576925,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0548 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4DFF84,242.0
318991924787437960781079261478531227927,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1318,0.3,0.9999760135887328,0.6897275344477687,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4F9945,319.0
319538023274365514846429084016935479569,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.999987604399975,0.7619482580375901,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,192.0
335538208088736453522182264794243035103,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999717387400948,0.6944586543215625,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,192.0
339866570470364984345588314779867298099,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1318,0.3,0.9999617385410372,0.6189333608673429,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4F9945,307.0
39738801960800301127038424162365478862,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9900098131605866,0.7395830182435874,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,110.0
39814286939162293882667155867047355362,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.918093258456612,0.508134757701256,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,134.0
5181709417924167130198476331970588568,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9999718727338852,0.6275257353100285,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,243.0
58120524395219998427516742987507651343,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.999973917938551,0.9212436323131384,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,237.0
5822171020199696601479781983993849994,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9962633428057508,0.9757205522404389,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,184.0
6132247075347256143352397814832877439,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1333,0.3,0.9999711819104712,0.7148753856428343,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0548 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4DFF84,226.0
62436320580820472740342988761219272952,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9703973591274632,0.7938192210047001,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,411.0
65060400197711719691322232611165196138,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1325,0.3,0.9999912876547812,0.8576410738237641,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0552 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99458B,301.0
67967201434328965528828273631434175743,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1325,0.3,0.9829759960463408,0.8790145696824087,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0552 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99458B,163.0
68100411127965191174959591503495400982,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999632264672358,0.8880006254512121,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,186.0
72619248180707884072459196657969287407,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999888704702607,0.8215134333946043,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,135.0
73986072279027156629613836340270684077,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1333,0.3,0.9999680146203982,0.6042369355630717,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0548 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4DFF84,198.0
86780647645011729598090496039800425055,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9835413650433696,0.6180349530688856,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,104.0
89368317571728964484849312308238255024,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9999702367841578,0.8741818336807081,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,119.0
91665788004171186489530929542893910216,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1316,0.3,0.999985398051524,0.6965206492359701,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0549 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A0CC1F,127.0
93079174183109259600298750250693902867,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.9999854552340088,0.6964774597363913,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,97.0
94529080496563997780995067377697615755,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14939,0.3,0.845825348022054,0.7039448357181741,True,,30 Astro-Epen,319 Astro-TE NN,1163 Astro-TE NN_3,5225 Astro-TE NN_3,#666666,#594a26,#3DCCB1,#a8afa5,#551799,155.0
96863958939935618196941272760202541120,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1330,0.3,0.9999755326382505,0.683009660050026,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0156 OB-in Frmd7 Gaba_7,0566 OB-in Frmd7 Gaba_7,#FF3358,#1b4332,#FF0073,#FFBF26,#660F48,116.0
10168188762101926764940007005456685778,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999788134898616,0.8103755030148736,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,59.0
103326413471758128039829571828298345878,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.9999560396342452,0.7103761631083766,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,177.0
107840620179969136961717673471874023110,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1321,0.3,0.9996040127170585,0.9786122176800928,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#5CC0CC,80.0
108098342289745193834912760731494508717,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999575042115704,0.8878375019681405,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,400.0
11383927688026703108317741815909716578,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1299,0.3,0.999985659760567,0.9068186894437968,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0148 OB Trdn Gaba_1,0529 OB Trdn Gaba_1,#FF3358,#1b4332,#684599,#992E33,#995C90,153.0
117892684025973503823453235732497012945,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.9999861272667716,0.5087397722065329,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,65.0
117898624051714441476442344807843263818,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999119571856456,0.5737230804512848,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,344.0
118119035146870900315638488424814958619,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999659440369147,0.7426429354203073,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,302.0
129243626507381147302095351616875276512,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1323,0.3,0.9999838908865836,0.9999838908865836,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0550 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99FFBA,346.0
136228994587698202100755415597791771166,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999882566414582,0.5530485809858935,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,198.0
136474907622910882484822694280225093127,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.999981695209746,0.7040667401274485,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,196.0
153658923424772734051175824690578446481,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1304,0.3,0.9999814605393303,0.5795004700570822,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0532 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#582E66,176.0
157375128387597475334270928819350400140,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1323,0.3,0.9999890346862365,0.9999890346862365,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0550 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99FFBA,173.0
