gene_identifier,n_counts,n_cells
Liph,230.0,62
Fam169b,196.0,60
Hcls1,209.0,62
Gpr149,254.0,61
Klhdc7a,226.0,60
Irgc1,235.0,59
Tktl2,289.0,66
Lpin3,296.0,67
Slc2a4,224.0,65
Tmprss11f,219.0,63
Pik3ap1,244.0,64
Aoc3,224.0,62
Slc12a3,236.0,58
Kcnn4,312.0,64
Cyp2b19,211.0,61
Foxi2,178.0,60
Gdpd4,274.0,65
Gprc6a,199.0,64
Tbx21,212.0,60
C7,273.0,70
Ttc39d,289.0,65
Nisch,1641.0,70
Tomm20,368.0,65
Sorcs3,248.0,60
Dmtn,1331.0,67
Abhd12,1852.0,70
Dync1i1,581.0,65
Rasa1,236.0,63
Sema3e,288.0,59
Src,696.0,68
Eif4b,704.0,68
Chrm3,385.0,60
Clns1a,402.0,65
Stox2,394.0,65
Cdipt,981.0,66
Ddx46,433.0,66
Caskin1,986.0,69
Cul1,319.0,60
Hnrnpm,728.0,68
Zdhhc17,349.0,60
Golgb1,463.0,67
Plxna1,601.0,67
Zfp260,218.0,57
Ccny,341.0,66
Klhl23,232.0,59
Rap1gap,1007.0,69
Dpy19l3,243.0,65
Med29,139.0,54
Cul2,225.0,65
Slc37a3,228.0,62
Alg2,1064.0,69
Tmem150c,256.0,62
Mtus2,420.0,65
Exoc7,325.0,64
Fbll1,651.0,67
Mvb12b,652.0,69
Capn5,366.0,66
Shprh,329.0,63
Tram1l1,393.0,66
Rfwd2,255.0,60
Osbp,431.0,65
Cd2bp2,325.0,66
Irgq,508.0,66
Mgat4a,201.0,63
Gng12,268.0,62
Vps52,601.0,66
Npc2,305.0,65
Pitpnm2,1280.0,69
Gpt2,285.0,64
Pycr2,439.0,65
Mfsd1,240.0,60
Gpr162,1649.0,68
Tmco3,402.0,68
Mepce,434.0,66
Timmdc1,260.0,62
Champ1,373.0,66
Utp20,248.0,64
Rfx7,299.0,63
Ube4a,329.0,65
Satb2,810.0,67
Crtc1,525.0,65
Trmt2a,235.0,61
E2f3,268.0,65
Gart,356.0,66
Sec14l2,399.0,64
Erf,380.0,67
Rint1,229.0,62
Zbtb14,301.0,65
Cdk5rap1,357.0,63
Slco1c1,229.0,63
Lsm11,310.0,61
Rassf5,294.0,61
Elp6,301.0,63
Ppat,212.0,56
Fam227a,219.0,62
Hexdc,377.0,67
Wdtc1,527.0,68
Tmem129,249.0,63
Dpagt1,267.0,61
Farp1,314.0,68
Tjap1,251.0,64
Polr2a,446.0,66
Spg11,234.0,64
Tnip1,438.0,62
Trpv2,303.0,66
Dpp10,213.0,61
Aldh18a1,290.0,63
Ggcx,327.0,60
Ap5z1,320.0,64
Ofd1,230.0,63
Mgat5b,624.0,63
Lmnb2,268.0,64
Elovl7,162.0,60
Sgk3,176.0,59
Radil,356.0,64
Klhl11,584.0,65
Oxnad1,249.0,61
Oma1,222.0,63
Fn1,432.0,65
Gpank1,348.0,64
Mtmr9,533.0,66
Adat1,196.0,58
Zcwpw1,377.0,64
Tmem123,262.0,65
Ankrd35,259.0,64
Limd1,265.0,61
Plcl1,228.0,65
Tmem132d,579.0,66
Cpm,200.0,59
Pvr,277.0,61
Ptchd4,203.0,58
Ccdc62,261.0,60
Clcnka,211.0,56
Peg10,188.0,57
Slc27a2,226.0,59
Prkcd,239.0,61
Nek8,195.0,59
Bgn,227.0,61
Klhdc8a,290.0,62
Tfeb,245.0,62
Gpr68,245.0,65
Npepl1,257.0,64
Vasn,262.0,62
Rbp1,255.0,61
Vwf,230.0,61
Ttk,209.0,60
Gatsl3,197.0,63
Myo5c,204.0,61
Tfap4,218.0,59
Stap2,217.0,63
Ncaph,253.0,59
Aplnr,200.0,57
Esyt3,206.0,59
Pon3,206.0,61
Epn3,242.0,62
Tcte1,201.0,58
Gstcd,191.0,56
Tmie,473.0,65
Mycbpap,172.0,54
Tnfrsf1b,289.0,63
Srpx2,163.0,56
B3gnt5,222.0,61
Gpr35,231.0,63
Ankle1,219.0,63
Col6a6,332.0,68
Gpat2,190.0,61
Rab17,193.0,56
Opn4,183.0,56
Prokr1,265.0,64
Cpn2,246.0,61
Apob,159.0,58
Fut2,233.0,61
Six4,174.0,57
Pinc,296.0,61
Mlkl,232.0,63
Gucy1b2,150.0,52
Nkx2.3,199.0,61
Wdr72,234.0,56
Col13a1,187.0,59
Gdf9,258.0,60
A1cf,195.0,61
Hpx,231.0,62
Gja10,222.0,63
Glis3,209.0,57
Il5ra,147.0,53
Apol10a,218.0,63
Cdh17,252.0,63
Tlr9,230.0,60
Sh2d7,170.0,57
Ms4a15,205.0,59
Tmem82,255.0,66
En1,289.0,65
Usp26,191.0,61
Gphb5,281.0,61
Prss8,227.0,59
Chrnb4,223.0,58
Foxd2,238.0,64
Sqstm1,2645.0,70
Pcdh19,372.0,66
Nceh1,510.0,66
U2surp,140.0,51
Cadps,701.0,68
Wdr1,525.0,69
Snw1,515.0,69
Kcnab1,378.0,64
C1ql3,380.0,65
Usp33,489.0,68
Ssrp1,604.0,69
Crk,203.0,61
Hspa4l,400.0,64
Trank1,713.0,64
Fh1,921.0,70
Sbds,591.0,65
Smim14,346.0,64
Degs1,399.0,66
Syt16,736.0,68
Atp13a2,1161.0,69
Golga4,529.0,67
Xpnpep1,533.0,68
Wdr45b,368.0,66
Nrip1,305.0,63
Pde10a,323.0,65
Bag5,420.0,68
Faf2,282.0,63
Scamp3,540.0,70
Srrt,473.0,67
Tmem87b,186.0,58
L3mbtl2,298.0,66
Rnf41,444.0,65
Atxn2l,639.0,68
Qars,382.0,63
Abhd8,2562.0,69
Rnf19a,301.0,65
Atg5,204.0,59
Ptrh2,241.0,61
Ccnt2,422.0,67
Acsl6,1149.0,71
Aifm1,260.0,63
Fam57b,1660.0,69
Slc41a1,450.0,70
Klhl26,494.0,67
Rbck1,453.0,66
Galnt11,460.0,67
Msl2,221.0,63
Acad8,299.0,66
Bmi1,248.0,62
Mcoln1,354.0,68
Ift52,248.0,63
Dpp3,462.0,63
Fbxo22,249.0,60
Trim41,437.0,68
Mtx3,241.0,62
Htra1,904.0,69
Dazap1,569.0,67
Rlf,190.0,58
Nom1,271.0,64
Paqr8,530.0,69
Tnfaip8l3,327.0,66
Ctdspl,297.0,63
Aida,210.0,59
Flii,509.0,68
Top1mt,348.0,63
Pgm3,192.0,58
Golga5,290.0,63
Prss23,186.0,58
Tmem178b,698.0,66
Tspan9,444.0,66
Plxnd1,481.0,64
Mlst8,284.0,62
Mapk6,337.0,65
Tmem2,176.0,56
Atg4d,312.0,66
Tmem110,356.0,62
Secisbp2,272.0,68
Tmem186,271.0,63
Helq,288.0,62
Slc29a4,233.0,59
Rad54l2,270.0,65
Dffb,266.0,65
Zfp113,203.0,62
Ankrd42,256.0,64
Zfp36l2,319.0,65
Nsun5,276.0,64
Ulk4,278.0,61
Isg20l2,279.0,59
Ap1g2,179.0,57
Atf5,296.0,66
Bcl2,321.0,61
Lamc1,425.0,67
Elovl1,272.0,60
Dnah1,258.0,62
Mlh1,256.0,64
Bmpr1b,224.0,63
Pold2,396.0,67
Kcnk3,494.0,62
Gpr161,245.0,64
Sympk,916.0,70
Glt1d1,361.0,65
Pus7l,158.0,59
Ezh2,284.0,64
Tpbg,233.0,63
Pgm1,276.0,62
Abcb4,139.0,53
Mcm7,263.0,62
Palm3,268.0,62
Krt9,361.0,66
Boc,435.0,64
Hinfp,312.0,60
Efna1,206.0,61
Lgi2,378.0,63
Mob3c,269.0,65
Creb3l2,302.0,63
Wnt3,252.0,61
Shmt1,239.0,65
Cd14,181.0,55
Mmp14,186.0,57
Eln,339.0,65
Foxc1,215.0,61
Hmgcs2,253.0,66
Plag1,198.0,59
Afap1l2,179.0,59
Wdr27,175.0,58
Adra1a,350.0,63
Ticam1,212.0,61
Fgf16,140.0,51
Apln,304.0,68
Gm7444,212.0,60
Rlbp1,204.0,64
Bcar3,279.0,63
Foxf2,291.0,69
C4bp,203.0,58
Gpr165,277.0,62
Itga2b,299.0,62
Parvg,225.0,61
Fam69c,199.0,65
Sspo,210.0,59
Mroh2a,182.0,57
Kcnd1,269.0,60
Zfp473,241.0,63
Sele,193.0,57
Map3k19,234.0,67
Cdhr3,228.0,59
Fes,204.0,55
Plekha4,275.0,63
Pth2r,283.0,66
Dhrs11,254.0,57
Prrt4,184.0,56
Lpar2,212.0,58
Smtnl2,230.0,60
Gm11545,142.0,56
Adamtsl5,187.0,58
Sh2d2a,190.0,60
Col4a6,212.0,60
Ush1g,193.0,60
Mmp8,260.0,63
Wdr93,176.0,58
Gabra6,179.0,58
Pou4f2,221.0,64
Ankrd36,212.0,58
Slc36a3,179.0,60
Sfrp5,244.0,65
Tgm5,153.0,55
Steap4,195.0,60
Fut4.ps1,218.0,62
D830046c22rik,251.0,65
Sppl2c,224.0,61
Esrp2,192.0,61
Hlx,146.0,57
Rorc,170.0,55
Sox14,195.0,57
Emilin3,182.0,54
Ankar,206.0,60
Bnip3l,226.0,65
Nptx1,927.0,65
Tm9sf3,248.0,59
Pou3f1,473.0,66
Sobp,501.0,68
Cdh2,437.0,65
Immt,472.0,65
Dhx36,222.0,64
Safb,817.0,70
Cacna2d3,397.0,62
Pin1,346.0,63
Cplx1,6021.0,69
Kbtbd11,225.0,61
Kcnj4,1711.0,67
Zfp91,504.0,65
Nipbl,254.0,63
Slc3a2,722.0,71
Supt16,326.0,63
Chpf,513.0,65
Ndufaf5,209.0,64
Tbc1d24,624.0,65
Mrpl49,332.0,64
Atf6b,775.0,70
Hdac3,349.0,67
Mog,657.0,64
Pip4k2a,305.0,62
Anapc1,324.0,63
Pik3r2,1199.0,70
Adam10,253.0,60
Ncaph2,520.0,68
Tmub2,477.0,67
Dlg1,477.0,67
Fut8,325.0,61
Ireb2,268.0,62
Senp5,272.0,63
Ss18l1,266.0,62
Tmem131,334.0,64
Fktn,267.0,63
Eml1,344.0,66
Nkap,170.0,56
Pomgnt1,514.0,67
Plbd2,726.0,69
Ppfia4,456.0,66
Nop14,308.0,62
Magi1,543.0,63
Ddx27,649.0,68
Mapk1ip1l,303.0,65
Btaf1,144.0,55
Psph,356.0,65
Inpp5j,454.0,65
Zfp532,658.0,68
Fras1,181.0,57
Cxxc4,263.0,61
Clasrp,291.0,65
Zfp715,164.0,56
Tmem178,807.0,66
Ralgapa2,247.0,59
Pygo2,492.0,65
Trafd1,656.0,69
Osgep,248.0,63
Dnlz,323.0,66
Acadm,249.0,66
Gid8,285.0,62
Ankfy1,316.0,65
Lrrc47,517.0,65
Trim27,254.0,62
Myrip,533.0,65
Eif2d,302.0,66
Man2b1,292.0,66
Rbm45,384.0,66
Map3k10,1360.0,69
Zfp335,340.0,66
Elmo1,541.0,65
Brap,477.0,67
Mbd6,401.0,64
Specc1l,268.0,63
Tagln,213.0,58
Klhl34,191.0,57
Fam13b,337.0,65
Mlc1,539.0,69
Tbc1d5,247.0,64
Dhx16,323.0,64
Cdkn1b,580.0,70
Topbp1,175.0,58
Mfsd10,303.0,62
Adnp2,306.0,60
Ctdp1,250.0,59
Dhx35,200.0,60
Nmral1,233.0,67
Atr,311.0,63
Tln1,365.0,65
Fstl5,256.0,65
Rerg,193.0,60
Nutf2,295.0,65
Chrm4,630.0,66
Tril,475.0,68
Mtus1,355.0,66
R3hcc1l,212.0,61
Galk1,336.0,67
Ldlr,328.0,64
Rsph4a,197.0,58
Rpusd4,298.0,65
Prex2,244.0,62
Stk35,382.0,68
Polr1b,173.0,58
Etv6,250.0,62
Ptar1,386.0,67
Setmar,123.0,55
Cckbr,477.0,67
Zfp575,309.0,62
Bahcc1,313.0,61
Zfhx3,250.0,62
Ncapd2,283.0,60
Zfp641,282.0,66
Lypd6,243.0,60
Scml4,308.0,65
Myt1,193.0,61
Blm,254.0,63
Usp51,232.0,63
Crebl2,232.0,63
Lrrc1,264.0,62
Ccdc155,317.0,63
Tox2,260.0,56
Cdyl,216.0,60
Arx,265.0,60
Dio2,335.0,69
Gldc,282.0,65
Mrap2,232.0,61
Prox1,232.0,63
Pabpc4l,200.0,63
Ddx58,265.0,59
Lrmp,229.0,57
Armc3,185.0,51
Samd9l,190.0,61
Dlec1,202.0,59
Arhgap25,194.0,58
Tbxa2r,206.0,57
Prkch,223.0,60
Mtmr11,263.0,62
Pkhd1l1,241.0,61
Sgpp2,178.0,58
Mfsd7a,177.0,57
Adamts15,185.0,55
C5ar1,159.0,57
Neurl3,215.0,58
Csf3r,211.0,59
Hsf2bp,190.0,62
Nlrc5,296.0,61
Esm1,214.0,59
Arhgef33,270.0,65
Trim72,321.0,66
Kif15,124.0,47
Bin2,238.0,62
Spn,205.0,58
Cdh1,286.0,65
Fgf17,240.0,63
Pla2g4c,194.0,62
Txndc2,249.0,62
Kcnq4,276.0,64
Sigirr,181.0,57
Itih2,176.0,62
Rhbdf2,200.0,60
Cngb3,230.0,61
Gsx1,272.0,62
Agbl1,132.0,57
Slfn14,316.0,65
Acot12,225.0,64
Ano7,243.0,62
Acap1,233.0,61
Prss44,249.0,58
Tmem102,218.0,57
Tmem72,241.0,61
Tspyl4,920.0,67
Reep5,485.0,66
Etv1,412.0,65
Ptprd,365.0,63
Kmt2a,329.0,65
Ubl3,958.0,71
Bptf,451.0,66
Thoc2,224.0,60
Mapre2,663.0,69
Runx1t1,221.0,57
Pdia3,285.0,65
Ogdh,641.0,68
Pcdh20,226.0,60
Armcx3,224.0,59
Brinp2,594.0,70
Rad23b,404.0,64
Gas5,203.0,64
Hspbp1,667.0,64
Cacna1d,287.0,64
Knop1,163.0,57
Ext1,420.0,65
Arhgdia,385.0,65
Hapln4,437.0,69
Ptpre,291.0,62
Tet3,704.0,68
Ncbp1,283.0,59
Atg12,337.0,67
Ptpn11,486.0,66
Ccnl2,287.0,65
Ube2h,405.0,68
Mlx,195.0,62
Ei24,281.0,64
Arhgef4,882.0,66
Paf1,415.0,62
Apbb2,282.0,62
Dmwd,916.0,70
Socs5,372.0,66
Sik3,533.0,65
Cdc16,216.0,57
Yipf3,468.0,65
Mul1,404.0,68
Neto1,312.0,60
Fam131b,528.0,67
Reps1,262.0,63
Wdr77,187.0,59
Lamp5,681.0,69
Ppp2r5b,740.0,63
Itga8,163.0,53
Tmem64,203.0,57
Dtx4,346.0,63
Tjp1,299.0,66
Mxi1,215.0,64
Pkn2,273.0,61
Coq10a,258.0,59
Zfp831,303.0,63
Sgpp1,219.0,61
Clk2,273.0,64
Tcp11l2,265.0,63
Hmgxb4,220.0,60
Stk3,164.0,58
Tfcp2,284.0,64
Ak3,340.0,60
Slc37a4,336.0,63
B4galt4,228.0,63
Pcid2,290.0,64
Sdc2,143.0,56
Slc44a5,214.0,64
Nyap1,572.0,65
Scfd2,422.0,63
Mmab,297.0,66
Dis3l2,281.0,63
Pter,251.0,59
Frmd6,154.0,58
Ubxn7,213.0,59
Cab39l,250.0,57
Tspan33,308.0,62
Stxbp2,214.0,62
D16ertd472e,240.0,65
Sdccag8,249.0,64
Stat3,183.0,63
Edem1,288.0,64
Apeh,248.0,58
Parp11,271.0,61
Fam219b,306.0,64
Ephx1,244.0,66
Sertad1,376.0,64
Usp27x,273.0,61
Mynn,132.0,55
Chrm5,192.0,60
Zfp518a,213.0,62
Stard5,234.0,60
Esam,359.0,66
Zswim5,211.0,59
Zbtb34,216.0,62
Slc46a1,306.0,64
Foxo1,197.0,64
Olfm2,1462.0,67
Stard13,138.0,56
Lhfp,418.0,67
Mertk,239.0,62
Lpcat1,404.0,65
Mtmr10,170.0,58
B3gat2,211.0,59
Itga7,218.0,59
Ralgps1,305.0,65
Ctsk,244.0,62
Samd4,268.0,61
Pigb,262.0,58
Mex3a,276.0,63
Trim45,215.0,64
Dennd3,189.0,62
Sulf1,306.0,65
Rxfp1,286.0,64
Ces5a,194.0,58
Btbd16,145.0,57
Ptk7,319.0,65
Eml3,249.0,61
Kif26a,237.0,65
Col6a5,188.0,58
Mkrn3,274.0,65
Cenpe,200.0,63
Mmp15,231.0,60
Hif3a,220.0,64
Ifi35,171.0,56
Lin28b,165.0,59
Ccdc116,219.0,63
Fbxo30,208.0,55
Ppp1r3g,282.0,62
Zbtb12,239.0,66
Lamc3,223.0,59
Ccr1,170.0,56
Itgb8,243.0,61
Otx1,157.0,58
Rnf223,182.0,60
Emid1,324.0,63
Gpr157,245.0,62
Hhat,209.0,60
Myb,280.0,61
Sp9,233.0,58
Atp1a4,223.0,61
Slc12a8,189.0,59
Zbtb7c,227.0,59
Txlnb,220.0,58
Mrc2,257.0,61
Npr1,200.0,58
Mapkapk3,175.0,56
Vwce,142.0,57
Prph,212.0,60
Cd274,247.0,63
Neil2,225.0,60
Tll1,158.0,59
Pkn3,292.0,65
Erg,221.0,55
Kbtbd12,173.0,56
Cbx2,278.0,63
Zmynd15,177.0,54
Nos2,231.0,61
Guca1b,196.0,60
Il12b,261.0,65
Sgcg,167.0,59
Wt1,155.0,54
Endou,180.0,56
Catsper4,184.0,58
Agmat,187.0,61
Mov10l1,201.0,59
Aox2,260.0,62
Abcb11,201.0,62
Amh,222.0,60
Gp2,177.0,60
Sectm1a,240.0,66
Gdf2,192.0,57
Vwa2,195.0,58
Naaladl1,220.0,61
Myod1,164.0,56
Ggnbp2,316.0,64
Plxna2,461.0,64
Arel1,332.0,64
Gmfb,246.0,59
Rapgef2,351.0,67
Btbd1,269.0,62
Copa,448.0,67
Atcay,417.0,66
Me3,229.0,62
Tnpo2,532.0,64
Mga,192.0,56
Supt6,659.0,65
Cry2,778.0,70
Ralbp1,236.0,58
Cpeb3,428.0,67
Zfp322a,281.0,60
Rab1b,405.0,67
Nap1l3,268.0,63
Hexim1,324.0,66
Drp2,294.0,67
Tmem57,238.0,66
Gpc1,457.0,64
Map2k2,229.0,60
Rin1,378.0,62
Rev3l,258.0,62
Sulf2,589.0,67
Usp20,355.0,65
Dohh,446.0,67
Baz2b,197.0,58
Gmcl1,301.0,66
Efnb2,336.0,63
Kat7,319.0,65
Stx5a,423.0,65
Prex1,823.0,68
Ift81,246.0,67
Arf2,309.0,65
Bop1,362.0,65
Plrg1,315.0,67
Gpr37l1,769.0,70
Ahctf1,250.0,58
Zfp667,259.0,65
Nup93,249.0,64
Lingo3,274.0,63
Ammecr1l,280.0,62
Orc2,220.0,61
Nudt18,246.0,58
Tcf12,218.0,61
Lrrc41,237.0,63
Bcs1l,270.0,66
Tram1,229.0,56
Ubap2,214.0,63
Map2k5,266.0,64
Mmgt1,128.0,51
Nfrkb,194.0,58
Tmtc4,208.0,63
Wdr59,216.0,58
Tesk1,273.0,61
Smyd3,228.0,63
Rnf38,164.0,56
Insig1,295.0,61
Kcng2,163.0,52
Car7,287.0,63
Chst12,299.0,60
Gpsm1,362.0,65
Gpr180,281.0,62
Ppp2r3d,183.0,54
Slc25a1,435.0,65
Slc35a4,253.0,59
Zscan18,312.0,65
Tbc1d13,266.0,64
Cdk18,276.0,64
Ier2,525.0,66
Mon1b,266.0,65
Klf3,182.0,64
Kctd5,188.0,58
Mettl21a,177.0,60
Slc16a14,189.0,53
Eri2,158.0,55
Klhl42,192.0,60
Nol10,247.0,63
Dlg5,298.0,67
Sh3d19,187.0,58
Tmem39a,205.0,57
Klhl20,162.0,56
Dcp1b,204.0,60
Rtn4ip1,186.0,58
Trmt10a,165.0,58
Mapkapk2,262.0,66
Cep250,242.0,62
Mcam,273.0,65
Mafk,266.0,64
Abca7,201.0,60
Il6st,426.0,69
Zfp687,241.0,61
Crhbp,296.0,64
Zfp646,216.0,61
Ndst2,237.0,59
C2cd4c,202.0,58
Cbx8,261.0,63
Socs6,284.0,64
Nfkb1,264.0,66
Ecm1,220.0,63
Cbs,270.0,62
Hic2,153.0,53
Slc8a3,261.0,62
Pigz,259.0,61
Dok3,206.0,59
Msrb3,185.0,57
Trhr,169.0,58
Atp13a5,178.0,59
Tm6sf2,158.0,54
Ppp1r3c,202.0,61
Lama5,240.0,60
Entpd1,227.0,64
Relt,156.0,55
Slc41a3,290.0,62
Parp16,232.0,60
Arhgap18,223.0,62
Eno4,209.0,60
Tbc1d2,232.0,59
Tinagl1,155.0,54
Obsl1,190.0,58
Frem2,356.0,64
Fgf11,210.0,62
Creb5,199.0,59
Nphs1,143.0,55
Cdnf,187.0,58
Mroh7,266.0,62
Xirp2,251.0,63
Fgd5,168.0,62
Stag3,188.0,56
X4930529c04rik,164.0,56
Tcf7l1,169.0,58
Ptger3,217.0,61
Trpa1,153.0,61
Ptprc,183.0,57
Ppl,173.0,59
Mfsd7c,167.0,55
Kcng4,178.0,56
Col26a1,214.0,59
Cybrd1,166.0,54
Dock2,167.0,56
Col8a1,227.0,63
Abcc3,148.0,53
Aldh8a1,138.0,47
Ntng2,541.0,65
Pabpc6,218.0,58
X4933424g05rik,180.0,59
Trpv1,231.0,61
Agtr2,185.0,64
Trpm5,148.0,57
Alox12e,174.0,56
Zic5,236.0,63
Ctcfl,203.0,62
Gpr143,134.0,51
Ccdc8,191.0,59
Galr2,136.0,56
Hnf4a,200.0,60
Themis3,211.0,60
Il18rap,151.0,55
Trpv5,182.0,60
Mogat2,133.0,54
Tll2,154.0,57
Ap2b1,912.0,69
Rbm5,507.0,66
Slc25a12,962.0,68
Dgkb,243.0,59
Birc6,358.0,65
Scn3a,190.0,58
Lztr1,818.0,68
Lmo3,381.0,65
Nr4a2,232.0,55
Arid1b,592.0,67
Syt13,1400.0,68
Rgs17,221.0,63
Tbl1xr1,281.0,62
Asap1,433.0,64
Acsl4,315.0,66
Rnmt,259.0,60
Pip5k1b,202.0,57
Ski,844.0,68
Dpy19l1,361.0,63
Copz1,526.0,67
Snd1,583.0,69
Cers4,238.0,59
Tomm34,418.0,67
Jmjd1c,245.0,59
Qrich1,476.0,64
Fermt2,243.0,65
Bdp1,215.0,63
Entpd6,453.0,64
B3galt1,134.0,56
Otud4,324.0,66
Megf9,377.0,66
Sestd1,247.0,61
Stk39,374.0,62
Egln2,794.0,69
Rai1,383.0,67
Tcta,391.0,65
Pdcd11,241.0,63
Dhcr24,871.0,67
Numa1,550.0,69
Dnajc11,439.0,67
Adrb1,504.0,65
Zbtb44,240.0,63
Hace1,199.0,60
Arhgap20,606.0,67
Heatr3,300.0,65
Rbm34,225.0,60
Iars2,283.0,65
Capn7,186.0,55
Rabggta,279.0,66
Cryl1,330.0,64
Midn,601.0,70
Sash1,502.0,68
Ccdc50,231.0,60
Lims1,262.0,65
Cramp1l,320.0,63
Polg,330.0,66
Eif2ak4,278.0,60
Ryr1,317.0,64
Smg5,416.0,62
Tnks,382.0,64
Rnft1,272.0,62
Scamp2,216.0,59
Coasy,392.0,65
Dsel,192.0,58
Wnk3,221.0,63
Dscr3,284.0,59
Gpr61,350.0,61
Sptlc2,277.0,61
Miip,200.0,62
Acbd4,260.0,61
Rmi1,181.0,61
Atg7,276.0,63
Zfp598,369.0,67
Zbtb33,161.0,55
Mcph1,239.0,57
Jmjd6,383.0,62
Sema6d,403.0,68
Cryz,173.0,58
Tnip2,257.0,63
Fam107a,892.0,71
Prr14,346.0,67
Brat1,301.0,61
Usp30,273.0,61
Sfxn5,761.0,68
Nudt13,188.0,61
Tyw3,205.0,60
Pm20d2,186.0,61
Kcns3,168.0,54
Elp4,187.0,57
Htr5a,208.0,60
Frzb,257.0,60
Tulp3,210.0,57
Bcl9l,609.0,68
Lzts2,382.0,66
Uevld,231.0,63
Pknox1,186.0,58
Mttp,236.0,62
Cdh13,378.0,67
Cplx3,360.0,66
Gucy1a3,269.0,63
Slc38a3,322.0,65
Rara,312.0,62
Crhr1,425.0,66
Cdk20,284.0,63
Slc44a2,358.0,67
Tfr2,155.0,60
Apex2,273.0,66
Foxp4,280.0,64
Zbtb8a,196.0,62
Fam109a,287.0,61
Unc5d,231.0,61
Cobl,338.0,63
Tacr3,168.0,56
Agbl5,270.0,66
Col5a1,274.0,63
Gpr146,262.0,61
Stab1,176.0,58
Tmem117,193.0,59
Lmnb1,276.0,60
Slc29a1,279.0,63
Neb,193.0,58
Plxnb3,274.0,63
Ccdc171,166.0,61
Lancl3,253.0,59
Cldn1,224.0,64
Sgsh,238.0,62
Alk,158.0,54
Kank2,178.0,54
Cd86,206.0,60
Sh3tc2,348.0,63
Pdha2,200.0,58
Zpbp,249.0,63
Magel2,186.0,56
Adcy4,233.0,62
Fhod1,182.0,56
E2f2,204.0,62
Abra,184.0,64
Heph,152.0,57
Slc2a5,129.0,54
Ccdc158,238.0,61
Pde6a,231.0,60
Armc4,213.0,62
Mypn,241.0,62
Mroh5,210.0,57
X1700073e17rik,262.0,63
Slc22a3,145.0,54
Grk1,240.0,58
Tnfsf8,146.0,57
Angptl2,201.0,57
Irf4,215.0,60
Psd4,205.0,62
Bmp6,133.0,52
Papln,245.0,60
Fam71e2,209.0,60
Sox3,203.0,60
Pik3c2g,189.0,57
Mylk3,228.0,59
Scn10a,195.0,60
Cel,257.0,60
Sphk1,176.0,57
Sowahd,211.0,57
Apobec4,159.0,56
Otog,154.0,60
B3gnt7,173.0,54
Spib,215.0,62
Itgb6,227.0,61
Pkdrej,188.0,60
Mettl21e,144.0,57
Trim54,164.0,55
Klhl30,204.0,61
Atp12a,187.0,60
Tktl1,211.0,62
Lrrc63,142.0,52
Slc6a12,136.0,54
Arhgef38,194.0,59
Fam46b,242.0,62
Lox,144.0,54
St6galnac5,600.0,66
Sh3glb2,1389.0,69
Trio,736.0,69
Stx7,331.0,63
Kif2a,258.0,60
Efnb3,404.0,68
Rab24,576.0,68
Adprh,1208.0,70
Gprin1,1229.0,71
Usp2,581.0,68
Nap1l4,610.0,69
Arid1a,881.0,71
Aftph,390.0,63
Fbxo25,513.0,67
Ube2q1,310.0,62
Actn1,775.0,68
Mapre3,1936.0,69
Yme1l1,248.0,62
Abce1,235.0,63
Ruvbl1,498.0,62
Sipa1l3,427.0,66
Akap8l,603.0,66
Lrrc4,380.0,67
Polr2b,368.0,67
Efhd2,2294.0,70
Focad,557.0,69
Rab2b,203.0,59
Ncs1,1665.0,70
Rapgef5,358.0,62
Habp4,1481.0,69
Stk4,238.0,61
Srgap2,316.0,65
Mpnd,991.0,70
Gtpbp2,476.0,63
Aagab,369.0,63
Clint1,372.0,66
Prpf40b,466.0,66
Phyhipl,922.0,69
Larp4,313.0,65
Pbx2,359.0,66
Maf1,506.0,66
Cyth1,602.0,68
Tmem19,312.0,64
Dhdds,441.0,66
Gfpt1,359.0,66
Tigd2,210.0,57
Spen,498.0,66
Slc30a4,192.0,58
Dcaf12,330.0,67
Oscp1,372.0,66
Ahsa2,317.0,67
Sgms1,227.0,63
Fam3c,306.0,66
Gipc1,1013.0,69
Prkrip1,328.0,64
Csnk1g1,322.0,64
Exoc6,247.0,63
Ddx19b,278.0,63
Zdbf2,228.0,60
Hectd3,343.0,67
Gfm1,323.0,64
Irf2,328.0,63
Kmt2b,401.0,64
Nkrf,238.0,60
Coq4,398.0,64
Mms19,312.0,65
Dym,488.0,64
Atf7ip,472.0,66
Ppip5k2,307.0,63
Mief1,369.0,67
Lrrc14,417.0,67
Rab3d,248.0,60
Scyl3,261.0,62
Tiparp,188.0,63
Calcoco1,533.0,68
Wdr41,260.0,62
Tbc1d22a,349.0,64
Dzip1l,259.0,62
Dnah6,208.0,59
Fat4,247.0,64
Tgfbr3,246.0,61
Edem2,294.0,65
Plcxd2,487.0,63
Heca,439.0,66
Supv3l1,254.0,65
Pop1,217.0,61
Aldh9a1,295.0,63
Snx18,324.0,66
Pus3,263.0,65
Ppm1d,341.0,67
Cyb561a3,235.0,65
Afap1,284.0,64
Frs3,275.0,62
Irs1,486.0,69
Slc19a1,317.0,65
Inhba,212.0,59
Rhbdl3,258.0,58
Rrm1,166.0,61
Fiz1,178.0,61
Adamts1,242.0,59
Slc25a10,251.0,63
Aloxe3,143.0,58
Gas1,251.0,61
Igf1,224.0,60
