"cell_ID","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-823_2115",0,0,0,0,0,0.117322007417092,0,0,0,2.33168137535085e-05,0,0,0,0,0,0,0,0,0,0,0.882654675769154,0,0
"-513_2380",0,0,0,0.0710351029896565,0,0.235787193507817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693177703502527,0,0
"-543_2485",0,0,0,0,0,0.102380983535834,0,0.0591360753502066,0,0,0,0,0,2.30753732989587e-18,0.0490375049012207,1.33501354185793e-05,0,0,0,0,0.78943208607732,0,0
"-658_2080",0,0,0.097455140813979,0.0133457512063266,0,0.116584168092671,0,0,0,0.360710239088154,0,0,0.133279332137145,0,0,0,0,0,0,0,0.278625368661724,0,0
"-533_2385",0,0,0,0.0177305620818541,0,0.0266382908961257,0,0.475417249025546,0,0,0,0,0,0,0.0399792802527815,0.0320155758054511,0,0,0,0,0.408219041938241,0,0
"-828_2200",0,0,0,0,-8.90523608401765e-22,0.0763627299027737,0,0,0,0.0269675064622632,0,0,0,0,0,0.680343068667103,0,0.0467197828548328,0,0,0.169606912113027,0,0
"-543_2350",0,0,0,0,8.77333712069398e-19,0,0,0.276491647023621,0,0,0,0,0.276405942231027,0,0.131176398879578,0,0,0,0,0,0.315926011865774,0,0
"-508_2405",2.32288580519995e-06,0.157163713883556,0,0.0513654638220831,0.0549658159571099,0.117728166606265,0,0.0504572712876121,0.205287323708832,4.56101265495473e-20,0,0,0,0,0,0,0,0,0,0.132590611877206,0.125886694167154,0.0371912876343635,0.0673613281700119
"-518_2455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"-533_2255",0,0,0,0,0.301942159278007,0,0,0.0329619637212932,0,0,0,0,0,0,0,0,0.136517631121214,0.0462763931979578,0,0,0.482301852681529,0,4.70424393190252e-22
"-773_2135",0,0,0,0.0337397243049583,0.0507594469199193,0.116109818873973,0,0.0604030115216664,0,0.626839045944288,0,0,0,6.77316240606452e-05,0.000134740071242554,0.0561927554341079,0,0,0,0,0.0557537253057832,0,0
"-773_2180",0,0,0,0,0,0,0,0,0,-6.55902396817057e-19,0.938160294165195,0,0,0,0,0,0,0,0,0,0.0618397058348052,0,0
"-543_2395",0,0,0,0,0.376592458716366,0.0362972083133116,0,0.163629197351105,0,0,0,0,0,0.00663786659783142,0.0586972101226722,0,0,0,0,0,0.358146058898714,0,0
"-598_2090",0,5.42361409215474e-05,2.19723336493945e-19,0.0989006513232085,0,0.0398247000178636,0,0.0673503980423983,0,0.366629023720655,0,0,0.231105996786044,0,0,0,0,0,0,0,0.196134993968909,0,0
"-793_2245",0,0,0,0.0912849670696123,0,0.117129105509822,0.234659877540304,0.0937767147981614,0,0.382938639925428,0,0,0,0,0,0,0,0,-3.78740116316002e-23,0,0.0487698584240096,0,0.0314408367326625
"-558_2440",0,0,0,0.146626673753557,0,0.0690654258182482,0,0.126558935330956,0,0,0,0,0.343843074802033,0.0618470730978202,0.213381977899929,0,0,0,0,0,0.0386768392974569,0,0
"-533_2275",0,0,0,0,0.586387866218423,0.00561463255476072,0,0.0538382525179364,0,0,0,0,3.56439171442912e-05,0,0,0,0,0,0,0,0.329198961452849,0.0249246433388863,0
"-588_2095",0,0.121353689671582,0,0.0979897470250639,0,0.00106619089729111,0,0.114644843547393,0,0,0,0.340750540990346,0,0,0.0421402884467277,0,0,0.0939461601111102,0,0,0.188108539310487,0,0
"-588_2125",0,0,0,0,0.134349627978249,0.0899900416381842,0,0,0.178775191686786,0.39748026517556,0,0,0,0,0,0,0,0.115758558628044,0,0.0448241635283507,0.0388221513648256,0,0
"-748_2125",0,0,0,0,0,0,0,0,0,0.875975553900705,0,0,0,0,0,0.0411532339983543,0,0,0,0,0.0828712121009405,0,0
"-583_2420",0.154663567735804,0,0,0.0570395207358676,0,0.0453965557101363,0,0.166235318749083,0,0,0,0,0.271664999457659,4.31174667375883e-19,0.131985457348739,0,0,0,0,0,0.17301458026271,0,0
"-668_2135",0,0,0,0,0,0.153547941593121,0,0,0,0.612418265565393,0,0.00108987777090935,0,0,0.0566554714835169,0,0,0,0,0,0.17628844358706,0,0
"-783_2135",0,0,0,0.375934045614535,0.15534376084168,0.32521895183381,0,0,0,0.000167943174094313,0,0,0,0,0,0,0,0,0,0,0.0963182313266444,0,0.0470170672092362
"-678_2285",0,0,0,0.289578636264333,0,0.199903466492811,0,0.350138298528376,0,0,0,0,0,0,0,0,0,0,0,0,0.16037959871448,0,0
"-798_2140",0,0,0,0,0,0.120516662459936,0,0,0,0.111566273023818,0.368131117211305,0,0,0,0.0462561740183667,0,0,0,0,0.283557574633053,0.0699721986535215,0,0
"-503_2300",0,0,0,0,0.349125390796841,0.118210544832419,0,0.214172601043845,0,-1.68279768803231e-19,0,0,0,0.000871584510054692,0,0,0,0,0,0,0.31761987881684,0,0
"-553_2315",0,0,0,0.0604018939436262,0.0622503818764817,0.0269110255613404,0,0.400823633150915,0,0,0,0,0,0,0.0821177613668439,0,0,0,0,0,0.367495304100792,0,0
"-788_2180",0,0.129612269219053,0,0,0,0.0445176170341656,0,0.0949296570114986,0,1.32194436719647e-05,0.645521919069833,0,0,0,0.0258598280053137,0,0,0,0,0,0.0595454902164647,0,0
"-563_2370",0.000570401524905039,0,0,0.0520343281709106,0,0.000189710702327419,0,0.19240236948337,0,0,0,0,0.271199461034271,0,0.14234054032717,0,0,0.0717244510330571,0,0,0.269538737723988,0,0
"-538_2480",0,0,0,0.230510597496126,0,0.20691355171981,0,0.219539753737087,0,0,0,0,0,8.96034525110374e-19,0.0741902309267357,0,0,0,0,0,0.268845866120241,0,0
"-588_2290",0,0,0,0.0811782127592345,0,0.34300554254758,0,0.388930232536205,0,0,0,0,0,0,0.0307111131123313,-2.51898962751268e-22,0,0,0,0,0.156174899044649,0,0
"-743_2240",0,0.0534080771958825,0,0,0,0,-1.98412643528707e-17,0,0,0.00483014146511575,0.00051613736804031,0.556766225597128,0,0,0,0.0548688031427734,0,0,0,0,0,0,0.32961061523106
"-813_2205",0,0,0,0,-2.37631064966055e-20,0.0576366134401263,0,0,0,0,0.732210383571021,0,0,0,0,0,0,0,0,0.13753404877205,0.072618954216802,0,0
"-533_2295",0,0,0,0.0137775307104859,0.0595851744809638,0,0,0.139591136587193,0,0,0,0,0,0,0,0.433030711870771,0,0,0,0,0.354015446350587,0,0
"-578_2245",0,0,0,0.0780754794879577,0.134360766381436,0,0,0.380302294057562,0,0,0,0,0,0,0.0692961516876824,0,0,0,0,0,0.337965308385361,0,0
"-563_2395",0,0,0,0.0584647848538183,0,0,0,0.203955816998906,0,0,0,0,0.385889871908142,0,0.178054934550501,0,0,0,0,0,0.112947284406206,0.0606873072824276,0
"-488_2440",0,0,0,0,0,0.0659003929207861,0,0,0,0,0,0,0.358778293975743,0.000129023700929652,0.116925085247542,0,0,0.0353218574855025,0,0,0.364683965885136,0.0582613807843605,0
"-803_2185",0,0,0,0,0,0.158753950384886,0,0.258863078345611,0,4.07696273415729e-17,0,0.501823832773165,0,0,0,0.0256621798110339,0,0,0,0,0.0548969586853035,0,0
"-628_2090",0,0.00950729151894853,-3.12572653580688e-19,0.261870959002421,0,0.2145234893434,0,0.11231481715168,0,0.285452011626563,0,0,0,0,0,0,0,0,0,0,0.116331431356988,0,0
"-553_2305",0,0,0,0,0,0.0445813395126008,0,0.40352404127317,0,0,0,0,0.197235545142525,0,0.0524046850782158,0,0,0,0,0,0.302254388993488,0,0
"-513_2425",0,0,0.0525779180761022,0,0,0,0,0.0751259561787966,0,0.584424540640479,0,0,0,0,0,0,0,0,0,0,0.128324944353293,0.159546640751329,0
"-503_2245",0,0,0.160948741551569,0,0,0.282460141974002,0,0.135186226387574,0,0,0,0,0,0,0,6.58588507607116e-05,0,0,0,-4.0194584327537e-20,0.421339031236094,0,0
"-593_2135",0,0.588876149416126,0.182001051674218,0,0,0,0,0,0.0556183865327817,0,0,0,0,0,0,0.0809363954257464,0.000584116867442191,0,0,0,0.0919839000836856,0,0
"-788_2245",0,0.0324881895768968,0,0.00376409867121292,0,0.186878342631913,0.586474035208131,0,0,0,0,0,0,0,0,0,0,0.102340068399817,0,0,0.0880552655120288,0,0
"-818_2170",0,0,0,0,0,0,0,0,0,0.874674546552887,0,0,0,0,0,0,0,0,0,0,0.125325453447113,0,0
"-788_2215",0,0,0,0,0,0.04464919826127,0,0,0,0.95535080173873,0,0,0,0,0,0,0,0,0,0,0,0,0
"-758_2190",0,0,0,0,0.110980022312358,0,0,0,0,0.00300351722535743,0,0.885668893735297,0,0,0.000347566726987941,0,0,0,0,0,0,0,0
"-513_2405",0,0.0592084553341355,0.00117167178914293,0,0.000229274955029957,0,0,0.0343465281974495,0.255867170893389,0.0769235075132384,0,0,0,0,0,0,0,0.0847787899565152,0,0.292782733845709,0.191408495138679,0.00328337237671237,0
"-808_2115",0,0,0,0,0,0,0,0.076731118761696,0,0.657828657239253,0,0,0,0,0,0,0,0.0818861885397987,0,0,0.0472375002762027,0.136316535183049,0
"-678_2125",0,0.00149143216435319,0,0,0,0,0,0.173188325147892,0,0.404497606315765,0,0,0,0.234883610826154,0.0690832188741125,0,0,4.13109993842421e-06,0,0,0.116851675571785,0,0
"-553_2395",0.150332911042027,0,0,0.0436553536485834,0,0.000475188121638355,0,0.178273027891632,0.260141073441548,0,0,0,0.117267787030024,0,0.12460654968065,0,0,0,0,0,0.109468941669295,0,0.0157791674746028
"-803_2205",0,0,0,0,0,0.0153109708065916,0,0.00810964325171142,0,5.68829850710149e-18,1.0786978981238e-18,0,0.480572055919813,0.332881411027583,0,0,0,0.163125918994301,0,0,0,0,0
"-628_2140",0,0.132829191163071,0,0,-1.78962953301844e-19,0.0856323913623246,0,0,0,0.430989277089334,0,0,0,0,0.138024207528144,0,0,0,0,0,0.212524932857127,0,0
"-793_2165",0,0,0,0.0740606085532213,0,0.231455714108676,0,0.340189920947738,0,0.255344326845597,0,0,0,0.00394075212520334,0,0,0,0,0,0,0.095008677419564,0,0
"-558_2290",0.170233609441101,0,0,0,1.82497935707354e-05,0.0204179262319846,0,0.172157616918429,0,0,0,0,0.379679141205583,0,0.0133146340070956,0,0,0,0.149269803713559,0,0.0949090186886782,0,0
"-598_2125",0,0.147778843574928,0,0.00119926648402259,0.287065212048205,0.0155245488734916,0.112037796399681,0,0,0.203648927369019,0,0,0,1.20301058785919e-19,0,0,0,0,0,0.152909035497218,0.0798363697534351,0,0
"-623_2165",0,0.108193791498575,0,0,0,0.072610287664885,0,0.396214527635656,0,0,0,0,0,0,0,0,0,0,0,0,0.422981393200885,0,0
"-483_2350",0,0,0,0,0,0.0407485085003504,0,0,0,0,0,0,0.376194734943247,0,0.0420442745412719,0,0,0,0,5.57203096134006e-20,0.541012482015131,0,0
"-553_2440",0.115211539846777,0,0,0,0,0.0138705102910458,0,0.105973479190432,0,0,0,0,0.266577933548512,0,0.288360093472767,0,0,0,0,0,0.0695866854746441,0,0.140419758175822
"-763_2205",0,0,0,0,0,0,0,0,0,0.855985463430958,0,6.25577175395541e-19,0,0,0,0,0,0,5.95157025247291e-19,0,0.0456228228346101,0.0983917137344315,0
"-828_2215",0,0.81221446416717,0,0.111301129246198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206244750133899,0,0.0558599315732427
"-483_2340",0,0,0,0.229035064093802,0,0.0493625565144678,0,0.111120347371528,0,0,0,0,0,0,0.107038615467531,0,0,0,0,0,0.503443416552672,0,0
"-508_2335",0,0,0,0.13775967864929,0.116992259759667,0.139283905229827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605964156361215,0,0
"-578_2400",0,0,0,0.0594903295203723,0,0.186420913546629,0,0.383441900317421,0,0,0,0,0,3.91791875573924e-05,0.0322997828971126,0,0,0,0,0,0.338307894530908,0,0
"-723_2130",0,0,0,0,0,0.0797228367227788,0,0,0,0,-1.01355291729721e-17,-4.11652058086792e-18,0,0,0.0361722687042996,0.589104942173728,0,0,0,0,0.294999952399193,0,0
"-528_2325",0,0,0,0,0,0.0263778798225531,0,0,0,0,0,0,0,0,0.0277435401131504,0,0,0.0513247876089862,0,0,0.89455379245531,0,0
"-553_2205",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100694313776256,0,2.84000923309641e-20,0,0,0,0,0.923087809407026,0.076811496279198,0
"-633_2105",0,0.377951623703893,0,0,0,0,0,0,0,0.358549505696408,0,0,0,0.263170389251347,0,0.000328481348352183,0,0,0,0,0,0,0
"-528_2255",0,0,0,0,0.0452372178251574,0.019305500726503,0,0,0.234142879745271,0,0,0,0.0333055445454969,0.138343866068998,0,0,0,0,0,-1.97457882402047e-18,0.465153031009591,0.0645119600789821,0
"-638_2115",0,0.497749885103635,0.372026507950557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130223606945809,0,0
"-748_2095",0,0,0,0,0,0.0542200208364685,0,0,0,0.849710145888246,0,0,0.000103226394877431,0,0,2.47423152139489e-21,0,0,0,9.69180218313121e-21,0.095966606880408,0,0
"-783_2235",0,0.503146133829012,0,0,0.199222685797587,0,0,0,0,0,0,0,0,0,0,0,0,0.126814844225215,0.00409873238120494,0,0.16671760376698,0,0
"-748_2260",2.70996842148435e-18,0,0,0,0,0.226416558008733,0,0.167452623116455,0,0.0475049318526248,0,0,0.192857943637616,0,0.0895360284657504,0,0,0.0829863869746854,0,0,0.0949287850414173,0.0983167429027174,0
"-498_2385",-2.24943639614945e-18,0.00025069698670927,0.277296860430288,0,0,0.248146503278575,0,0.148574316309574,0,0,0,0,0,0,0.0345413380590602,0,0,0,0,0,0.291190284935793,0,0
"-558_2305",0,0,0,0,0.087392918448188,0.0180250377559352,0,0.161071512484702,0,0,2.45406890613233e-22,0,0,0.413196695356341,0.0511125371527365,0,0,0,0,0,0.269201298802098,0,0
"-583_2365",0,0,0,0.206667080654396,0,0.177235751091567,0,0.347317672071525,0,0,0,0,0,-1.60566417601385e-23,0.0593659379360188,0,0,0,0,0,0.209413558246493,0,0
"-793_2240",0,0,0,0,0.0195795627938491,0.069312208534339,0.474226035546136,0,0,0.408184904397166,0,0,0,0,0,0,0,0,0,0,0.0286972887285104,0,0
"-808_2185",0,0.275115774838842,0,0.0259050344243432,0.316481440413265,0.195983730923721,0,0,0,0.0714010146421101,0,0,0,0,0,0,0,0,0,0,0.11511300475772,0,0
"-503_2465",0,0,0,0.305121800376157,0,0.224452836430846,0,0,0,0,0,0,0,0.000250639598154771,0.0272042741545033,0,0,0,0,0,0.442970449440339,0,0
"-528_2220",0,0,0,0.207149085616524,0,0.106765336575694,0,0,-6.11587080958897e-19,0,0,0,0,0.00070779862594285,0,0.206064313304108,0,0,0,0,0.479313465877731,0,0
"-733_2215",0,0.166052944649812,0,0,0,0,0,0.0797171861414358,0,0,0,0.421815893074606,0,0,0,0,0,0.0990065443478971,0,0,0.233407431786249,0,0
"-588_2140",0,0.175887143578619,0,0,0,0,0,0,0,0.681112947782137,0,0,0,0,0,0,0,0,0,0,0.142999908639245,0,0
"-483_2415",0,0,0.10182944954181,0.0568998650788621,0,0,0,0,0,0,0.250666817677224,0,0,0.00117570703052734,0.136429839684374,0,0,0,0,0,0.452998320987202,0,0
"-498_2435",0,0,0,0.188616053546966,0.172436395273314,0.276461081546758,0,0,0,0,0,0,0,0,0.0460530194635477,0,0,0,0,0,0.257321134883697,0,0.0591123152857169
"-648_2105",0,0,0,0,0,0,0,0,0,0.775806899204864,0,0,0,0,0,0.114552050437948,0,0,0,0,0.109641050357188,0,0
"-538_2360",0,0,0,0.0122642069504011,0.194305914982779,0,0,0.197566717716709,0,0,0,0,0,0,0.1703207789937,0,0,0.0779960740580856,0,0,0.347546307298325,0,0
"-758_2095",0,0,0,0.210975557256398,0,0,0,0.205240851112372,0,0.0027565882856369,0,9.99857184085166e-19,0,0,0.162763430507674,0,0,0.196200825611371,0,0,0.222062747226548,0,0
"-653_2120",0,0.714272690732652,0,0,0,0,0,0.0821497432106291,0,0.00737176342463408,0,0,0,0,0,0,0,0,0,0,0.196205802632085,0,0
"-523_2480",0,0,0,0.0835172612235866,0.286837910438299,0.117718633529404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51192619480871,0,0
"-503_2305",0,0,0,0,4.96293503106839e-19,0.0994483111211006,0,0.0985811786091166,0,0,0,0.108247194137181,0,0.139746718491807,0,9.52385501460779e-20,0,0.126022522162386,0,0,0.427954075478409,0,0
"-763_2140",0,0,0,0,0,0.0288616996851336,0,0,0,0.768272392804523,0,0,0,0,0,0,0,0.0850856644683596,0,0.0018884513907247,0.115891791651259,0,0
"-653_2275",0,0,0,0,0,0.120200013142647,0,0.699906474657319,0,0,0,0,0,0.00163891602212407,0.0202959635644745,0,0,0,0,0,0.157958632613435,0,0
"-813_2185",0,0,0.240914927799351,0,0,0.161835526264893,0,0.169679440711765,-4.63474288662352e-19,0,0.000738037962386988,0.293876387380034,0,0,0,0,0,0,0,0,0.132955679881571,0,0
"-588_2180",0,0,0,0,0,0,0,0.111258319226022,0.178208520931676,0,0,0,0.0207475194141478,0,0.258718276199932,0.00128039127746744,0,0.117913438386234,0.171031540651176,0,0.140841993913344,0,0
"-743_2250",0,0.196253481536707,0,0,-5.4014365626525e-19,0,-8.87805518959902e-18,0.370701987749715,0,0,-3.57146785180221e-18,0,0,0,0.20224897644846,0,0,0.230795554265118,0,0,0,0,0
"-518_2245",1.82735314027931e-18,0,0,0.117523840667547,0.161672133253454,0.276793084769145,0,0,0,0,0,0,0,0,0,0,0,0.111493347327812,0,0,0.253628868819415,0.0788887251626275,0
"-793_2120",0,0,0,0,0,0.0630003562485914,0,0.0517691430209336,0,0.000104570994395358,5.11295633378636e-18,0.789677380649705,0,0,0.000129243906943792,0,0,0,0,0,0.0953193051794304,0,0
"-693_2090",3.35465126607552e-18,0,0,0,0,0.109064028858214,0,0.134866199531435,0,0.731108593283634,0,0,0.0249611783267172,0,0,0,0,0,0,0,0,0,0
"-628_2265",0,0,0,0,0,0.0858245493609953,0,0.645507784172332,0,0,0,0,0,0,0.0336799141717646,0,0,0,0,0,0.234987752294908,0,0
"-768_2255",0,6.75198668315024e-18,0,0.0274836433560098,0,0.106910509325983,0.59335740366964,0.147613030183222,0,0,0,1.65671054949112e-21,0.0681742186041733,0,0,0,0,0,0,0,0.056461194860972,0,0
"-508_2240",0,-7.55903561449122e-19,-1.05242835479013e-18,0.0943741619905378,0.0960876794358659,0.0018454942979587,0,0.0153410727174343,0,0,0,0,9.40648835219119e-07,0,0.0458434573122899,0.17872753928465,0,0.108351525641475,0,0,0.376678164533148,0.0827499641378044,0
"-543_2320",0.12205744874665,0,0,0,0.156637743082608,0,0,0.0451682995057634,0,0,0,0,0,0,5.46317236172951e-05,0,0,0,0,0,0.676081876941362,0,0
"-518_2420",0,0.000900377655731791,0.186925898908113,0,0,0,0,0,0,0,0.188334365618687,-2.65204555607651e-19,0.0839718907161919,-4.06651704279227e-20,0,0,0,0,0,0.0346588327291308,0,0.099364859988758,0.405843774383388
"-618_2125",0,0.223558421155997,0,0,0,0,0,0,0,0.776441578844003,0,0,0,0,0,0,0,0,0,0,0,0,0
"-688_2285",0,0,0,0.0829271410383958,0,0.10124250366085,0,0.329535873818527,0,0,0,0,0.374410661220435,0.0458218644689986,0,0,0,0,0,0,0.0359437562439788,0,0.0301181995488142
"-823_2120",0,0,0,0,8.69842023188132e-19,0.0716789019716259,0,0.0451083131373711,0,0.129756351292874,0.538820444466915,0,0,0.0934016696978511,0,0,0,0,0,0,0.121234319433363,0,0
"-488_2390",0.0990648061162327,0,0.0950673231123916,0.0359254624900903,0,0.0669045790807075,0,0,0,0,0,0,0,-1.29943941451019e-20,0.0615548660698228,0,0,0,0,0,0.641482963130755,0,0
"-573_2115",0,0.14745355974468,0,0,0,0.0480969345387201,0,0.161167325566004,0,0.184453197011184,0,0,0,0.161214226345266,0,0,0,0,0,-3.69079077444238e-19,0.297614756794146,0,0
"-493_2295",0,0,0,0.000239140783975182,0,0.0678129455442516,0,0.163407207518036,0,0,0,0,0,0,0,0.204969880359966,0,0,0,0,0.485590163475674,0.077980662318097,0
"-748_2190",0,0,0,0,0,0,0,0.286141567761744,0,0.336082374986888,0,0.000714127790097007,0,0,0.0627946752773751,0,0,0,0.224669265828674,0,0.0882913065367592,0.00130668181846213,0
"-553_2270",0,0,0,0,0.339879168138396,0,0,0.187516944603971,0,0,0,0,0,0.00877291647595865,0.185735109120308,0,0,0,0,0,0.278095861661366,0,0
"-538_2255",0,0,0,0,0.718528452613437,0.000647071074214589,0,0,0,0,0,0,0,0.000143950585831898,0,0.000417358439654091,0,0,0,0,0.280263167286863,0,0
"-648_2090",0,0,0,0.167676419333764,0.0900670384842019,0.315584602416592,0,0,0,0.0987207127213808,0,0,0,0.327951227044061,0,0,0,0,0,0,0,0,0
"-768_2170",0,0.31781605885617,0,0,0,0,0,0,0,0.295712431052707,0,0,0,0,0,0,0,0.126439467196638,0,0,0.170301382847384,0.0897306600471007,0
"-748_2245",0,0.157307700294862,0,0,0,0,0,0,0,0.655884083367176,0,0.00254119381115535,0,0,0,0,0,0,0,0,0.184267022526807,0,0
"-523_2325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162884247006079,0.0378627441778436,0,0.0240164220160201,0,0,0.921832409105529,0,0
"-498_2255",0,0.0897767162860751,0,0,5.32538605019514e-21,0.121940535303089,0,0.0605854280231069,0,0,0,0,0,0.00047360418004177,0.0367518620574623,0,0,0,0,4.52671307547112e-20,0.603114429745825,0.0873574244044002,0
"-743_2185",0,0,0,0,0.596471986875746,0,0,0.156243351237209,0,1.19164337838184e-19,0,0,0,0,0.0187821253287625,0,0,0.1067997378664,0,0,0.121702798691882,0,0
"-598_2260",0,0,0,0.104481943179611,0,0,0,0.22699648336338,0,0,0,0,0.282718207026254,-1.97269533364753e-22,0.15597372371867,0,0,0,0,0,0.229829642712085,0,0
"-788_2170",0,0,0,0,0,0.0750186812030764,0,0,0,0.924981318796924,0,0,0,0,0,0,0,0,0,0,0,0,0
"-558_2170",0,0,0,0.000737501971381342,0.409579586385237,0.112793872441646,0,0,0,0,0,0,0,0,2.28256404391584e-05,0,0,0,0,0,0.476866213561297,0,0
"-563_2230",0,0,0,0,0.530480383943511,0,0,0.185911290164266,0,0,0,0,0.047505442195765,3.20668853105432e-06,0.161451306266084,0,0,0,0,0,0.0746483707418427,0,0
"-518_2295",0,0,0,0,-4.61878628495234e-18,0,0,0.00803742531283411,0.313388063136837,0,0.168750798471869,0,0,0,0,0.0977473698276509,1.95437905078954e-17,0,0,-2.85117426598543e-19,0.373565483765576,0.0385108594852329,0
"-518_2265",0,0.064890791791187,0,0,0.436702966873864,0,0,0,0,0,0,0,0,0,0,0,0,0.0363920925690481,0,-3.07004888282687e-22,0.462014148765901,0,0
"-793_2175",0,0,0,0.08881239543049,0.0072104546313956,0.0359096704394131,0,0,0,0.776637246622449,0,0,0,0.00264310519687098,0,0,0,0,0,0.000210228583592826,0,0,0.088576899095789
"-588_2275",0,0,0,0.209420702484848,0,0.223501836853164,0,0.39743345787126,0,0,0,0,0,0,0.0775176184921476,0,0,0,0,0,0.0921263842985793,0,0
"-773_2185",0,0,0.713161823898897,0,0,0,0,0,0,0,0.00860909279426784,0,0,0,0,0,0,0,0,0,0.278229083306835,0,0
"-743_2190",0,0,0,0,0.673794252178852,0,0,0,0,0.0704782461951502,-4.25942321621449e-19,0,0,0,0.0204376629227789,0.235289838703219,0,0,7.00108560789079e-19,0,0,0,0
"-543_2310",0,0,0,0,0,0.00473960224999423,0,0.409136104089878,0,0,0,0,0.144327340594737,0,0.057375797736723,0,0,0,0,0,0.384421155328668,0,0
"-838_2195",0,0,0,0,0.0227657589367505,0.275326347999625,0,0.186646826007968,0,3.18118059936188e-21,0,0,0,0,0,0,0,0,0,0.271194868470648,0.244066198585008,0,0
"-538_2435",0,0,0,0,0.102546990167467,0,0,0,0,0,0,0,0.327147706268601,0,0.462746610322332,0,0,0,0,0,0.1075586932416,0,0
"-663_2110",0,0.52484839765155,0,0,0.165756607049819,0,0,0,0,0.149804027330232,0,0,0,0,0,0.118655654934986,0,0,0,0,0.0409353130334137,0,0
"-763_2135",0,0,0,0,0,0.0375991108184835,0,0.0295818502983669,0,0.857038134049509,0,0,0,0,0,0,0,0,0,0,0.0757809048336401,0,0
"-748_2130",0,0,0,0,0,0,0,0,0,0.923213055338367,0,0,0,0,0,0,0,0,0,0,0.0767869446616334,0,0
"-708_2125",0,0,0,0,0,4.85622078496077e-19,0,0.452394869230239,0,0.000345195205955348,0,0,0,0,0,0.435592245072997,0,0.111667690490809,0,0,0,0,0
"-543_2295",0,0,0,0,0.309881406427253,0,0,0.162036096387612,0.164159996777649,0,0,0,0.00763238481259903,1.73424409906173e-05,0.00469048531836762,0,0,0,0,0,0.351582287835529,0,0
"-498_2225",0,0,0,0.0363639100029401,0,0,0,0,0.187785706748096,0,0,0,0,0,0.0275854025876912,0,0,0.185158990108604,0,0,0.563105990552669,0,0
"-618_2110",0,0.177941894434915,0,0.110209713992285,0.0522994599950881,0.145004226749094,0,0,0,1.08219125718438e-18,0,0,0,0,0,0,0,0,0,0.41053231508752,0.104012389741098,0,0
"-553_2365",0,0,0,0,0.316848614471638,0,0,0.306314612866586,0,0,0,0,0,5.17726181264922e-20,0.0290686834774258,0.0661649328175584,0,0,0,0,0.281603156366792,0,0
"-823_2110",0,0,0,0,0.383463881761818,0.268240624485684,0,0,0,1.70662502633076e-19,0,0,0,0.00998367849724107,0,0,0,0,0,0,0.338311815255257,0,0
"-583_2200",0.0207269881195199,0,0,0,0.485274728900927,2.1482102440005e-05,0,0,0,0,0,0,-1.58843251146394e-20,0.248995009470798,0.0251909516948651,0,0,0,0,0,0.21979083971145,0,0
"-733_2125",0,0,0,0,0,0.10165239168595,0,0.0950811524476397,0,0.68066340757445,0,0,0,0,0,0,0,0,0,0,0.122603048291961,0,0
"-558_2270",0,0,0,0,0,0.0387559198434995,0,0.182168016821425,0,0,0,0,0.472683673451238,0.000353202729287751,0,0,0,0,0,0,0.30603918715455,0,0
"-718_2135",0,0,0,0,0,0,0.118452719038894,0,0,0.660933969978947,0,0,0,0,0,0,0,0,0,0,0.220613310982159,0,0
