"","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-508_2285",0.0505715811698194,0.132805166101088,0.0137281291920711,0.0654490249293398,0.0778046371465022,0.0906070999451752,0.000493148168864286,0.000782315651286206,0.185396790860047,0.00057694141416582,4.2138557844533e-05,0.000318321742522588,0.000108140167391935,0.00480785482122902,0.00909967380559139,0.00547057250969105,0.000184950520101081,0.00134695919512428,5.05234045014253e-06,0.0508300881779902,0.297981761311613,0.00827811647650898,0.00331153579558328
"-793_2160",0.00240378975972592,0.000136984820682796,0.00265583864891577,2.064701656977e-05,0.002091938070068,0.0174898225005707,0.00101978211115145,0.00658239419203924,0.0167366611321399,0.590440094958602,0.232130330979854,0.001491196494348,1.89448893711217e-05,0.000302454743359126,0.0168359203279019,0.00135869325988086,0.0186564438427816,0.000860138725913455,8.15613589509108e-05,0.0792865184611359,0.00930017066521832,2.78517866582907e-05,7.18212541609933e-05
"-573_2170",0.00922078484752931,0.0526249213213664,0.130376517985144,0.0121820897098946,1.92484704785093e-07,0.00159218913597501,0.000127015784248073,1.47902483163111e-07,0.128968578385774,0.00394141132535945,0.00124424492738602,0.000876455918102481,1.3979302684325e-08,0.000267193136938844,5.51398621956433e-05,1.37673088389388e-08,0.00146284340685713,0.000518063117324491,1.30897416642024e-06,6.99080981380316e-06,0.638684961719859,0.000165383453974874,0.0176835380442902
"-628_2125",0.00138016098963836,0.283063578531518,0.275280635680201,0.000876323002292659,0.00284423942957717,0.000189520993399897,0.00169498252414551,0.0219395781662049,0.000651661044662456,0.335733552622474,0.00312559613204893,0.0273882877734586,8.68212253431647e-06,0.00386176413784769,0.00041333032592027,0.000249883634445415,0.000977620338952697,0.0149689527972456,0.000116558915558389,0.00045644213268997,0.0043869682598873,0.0195509991993674,0.000840681245928968
"-813_2220",0.0044879622861401,0.0957785825327702,0.0543706261724586,0.0689244826630862,2.92763527700613e-05,0.0808098378885611,0.0031641628387103,0.0491580289705086,1.12838628716694e-08,0.0161720724726016,9.36504842510334e-06,0.470186726733871,1.09172676274592e-06,0.0137042625382785,0.0566429848889095,0.000106635479123868,0.000283165353325773,5.58600620443465e-05,0.00161695756924898,0.000762908811877478,0.0762701920929085,0.00640601057942745,0.00105879565432703
"-558_2410",0.0466797498917605,0.000796774633358855,0.000112635363842917,0.00200079128373564,0.00308427567150613,0.0276453367261266,0.00618063291469161,0.0926638620322713,0.129719639683143,1.38899608767476e-05,0.000581457479918227,5.23027140424333e-05,0.307632420776565,0.015480956420174,0.0949375396078845,0.000713454180541206,0.0138516745500552,0.00238115960063158,8.1255344458058e-05,0.101419983742189,0.0821087486811953,0.00631018885436971,0.0655512698866628
"-553_2410",0.114917890910301,6.34702215655162e-05,0.000450475238803166,0.0520674038567584,0.00239344986429346,0.00393813732213045,0.00267735586945319,0.0465697385638037,0.0747702119297351,0.000155505362315729,0.000966235643266419,7.67973874581785e-05,0.292774304997002,0.00166507226677353,0.0875474245489413,0.0117381576324658,0.00131383619871006,0.00242856371359485,1.27443355350207e-05,0.0154282114854829,0.212476185632039,0.000754169463865439,0.0748146575557055
"-643_2270",0.0638473833522694,0.0140310154509005,0.00434121416820458,0.038517178218087,0.00146799842844576,0.218743950601439,0.0114619152933416,1.97446017301326e-05,0.214282128208704,0.00242834175493673,0.00646769146378449,0.00155026519264599,0.00137984696102905,0.0197391742734204,0.0470566767044912,0.000174784781924255,3.94952555108049e-08,0.0136773075592174,0.0110950208602672,0.0951042913286117,0.136920411510566,0.0150808962934686,0.0826127234972599
"-753_2205",1.2468934897267e-06,0.019191633598194,0.145642735318133,0.0505876103054078,0.000173882930374333,1.18583932659241e-11,0.00173896127323779,0.024899494037268,0.0071655258091787,0.287735073924061,0.00311208545267032,0.425820674743845,5.13325630010128e-06,8.21557335254105e-11,0.00418538588599625,0.000122457595170144,6.18853643820382e-08,0.0158955915513859,0.00246151109586576,0.00918838987412479,0.000987901603916818,0.00108173116239217,2.91170961004257e-06
"-603_2130",0.00340283506069165,0.636963008323737,0.192276852746566,8.65180822094084e-05,0.000675656260927528,9.44945797901755e-06,0.0001703431564703,0.000661737289684853,0.0334730978468799,0.0708701322271607,4.16920567500919e-05,0.000488117105175598,0.00696702878432388,0.00167018262736455,0.00155632025009564,0.000520262375833266,0.0027787678890553,0.015467541191564,3.67485105703863e-05,0.00368930116667349,0.0221821897957083,0.000712467303945859,0.0052997504906338
"-503_2445",0.00337215074355931,1.08755021805982e-05,0.0485408337960185,8.99461712143779e-05,0.433024275095065,0.045725862612152,0.000185649566575282,0.0216264803380067,0.0524183126936476,0.000820909776867166,0.012268838350462,0.00016211692115967,0.000333601886125052,0.00193967433592335,0.031544061478378,0.00165750085655074,0.0620821753587291,3.21436671392187e-06,0.000783433379624692,0.0083733402438094,0.274487114539165,4.92814971219434e-06,0.000544703838359843
"-608_2080",4.15920501743987e-07,0.124421888632489,0.290776079691632,5.60016197394849e-07,2.31007768536033e-06,0.0483985383156426,2.85469673448145e-06,2.22721381298452e-05,0.0152685090551152,0.331020664966677,1.9539866675618e-05,0.00373609244197749,2.38768095609538e-09,4.96907539256215e-08,0.00201382762238413,2.12490921697477e-09,1.22617186645523e-08,1.25261707239388e-05,3.30190988613482e-09,0.0189422899854744,0.165291106634895,7.04539981483327e-05,1.94397745146455e-12
"-813_2230",1.08933956408847e-07,0.180841135640816,2.28300401614895e-05,0.00586438292353194,0.0375277301539518,0.160562724229663,0.000627599095354293,0.026603945987232,2.13745250964425e-06,0.097433584847937,0.449102236106096,0.00661913219652225,1.52132242469766e-08,2.44649084918162e-05,6.31845670833642e-08,0.0139389952869979,0.00409914369126165,0.00102704763813439,4.00085632872083e-05,3.49873625540547e-05,0.00911148370043583,3.55690791549504e-07,0.00651588715252235
"-558_2160",0.050225258248054,4.12924366444259e-05,9.86848466722541e-05,0.0858046244785867,0.000170559540441078,0.125055047283466,0.000202374472836214,9.77541423117584e-06,0.27158805495735,5.18452196167753e-06,1.0271943857504e-05,1.93499845868887e-06,2.35552614845849e-05,0.0266960230468692,9.56258753282961e-07,0.00945799472722281,2.17933096660762e-09,0.0172745877730633,1.22787705806267e-06,0.0751720057434193,0.334722906630865,0.00211156385615839,0.00132611350321557
"-583_2415",0.0544080288122821,0.000163600462874238,0.000577215022341977,0.0874104845869687,0.028420596916938,0.101428727992202,0.0218957843484851,0.133890316914945,0.0929509777199641,0.000447574489353918,0.00794954683197199,0.00115527872758806,0.186322631206595,0.019650387544674,0.039298515832042,4.81115147481218e-05,0.0324059741996214,0.0197746799801049,0.00409476886882376,0.0217303131790757,0.128521454435725,0.000730189379342463,0.0167248410333321
"-758_2125",2.05076997383508e-05,0.00522527810253989,0.292341085955564,0.00133035401616968,2.3157893658934e-05,0.00241221596770735,0.000707650959426085,0.000149953846890247,0.000311811745056699,0.641833483808799,0.000357748801705918,0.0189759624249077,0.000224925650304163,3.49404566701191e-08,0.00139813834032156,6.37582690772925e-07,3.36366369457858e-05,0.0120495724528436,9.07098126632768e-05,0.000380430787393381,0.0137915676174141,0.000140766136429083,0.00820036882037421
"-663_2075",0.00445965224051226,0.0325806855499794,0.37010491152562,0.00254307035204068,0.00611713794042035,0.040617653843036,0.00109870737519276,0.000270578183627846,0.0330445209359835,0.381450118827296,0.0028614536289296,0.00588393021985805,4.13980707407674e-11,0.00122685802540006,0.0153594466379869,0.00232928761896757,5.90640274651371e-05,0.000158429911705911,1.12034613991369e-05,0.041784916123879,0.0579868381671446,5.15218626776669e-05,1.34994798160057e-08
"-768_2160",0.00630592382574322,0.00335173012504587,0.156925864111903,0.000432600623183567,0.00789283282212921,0.000593150779304578,0.000397956702364049,0.0397793060785167,0.00594052732386578,0.594673159055111,0.00216932264595361,0.0537857001479107,0.05920483751892,1.0786436711753e-05,0.0222345205490026,8.52053048000687e-06,7.51896675391991e-07,0.00859180116302426,0.000322131085572569,0.00704964465363711,0.0215064321570757,0.00326941077163114,0.0055530889962377
"-568_2295",0.0686028786186096,4.04074746317598e-06,3.85587401997567e-06,0.150052718458235,0.0450250011515562,0.0578896517387038,0.000970567451688807,0.0049755995785207,0.0726181679899652,1.77714593897654e-07,4.82537426236784e-06,1.5841420572056e-06,0.0630979298442015,0.000779182163409466,0.00226627504697012,0.00599155660498504,1.83097913603275e-06,4.60113902334437e-05,3.85876475772946e-08,0.0498404101118599,0.374772819024207,0.0701303424493899,0.0329245349582845
"-588_2165",2.16355348963887e-07,0.00263508325972253,0.000352244476009975,0.00155146733689291,0.0946515728517656,0.0134306968985587,1.36955008775081e-05,0.000194975916883843,0.0989512301027766,2.60553262411669e-06,2.19442886989256e-08,7.87677050917903e-06,2.44282932993958e-05,0.00119587386998206,0.000725236518126467,0.00276289173139004,8.37696919722439e-13,0.0128597024606107,6.61053298166333e-07,0.0234550052505979,0.708264409690023,0.0304437095955118,0.00847639459006437
"-563_2375",0.0101321447032357,4.57832782762566e-06,0.015675488940633,0.0797876232842682,0.0497773607738311,0.0428401699302042,0.00266517891040197,0.0058944488440026,0.0872894528409572,9.50320578503491e-05,8.32401668095183e-05,8.70662198868337e-05,0.0802185008713234,0.02693263137605,0.107790023477401,0.00264498900557986,5.00062735427852e-05,0.000277138212041486,2.33496472086239e-05,0.138373886846864,0.3169297317963,1.96050664736579e-05,0.0324083524273071
"-623_2080",7.06793558868806e-07,0.107661923204034,0.060848311598931,1.81027742611824e-05,0.00250852712783504,0.0511722733762493,1.22998669388759e-06,0.0576992280443653,4.8572183253728e-06,0.311066150279278,1.30541907154666e-07,0.0676793022925658,0.0178174079572802,0.00616699781615851,1.20994034777564e-07,0.0243572631648318,6.89714229469554e-09,2.75110617095968e-05,5.02992352949258e-09,0.0995297275917938,0.186302988301068,0.00713719738777461,3.05602784386648e-08
"-568_2110",0.000177033648315711,0.15827573209622,0.168104447250012,0.00937888896075012,0.00334348248327686,0.0433192976046019,0.0208892062179421,0.000298520795160497,0.132311998938327,0.0609812839069531,0.00389674644000739,0.00596704688934947,0.0270576981664604,0.00241105887849423,0.0198310491931285,2.85442255541907e-05,0.00214463028107828,0.000603207066371164,0.00165550679954288,0.0591241282913483,0.25435014121811,0.00630628272877323,0.0195440679202231
"-528_2200",0.000273032841880814,0.1835545661515,0.0152722515142004,0.0526095750968999,0.18290052973804,0.044983230721116,0.00141802204167504,6.03005511677431e-05,0.0456764588892715,0.000794542659437591,2.41443211875849e-05,0.000819202698036603,0.00899542957639252,0.0122198364722552,0.00591747281809809,0.0174294364637499,8.50159098675923e-07,1.50322101097542e-05,1.88853928653e-05,0.0258353401598127,0.3886219554477,0.0111565908396383,0.00140331323586744
"-538_2175",6.05070893100399e-06,0.201481970395369,0.0559092332002549,0.0270999672546634,0.00471174406129911,0.0559199048404347,0.000266882185369511,1.97074586075612e-05,0.146671538008232,0.000339428110199744,2.36733969762409e-06,0.000916175918982711,0.0123260759867594,3.33143589089828e-11,0.00171374139582402,0.0155796407192721,5.09725114649744e-08,2.73534649173296e-05,2.93145956262104e-07,0.01008675099092,0.458630638926012,0.00822059778657093,6.98870959004831e-05
"-523_2255",0.0117379317441952,0.351406051814037,0.00131161069758482,0.00252847732974057,0.000671387578908084,0.00886876626227935,0.000232108562579077,1.43652051572194e-05,0.114912090711599,1.32552601289341e-05,7.54457607895073e-05,1.16244553520216e-06,0.000253255009738649,0.00368028441635962,0.00408831840060025,0.0024526030980926,0.000776164789254822,0.000209282736573856,8.57193331622267e-05,0.0183723583016852,0.423937737891173,0.048255910897643,0.00611571175318235
"-833_2185",5.27662272515268e-06,1.59820940306338e-05,0.152811132871205,1.08434705109371e-05,0.0562511192769188,5.69890077737415e-05,0.000843789082405963,0.0275190209878135,0.00758006714383126,0.495658543070619,0.172598867852073,0.0402992889736176,9.89065298777323e-06,0.00502626421741226,0.000366910800422521,7.19474847706341e-05,0.0217243824113565,0.000351466922531087,5.74964094300328e-05,0.00122456064327916,0.00726089121217362,5.91205581376997e-07,0.0102546775865308
"-498_2300",0.000262634468406585,0.061198302414614,0.152174860434185,0.00971150894011549,0.102850073585215,0.0740496708321476,5.92141461371237e-05,0.000177324082500829,0.0300506388366988,0.00191701270793848,3.82939135884659e-05,0.00275560939247176,0.001016676517222,0.00090626204919353,0.00192065613965914,0.00732094325796666,2.00411948262894e-08,2.47847604389368e-05,1.0346212895881e-05,0.0621093870352916,0.460832116906424,0.0176180192722706,0.0129956440534231
"-788_2185",0.0272775892216666,0.00306642972955412,0.00834030631782188,1.30917187080227e-10,4.29571756877638e-07,0.0250836886094361,8.74825867951453e-07,0.00235637823169308,0.0166092429228108,0.374232124232177,0.235129339070921,0.00177392883978323,1.25799574373613e-06,0.000315763382756601,0.0455711125412812,4.23734405885525e-10,1.00787351337841e-06,0.000272967716296667,7.26320030042324e-08,0.209244047516864,0.0453663989928614,0.00535381596202624,3.22325851416212e-06
"-788_2220",5.83815677413629e-07,0.000205709038970925,0.0116459247940607,0.00174528350477881,0.00090536244146141,0.00361718402303563,0.00947557150273984,0.0383911290824424,0.00963462627191984,0.443333280200627,0.137838441154927,0.305168801888259,0.00118389542960567,3.84427190121219e-05,1.15546840506909e-10,1.86266088201844e-06,0.0010377648223125,0.0261667294212401,0.000204094012702868,0.00345235831354326,0.00528181209914721,0.000454247498776415,0.000216895188332064
"-703_2120",0.00470630694521789,0.301824493198397,0.199640820751609,0.00513102978297985,0.0298593853874843,0.00543230981958019,0.00170715454144104,0.00421185176783685,0.00514553530790017,0.252273492074109,0.00391851979670826,0.125514436837491,0.000301294098524098,1.86855093207458e-07,0.0143644073985317,3.4894106574194e-06,0.000168240160399878,0.0215423349434539,0.000937123848923814,0.00501212441875043,0.00635555099224325,0.00339049824852416,0.00855941341414353
"-618_2170",0.031165125839955,0.218929906984316,0.00777413363677731,0.0744591738506243,0.0432981094930821,0.0337878234858426,0.00616489704001475,9.74921309690006e-07,6.76360318030401e-09,0.0819279108433271,0.000405471749450201,0.000854937617186522,6.42218922961367e-11,2.54091497997524e-12,0.00550425449645471,1.16102071251105e-14,2.17761735988801e-08,0.00139957693868548,8.91701915478193e-05,0.0109922588529267,0.477981482345601,0.00526197043886417,2.79266748372421e-06
"-803_2105",0.000266259087575771,0.000102895659583808,0.0336171549866476,6.41172199084103e-06,0.00126350452937912,0.0195445230044169,0.0029899590449704,0.000173614290117093,0.00166923478774397,0.799606030638851,0.0794398304712602,0.030697542274007,9.88717010258501e-05,0.00251765477965547,0.0161527933875684,0.000200790323254294,0.00275183668129228,0.00858815184322672,7.46306926627742e-05,6.91042014529213e-06,9.66936395344958e-06,5.65804366879013e-07,0.0002211645063047
"-613_2255",0.0167119500219555,9.20841906971742e-06,0.00131253093758438,4.89134822853495e-06,0.0809223785988156,0.160335235376554,3.89167898870725e-05,0.0302686275125919,0.0971616484550516,0.00026372564471636,0.0112321244528439,0.000726199627872763,5.20875716987516e-09,1.34449255567901e-10,0.0478154037938071,0.0265830056517549,2.05574600741094e-05,0.000260650951081999,0.000440753397285485,0.17576827358847,0.325856388251142,3.67747349915809e-07,0.024267156630656
"-568_2385",0.0466060065434149,0.000487042567839843,6.53710566832547e-05,0.0440993283464164,0.233156419854258,0.0481042019696776,0.0027909887983079,0.00677349739785511,0.0618129238529198,6.85802886029407e-06,4.18604768884014e-05,4.21025307004762e-05,0.179876459384208,0.00441860090800086,0.0700603192458314,0.0257238661079493,1.71833448785875e-05,0.000200045805491472,8.98602276502124e-06,0.0501901668350075,0.146863152434363,0.0229017451557028,0.0557528733319795
