"","33 Vascular","05 OB-IMN GABA","32 OEC","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","14 HY Glut","29 CB Glut","10 LSX GABA","09 CNU-LGE GABA","01 IT-ET Glut","13 CNU-HYa Glut","06 CTX-CGE GABA","19 MB Glut","02 NP-CT-L6b Glut","15 HY Gnrh1 Glut","24 MY Glut","12 HY GABA","23 P Glut"
"249",0.0161249742853521,0.857552523265061,2.29950739281641e-08,0.00163605500923361,0.00171194846032615,1.15176516545121e-08,8.96101147754723e-05,0.000107373876130321,0.0191252471508163,0.000432017766603966,0.0544768641418756,0.000198135478206871,0.000101365034605122,0.02023143450862,0.0133019026175559,4.83540650713692e-10,0.000373851810866173,0.0014114500447385,0.00347593472789642,0.00964927671106994
"250",0.218709218976833,0.729905403767957,3.19373360289586e-07,0.000330499198241441,0.00011185953735601,3.23809105429659e-06,0.000615868168174791,7.89955285252533e-07,0.00329653232142697,2.42984437424974e-05,0.0206542936195412,0.00063132162914866,0.00152943285496615,0.000261896830891504,0.00703208338966384,1.21262122552345e-07,6.95596195609779e-06,0.000264541546233059,0.0155056445769573,0.00111568049508766
"251",0.263811308531117,0.654231332904127,0.00161481091911058,0.00247098937843936,7.22161359755789e-06,0.0300708331862699,0.00236863907220075,0.0123434977898039,1.39190182352519e-06,0.000113893155523968,0.000968053143843117,7.94461052743552e-05,6.39399753172717e-05,0.000814263680693482,0.000305975408236063,0.00646501059157208,0.0013083521130962,3.50405454870785e-05,0.0217131337200769,0.00121286626439014
"252",0.0156777382114903,0.872682088292604,0.00133040641061198,0.00300752718525408,1.2804813945611e-05,0.05639041197204,0.000960616424811441,7.70805703425454e-07,8.7108287590134e-05,0.000347415275526844,0.00825760319494651,0.00202055946840192,2.0709844933965e-05,0.00342881190697625,2.66350515931056e-05,0.00317583882842218,0.00169580220778388,6.38624844962332e-05,0.0266216914556807,0.00419159787718767
"253",0.253732895318323,0.179357952569085,3.00143058051079e-05,0.360309530759396,0.0120785220727979,1.56954978757849e-06,0.000176532678706295,0.082925221033149,0.00183691687029835,0.000773936330518662,0.0149750609497127,0.000551523600119564,0.00547524790007195,0.0296938805238702,0.044016938836687,5.43405971306586e-07,1.23147733077142e-06,0.0105827309508865,0.000572510071483325,0.00290724079600012
"254",0.548632648056092,0.0901058352859,7.00559089594733e-08,0.000922302055778943,1.43641416255431e-05,3.12385893760097e-07,0.320293163946984,1.93074556290474e-09,8.08765840583022e-05,2.8107959807693e-05,0.00220071122015375,4.94519235434899e-05,0.000485687376891978,0.00052530584600547,3.3599760759364e-05,0.0014191236397574,1.82241644134494e-06,2.79341423068024e-07,0.035203346571226,2.98950100245436e-06
"255",0.577991655857837,0.103046205500089,8.13232391899737e-05,9.47610481903494e-06,0.000778558001687797,2.69200326374265e-06,0.170229972878942,3.96670474441057e-13,0.00491059862710385,9.69643339115796e-06,0.121042093661566,0.00476092211153537,0.00847239669187254,0.00343450167783629,0.000308452642000293,0.000139703323196667,0.000410443901526973,0.000228708464327555,0.00388066532512784,0.000261933554289381
"257",0.00326170192439773,0.048492519587096,0.0242525158026446,0.00120144756914123,3.85865354107112e-06,0.604776740644751,0.00859598711845603,8.00192894292661e-06,2.6326210584715e-09,0.0970026713279087,0.0999224539175135,4.47969033352127e-05,7.02893353507215e-05,0.0113938918661013,9.34602558616748e-07,0.0973312220713558,0.00123977076351106,4.65485632113281e-07,0.0023779966653556,2.27311997857423e-05
"258",0.182380847980402,0.407439227288239,0.0769102285762133,0.0148418214518983,0.00155544240548312,0.0150426002993339,0.020393653840416,5.6554049099887e-10,0.00402182846876505,0.0266697589556753,0.165810999340292,0.017337389464094,0.00114886694796357,0.0163604117075441,0.00150665731345354,0.0334809481543892,6.77624417251476e-05,0.00264098459108476,0.00511296599807249,0.00727760420941439
"259",0.0713101389056552,0.395569005073084,0.111081053351923,0.110987090410749,0.00188599435190132,0.0244795314315907,0.0433425386486801,5.86802140875485e-09,1.89984746331013e-05,0.0785455790084681,0.0774851287422435,0.00298030446317628,0.000221106910391503,0.0469210210926763,0.000472497706722219,0.00594882664128282,4.45180467845066e-07,7.93770256095504e-05,0.0174992597096344,0.0111720970030898
"260",0.177572818766735,0.138336698976482,0.44287805798109,0.0295323268162907,1.68820933076552e-05,0.102923873234112,0.000669124095924647,5.98465803901456e-17,4.23427353872434e-07,0.0083856391509348,0.0449856576256779,0.00043838398220311,0.00187375959656306,0.0106597130331132,2.6929192651381e-07,0.0338336944528526,5.40906377852406e-05,1.56342211543938e-05,0.00609752735967456,0.00172542525681922
"264",0.16816774759399,0.0855428100756635,0.201441354424793,0.0774212537861107,8.3133081495757e-05,0.0788146573998473,0.00185053825134069,3.64078064269755e-06,2.1981728315811e-05,0.0265253309900675,0.333434315254058,2.09723815105157e-05,0.000520653508687784,0.00160818186873837,2.15226818386142e-05,0.0237902361719236,2.79450581513158e-07,4.00574371842615e-06,0.000627666317001063,9.97185096752754e-05
"265",0.0785297587491356,0.22972891254929,0.0327474136617912,0.0176842330642909,0.00139841217489761,0.0279415639432237,0.0334979421968464,2.36548746773474e-09,0.000880311996091773,0.0241969005781492,0.518775457483549,0.00163585409786768,0.0201175497971236,0.00271683065814429,0.000253810490031134,0.00637619419385777,8.15249857217636e-07,0.000148814685653974,0.00158543225455785,0.00178378981015321
"266",0.173318282899516,0.233949622046069,2.32774032122084e-05,0.000319523510469811,0.0615914691116126,0.0871245241363389,0.00947859896557448,0.00169850597640989,0.00119458900571799,0.0408051847821548,0.342841612299441,0.000622576645568947,0.00182169868782436,0.00979959689041198,1.56477855953041e-05,0.00965790710852134,0.00133810077355078,0.000712020478448667,0.0195825481340128,0.0041047133595491
"267",0.436300748558229,7.80118623050589e-05,0.0431362253209082,0.104141085359023,2.5444453832131e-06,0.39104086371318,1.45962335927994e-06,2.64272337889939e-06,1.86196232493512e-08,0.00207856454748854,8.56085809055332e-05,1.75714799820005e-08,0.000505199355669594,1.99992797177585e-06,3.91322377767597e-06,0.0224038130248165,0.000209331432754321,6.61900546800174e-08,3.45143133020492e-07,7.54077655917614e-06
"268",0.214102723732611,0.00105122050196094,0.000581715328769262,0.0271504599531847,1.51214684508941e-06,0.690775782267867,0.0103114991822308,0.0409561756077479,1.49623537085862e-06,0.00206599192905884,0.000771206173525102,1.04976669703122e-05,0.000843122269460637,0.00336935452052319,0.000362408328184803,0.00751306699264413,1.12023514551294e-06,3.16116150439614e-06,4.19871134044865e-09,0.000127481567684248
"269",0.0700463238357945,0.308611505990649,0.00138220406736475,0.00908284269504015,0.0619225775123298,0.000878823663200146,0.295166336322291,0.000583476096412049,0.0260317269374309,0.00766661348456798,0.0496621201001473,0.023230311870286,0.0524940556998322,0.000329628397572427,0.0367769869266672,4.52013907662923e-05,2.79668508441558e-06,0.0191443386161748,0.0269815011575694,0.00996062855081995
"270",0.0205337915898159,0.865154749742067,0.000672188548138983,0.000431979030218815,9.77171305623987e-06,0.0723598131395953,0.000681438117406957,1.90476184594683e-11,1.47114298856374e-05,0.00163551105192709,0.0135894745072506,0.000126768380359721,0.000519646768681355,0.00128416005867449,8.41951751404034e-06,0.00290361805439536,7.91960810576467e-05,1.32626547600547e-05,0.0185240596317305,0.00145743996441681
"271",0.164185242465062,0.805997884094004,4.85102647185421e-09,0.00042423901032867,2.48576737580449e-06,6.14122118382307e-09,0.000156248882892243,2.52088173505924e-10,4.83009300465373e-06,8.91420850173245e-05,0.0178677270435727,9.44081862509876e-06,1.89038356136401e-06,0.00314329801436671,0.000117784225139766,1.86608799900477e-10,0.000395113146629066,1.66028044120788e-07,0.00753311304297321,7.13834684583926e-05
"272",0.300320828967497,0.669577151318918,1.48106485857409e-11,0.000477460026402014,3.14853006223144e-07,8.52071829953634e-09,0.000118089978701606,0.000128993331804172,7.84492196714673e-08,1.49908123015383e-06,0.00123057309582181,3.39435907964746e-05,5.56103051371281e-06,0.00496974747314398,1.44009397444042e-05,1.01581285814341e-12,8.68936127198219e-05,2.78302903693623e-08,0.0229933539638974,4.10739197487459e-05
"273",9.45019907922285e-06,0.281480003056291,0.0055536317228093,2.8123355139206e-06,0.000281236335687065,0.000218245692646173,4.03321435562694e-06,3.58480506840113e-26,0.00220395857675936,0.0741020328556308,0.484735321373485,0.0069803822523117,4.69851608915324e-05,0.134763841519054,3.5873440073006e-05,1.64623497273806e-07,0.0012177223849941,0.000282153181538139,8.70305391596026e-06,0.00807344902146675
"274",9.09059171328975e-05,0.940562073186187,8.04658930625248e-10,0.00520179773927487,1.1028019553249e-06,4.65864473821578e-08,4.45646932224239e-05,5.47084683149675e-13,5.04638762263902e-07,2.3821645861584e-05,0.00631993705878,8.72962582460141e-06,2.89223754026402e-05,0.00246647446462778,2.33086748521847e-06,2.96099927224332e-11,4.83084337550528e-07,4.63787584022794e-09,0.0451883968322597,5.99030097469915e-05
"275",0.00287965023938715,0.925471610703892,1.95192251896756e-06,0.00788131943924609,7.62169022586884e-06,3.96790702131278e-06,0.0017041888789136,0.00395864815427583,4.98015673612194e-05,0.000299899719284205,0.0239128430811744,3.33219736664411e-05,3.3344261929373e-05,0.016210366979335,0.000123289839776235,1.42880949651025e-08,0.0010065973445191,6.28020724792625e-06,0.0150368021211399,0.00137847968099098
"276",0.00890214094195927,0.88164597775355,1.44644488946191e-07,0.000221235978866231,6.61608823180878e-05,1.32643372584991e-08,0.000269436906112227,0.000585403779962447,8.75357444311148e-05,0.000239454010944352,0.0291755956591752,0.00076788253665302,2.00178000619704e-05,0.0710349524733205,0.000801843270425121,8.13436303145544e-11,0.000163163023254042,3.00468063252152e-06,0.00487714954626268,0.00113888702190105
"277",0.396941525721283,0.581864020460243,7.16394751307274e-07,0.00063975974610509,1.95869271858321e-07,1.60158803645279e-05,0.000396627046330621,7.7195949132761e-07,3.36077790439097e-07,0.000189833759437856,0.00680732690340611,0.000193596623650952,5.11068877629221e-07,0.00541732127905437,8.90155752276408e-07,1.9060578425088e-06,4.9983869729768e-05,1.25359902633284e-06,0.00695155120023788,0.000525856327352478
"278",0.00785380622774712,0.826725669068622,0.044085306539226,2.97015523656813e-08,9.58676242963758e-07,0.0210256231265842,1.86523905175295e-06,9.26464377437091e-17,0.000507844732531969,9.12081888496813e-10,0.0119533129582222,0.0208097895842298,8.65537211750144e-07,3.28977973830558e-07,0.00128432229318443,0.00661433055123329,0.00237721017883653,0.00158847732634777,0.00116710794309429,0.0540031504260257
"279",0.014044258941696,1.7750742740288e-05,0.015012299523799,0.000403646517605647,0.000215184211658128,0.818086644135132,0.0213751894689063,1.103235632248e-11,0.000897903352215258,6.53657764721497e-06,2.39909248773733e-05,7.20375067644717e-07,0.014359112403178,0.000109305251880796,0.0503050987049239,0.0556406021522155,1.92050529165459e-07,0.00153099784589309,8.55625742474654e-06,0.00796201055157757
"280",0.178178063680234,0.0825918371753117,9.32889317259689e-06,0.401116731014096,6.84994324407639e-06,0.0119388890971165,0.00079803477349197,9.34348487137688e-10,6.37401142076322e-06,0.0809193688601661,0.136493621258169,0.00160888771654772,0.000115181428013964,0.103180903562412,2.91080966248177e-05,0.000421109349234313,0.00217400712311965,3.16964568560013e-07,6.52130343792862e-06,0.000404864815269167
"282",0.604675938431404,0.0373152436029857,8.12491752868253e-09,0.00549109539443018,0.040245447055911,0.00194845941906867,0.00210843566574713,0.038573310823355,0.025451160808057,0.0129535237962865,0.108144452802178,0.000656616175861696,0.0732819837517659,0.000121445997965426,0.0199293086214947,5.36899821426699e-05,0.00145973472336563,0.0182097843348506,4.97483427725425e-05,0.00933061214544017
"284",0.000711701802000744,1.54152487691101e-07,0.00940540686325694,0.0496724185115265,1.58070387826523e-08,0.774086117735322,0.0079408298194837,0.116540188443385,5.93664141974852e-07,0.0133274767460714,0.000250844794985732,7.37927147196979e-09,4.18933154012715e-06,4.8526250599174e-31,2.74327768612465e-16,0.0207731808892397,0.00717495381997964,9.16394278158124e-05,3.15396703770232e-16,2.02808124523736e-05
"285",0.0197491928175149,0.749479165333438,0.0306642724062,0.000917845009117314,0.000480482455779127,0.0530715292074695,0.00132969090386798,0.000212157527507538,1.97027393363722e-05,0.00221797017182753,0.0291260965805664,6.95433573520394e-05,0.000736243870690569,0.0217907585962205,0.000130422662972962,0.00475820037828806,0.000108894966398727,2.63170852466521e-05,0.0804421305898606,0.00466938334034528
"286",0.00669174204925225,0.175622240151319,0.00670374796021994,0.00445010362535458,0.042877949173773,0.105074810264463,0.0345732931446164,0.000161772524369777,0.0238023710710422,0.254930952818823,0.272872899307092,0.0146001643354382,0.0224152344509672,0.00103269149936696,0.00158797398002588,0.00966014339933529,2.74700316440002e-06,0.015077004782151,0.000962803535592768,0.00689935492363386
"287",0.0148925784283761,0.431664631396862,0.000195079192484655,0.000195639491219066,0.00255253029304714,0.00279304241683188,0.00410678007422069,3.52729280060901e-07,0.000467366548567485,0.00251710629715949,0.475764849078875,0.0426405525316498,0.00258776892643361,0.00186041719912363,0.000104020144964125,4.79876015495673e-05,1.67300415897458e-06,0.00310535933987686,0.0134888330285439,0.00101343227677608
"288",0.0586981999048721,0.303021591110584,0.000202854371377266,8.59134059513609e-05,3.616087925179e-06,0.11951577134144,0.000739110094648154,1.40263663577582e-07,7.57066592811569e-09,0.0103088553612534,0.502329053263233,2.23869071168057e-07,5.32056246135745e-05,0.00056433267208979,4.34641522723287e-08,0.00234714387368807,0.000171988679643813,3.45093629790912e-10,0.00195793224350809,1.64525261918203e-08
"289",0.551850019593427,0.00856384243616817,0.00015072076943244,0.00762294714864228,6.82987924960751e-06,0.0419550325021113,0.106608206800328,5.52936204525968e-05,0.00413420507976064,0.15852211500472,0.107766147188982,1.06268372121632e-05,3.17942122325011e-05,1.82309183308536e-09,1.16501863982087e-06,0.000923417483955805,0.00257434732758453,0.00707872222439997,7.11828219414909e-07,0.00214385322139105
"290",0.067315584606622,0.0106246479750306,0.784997441330834,0.00123504613787265,0.000190225656390732,0.00712690791949273,0.0204046639202253,3.93666739677126e-06,0.000359855973271368,0.00185923692402228,0.0482246983871157,3.85907960320162e-05,0.0014249708241493,0.00554654229778567,9.85175871241201e-05,0.0376293542251928,2.12637047832487e-06,0.000736844330802365,0.0113949313493495,0.000785876720811947
"291",0.0710152061466067,0.142138372114141,0.123518554164644,0.00536511509795143,0.000228331600748698,0.0409158891534521,0.0852878466895891,5.77542827176483e-08,0.000223020268033241,0.0977684749510317,0.393862621087518,0.000733644906966531,0.000116933312371412,0.00884018264912326,4.0798436884807e-07,0.0268104323707219,2.33712743301609e-05,0.000577070065913824,0.000311652303547821,0.00226281610465824
"292",0.00116467733643119,0.230335096985482,2.19580267813817e-05,0.000465385913258017,0.000511768434457757,0.00142754097334987,0.02167669516156,5.78237750766433e-10,0.0148541260150482,0.226900429895786,0.490251540420406,0.00236378270544968,0.00117777490118892,2.24345714474598e-05,8.06181241269321e-05,4.22914791831225e-05,1.23437387154017e-05,0.00238865709213876,6.80393277032717e-07,0.00630219725367546
"293",0.19538448324295,0.144795090489817,0.00252281749380461,0.00599818110435801,0.0130380389871555,0.171803790510543,0.0202594853590708,0.000382586176160799,0.000154687256434002,0.166243610358774,0.162344323948323,0.0122001627931224,0.00436446826050253,0.0274334080730757,0.000153702767923556,0.0147820275941834,0.000107599470470394,0.00121618687208391,0.0539217744471655,0.00289357479408127
"294",0.13575638039973,0.168350935160027,7.47993292402949e-05,0.00670744983101179,0.117404714121509,0.002022167985028,0.0181218918741697,0.0159267746869321,0.0397900035331151,0.0790409155248024,0.254882014977702,0.00497031758658854,0.0466349836234306,0.00904587956679737,0.0126885769955482,0.00103458891910099,2.54450793093795e-06,0.0236817769375122,0.0244209853270615,0.0394422991127619
